1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	725.9
1	-0.964549	623.504937	0.007318	25.8
2	-0.792593	619.865785	0.005959	27.7
3	-0.338671	616.282728	0.004967	27.6
4	-0.399419	612.754375	0.006460	27.5
5	-0.000000	609.279381	0.000000	25.0
6	-0.000000	605.856447	0.000000	27.8
7	-0.729247	602.484317	0.005729	26.3
8	-0.576700	599.161779	0.005419	28.8
9	-0.000030	595.887656	0.000027	28.6
10	-0.875539	592.660813	0.008857	27.9
11	0.000000	589.480151	0.000000	27.6
12	-0.531378	586.344606	0.006212	27.7
13	-0.000000	583.253145	0.000000	26.7
14	-0.699597	580.204771	0.006006	28.3
15	-0.272901	577.198517	0.004445	27.4
16	-0.325922	574.233444	0.003774	28.0
17	-0.523046	571.308645	0.007179	27.4
18	-0.001916	568.423237	0.000045	28.2
19	-0.722396	565.576365	0.006997	27.4
20	-0.000000	562.767201	0.000000	26.2
21	-0.854579	559.994938	0.005503	28.9
22	-0.771143	557.258797	0.006236	27.4
23	-0.860834	554.558018	0.007064	27.3
24	-0.607552	551.891865	0.005935	26.7
25	-0.870367	549.259621	0.007557	29.8
26	-0.584378	546.660592	0.007545	28.0
27	0.000000	544.094102	0.000000	28.9
28	-0.463419	541.559494	0.005662	29.5
29	-0.152668	539.056129	0.002710	26.8
30	-0.286281	536.583387	0.003912	27.9
31	-0.659480	534.140663	0.006773	28.3
32	-0.033063	531.727370	0.003414	28.4
33	-0.062415	529.342935	0.000843	27.3
34	-0.451996	526.986802	0.005200	27.7
35	-0.747598	524.658430	0.006170	27.4
36	-0.005127	522.357290	0.000178	29.2
37	-0.540274	520.082868	0.005811	28.2
38	-0.433264	517.834665	0.005202	28.6
39	-1.109652	515.612193	0.009682	27.5
40	-0.958204	513.414976	0.007692	29.9
41	-0.434440	511.242551	0.007938	26.7
42	-0.443720	509.094468	0.004931	29.1
43	-0.000072	506.970285	0.000045	27.6
44	-0.723493	504.869574	0.007056	28.0
45	-0.704406	502.791916	0.007338	27.3
46	-0.734517	500.736903	0.006022	27.6
47	-0.000000	498.704137	0.000000	28.0
48	-0.522770	496.693228	0.006713	26.8
49	-0.539393	494.703798	0.004913	28.8
50	0.000000	492.735476	0.000000	28.7
51	-0.000581	490.787900	0.000178	28.3
52	-0.104411	488.860718	0.001399	28.0
53	-0.449849	486.953585	0.006114	28.2
54	-0.833630	485.066164	0.007794	26.9
55	-0.725609	483.198126	0.005075	28.8
56	-0.000000	481.349149	0.000000	27.6
57	0.000000	479.518920	0.000000	27.2
58	0.000000	477.707132	0.000000	29.0
59	-0.382315	475.913485	0.005499	27.9
60	-0.000000	474.137684	0.000000	28.5
61	-0.000069	472.379445	0.000089	27.2
62	-0.518926	470.638485	0.005513	29.2
63	-0.000000	468.914531	0.000000	27.7
64	-0.573899	467.207315	0.006354	28.0
65	-0.959390	465.516573	0.008881	28.3
66	-0.731273	463.842050	0.005852	28.2
67	-0.780036	462.183494	0.007665	26.6
68	-0.824545	460.540658	0.007215	27.9
69	-0.008781	458.913303	0.000286	29.2
70	-0.569526	457.301192	0.005538	27.9
71	-0.724835	455.704096	0.006714	28.4
72	-0.894992	454.121787	0.008226	28.0
73	-0.163716	452.554045	0.002756	28.2
74	-0.682136	451.000653	0.007290	27.3
75	-0.564893	449.461399	0.006117	29.4
76	-0.157694	447.936075	0.001918	28.0
77	-0.000000	446.424477	0.000000	27.4
78	-0.127079	444.926406	0.001509	27.7
79	-0.029053	443.441666	0.001155	27.7
80	-0.000000	441.970065	0.000000	29.0
81	-0.000000	440.511415	0.000000	27.8
82	-0.233974	439.065533	0.002354	29.0
83	-0.363218	437.632238	0.004424	28.3
84	-0.856911	436.211351	0.007130	26.8
85	-0.000000	434.802701	0.000000	27.7
86	-0.206049	433.406117	0.002711	26.8
87	-0.409977	432.021430	0.005775	27.3
88	0.000000	430.648479	0.000000	28.3
89	-0.020091	429.287101	0.001033	29.2
90	-0.483610	427.937140	0.007086	26.7
91	-0.868913	426.598440	0.007968	27.9
92	-0.796845	425.270849	0.006323	28.7
93	-0.000000	423.954220	0.000000	28.2
94	0.000000	422.648404	0.000000	26.9
95	-0.664770	421.353259	0.006962	29.2
