1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	687.6
1	-0.941767	623.504937	0.007336	27.2
2	-0.783009	619.865785	0.006170	26.3
3	-0.324453	616.282728	0.004850	26.8
4	-0.375325	612.754375	0.005800	27.4
5	-0.000000	609.279381	0.000000	27.5
6	-0.000000	605.856447	0.000000	27.9
7	-0.696874	602.484317	0.004601	28.4
8	-0.558259	599.161779	0.008217	28.8
9	-0.000197	595.887656	0.000016	26.2
10	-0.790483	592.660813	0.011337	29.0
11	-0.000000	589.480151	0.000000	28.7
12	-0.419176	586.344606	0.007134	28.5
13	-0.000000	583.253145	0.000000	27.6
14	-0.604549	580.204771	0.006529	28.1
15	-0.269298	577.198517	0.004827	30.2
16	-0.332730	574.233444	0.003665	28.9
17	-0.433486	571.308645	0.005432	27.6
18	-0.001233	568.423237	0.000040	29.7
19	-0.608181	565.576365	0.007139	31.3
20	-0.000004	562.767201	0.000003	29.2
21	-0.797960	559.994938	0.006452	27.8
22	-0.746915	557.258797	0.005906	28.0
23	-0.828919	554.558018	0.006790	28.4
24	-0.648296	551.891865	0.005366	30.0
25	-0.788585	549.259621	0.008817	29.6
26	-0.520318	546.660592	0.006060	27.6
27	-0.000000	544.094102	0.000000	30.3
28	-0.427641	541.559494	0.006647	30.4
29	-0.144209	539.056129	0.001781	28.5
30	-0.237288	536.583387	0.006211	26.6
31	-0.591648	534.140663	0.006406	28.2
32	-0.029073	531.727370	0.001543	28.5
33	-0.051890	529.342935	0.001439	28.6
34	-0.488451	526.986802	0.005739	28.6
35	-0.734752	524.658430	0.005802	28.5
36	-0.003974	522.357290	0.000149	29.8
37	-0.497695	520.082868	0.005845	29.1
38	-0.401480	517.834665	0.006476	29.4
39	-1.025227	515.612193	0.013754	29.6
40	-0.884164	513.414976	0.008473	29.0
41	-0.412732	511.242551	0.007139	28.0
42	-0.404030	509.094468	0.004766	27.8
43	-0.000368	506.970285	0.000019	27.9
44	-0.692689	504.869574	0.006533	27.9
45	-0.662678	502.791916	0.006302	27.2
46	-0.714835	500.736903	0.006074	28.1
47	-0.000000	498.704137	0.000000	28.5
48	-0.539874	496.693228	0.006985	26.1
49	-0.512597	494.703798	0.004807	27.6
50	-0.000000	492.735476	0.000000	28.2
51	-0.000218	490.787900	0.000106	27.3
52	-0.078782	488.860718	0.001702	28.1
53	-0.412616	486.953585	0.005045	29.2
54	-0.700712	485.066164	0.008406	29.8
55	-0.661901	483.198126	0.005930	29.2
56	-0.000000	481.349149	0.000000	27.8
57	-0.000000	479.518920	0.000000	27.4
58	-0.000000	477.707132	0.000000	27.5
59	-0.316529	475.913485	0.004441	28.1
60	-0.000000	474.137684	0.000000	27.1
61	-0.000000	472.379445	0.000001	29.9
62	-0.402687	470.638485	0.005565	27.3
63	-0.000000	468.914531	0.000000	28.2
64	-0.539924	467.207315	0.004598	27.5
65	-0.849666	465.516573	0.007947	27.3
66	-0.691281	463.842050	0.005833	29.3
67	-0.696762	462.183494	0.011253	29.0
68	-0.826693	460.540658	0.007055	29.1
69	-0.009007	458.913303	0.000130	27.1
70	-0.536703	457.301192	0.003596	28.6
71	-0.620471	455.704096	0.005673	29.2
72	-0.802669	454.121787	0.009778	27.7
73	-0.156814	452.554045	0.002216	27.8
74	-0.648858	451.000653	0.006045	27.6
75	-0.538874	449.461399	0.006293	27.7
76	-0.166676	447.936075	0.002205	25.4
77	-0.000000	446.424477	0.000000	28.9
78	-0.107863	444.926406	0.001619	27.9
79	-0.028123	443.441666	0.001046	28.3
80	-0.000000	441.970065	0.000000	28.5
81	-0.000000	440.511415	0.000000	27.8
82	-0.199315	439.065533	0.003063	26.7
83	-0.342377	437.632238	0.005070	28.1
84	-0.811515	436.211351	0.006639	30.3
85	-0.000000	434.802701	0.000000	28.1
86	-0.180268	433.406117	0.002102	27.9
87	-0.402815	432.021430	0.005480	29.4
88	-0.000000	430.648479	0.000000	28.8
89	-0.018929	429.287101	0.000854	29.2
90	-0.410285	427.937140	0.006025	27.4
91	-0.830608	426.598440	0.007564	30.1
92	-0.751743	425.270849	0.006690	29.2
93	-0.000000	423.954220	0.000000	26.8
94	-0.000000	422.648404	0.000000	27.7
95	-0.570201	421.353259	0.010040	27.0
96	-0.321481	420.068643	0.002666	28.3
97	-0.050657	418.794419	0.001063	27.6
98	-0.324144	417.530451	0.004015	28.1
99	-0.054547	416.276604	0.001713	27.9
100	-0.000001	415.032748	0.000001	26.1
101	-0.492228	413.798754	0.005819	29.8
102	-0.377084	412.574495	0.006965	29.6
103	-0.793637	411.359849	0.006142	29.3
104	-0.450709	410.154691	0.004647	28.1
105	-0.800071	408.958904	0.005660	29.0
106	-0.025576	407.772368	0.001909	28.6
107	-0.731973	406.594968	0.009225	28.8
108	-0.579437	405.426590	0.005237	28.8
