1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.437579	0.000000	1085.383968	0.003477	232.6
1	-0.434989	0.000000	1085.383968	0.003190	2.0
2	-0.444984	0.000000	1085.383968	0.002199	2.1
3	-0.467043	0.000000	1085.383968	0.003014	2.0
4	-0.434717	0.000000	1085.383968	0.002763	2.1
5	-0.446912	0.000000	1085.383968	0.002307	2.2
6	-0.444950	0.000000	1085.383968	0.002842	2.0
7	-0.469457	0.000000	1085.383968	0.002959	2.1
8	-0.457283	0.000000	1085.383968	0.002763	2.0
9	-0.507454	0.000000	1085.383968	0.003697	2.1
10	-0.484257	0.000000	1085.383968	0.003808	2.0
11	-0.501893	0.000000	1085.383968	0.003738	2.2
12	-0.516278	0.000000	1085.383968	0.004443	2.3
13	-0.554792	0.000000	1085.383968	0.003821	2.2
14	-0.530914	0.000000	1085.383968	0.004085	2.1
15	-0.585241	0.000000	1085.383968	0.004513	2.1
16	-0.582696	0.000000	1085.383968	0.003630	2.2
17	-0.615417	0.000000	1085.383968	0.003731	2.1
18	-0.623019	0.000000	1085.383968	0.004226	2.1
19	-0.613274	0.000000	1085.383968	0.003658	2.3
20	-0.671739	0.000000	1085.383968	0.004478	2.1
21	-0.669074	0.000000	1085.383968	0.004119	2.3
22	-0.681916	0.000000	1085.383968	0.004735	2.0
23	-0.656250	0.000000	1085.383968	0.004413	2.2
24	-0.704912	0.000000	1085.383968	0.003274	2.1
25	-0.745018	0.000000	1085.383968	0.003749	2.2
26	-0.726861	0.000000	1085.383968	0.002730	2.3
27	-0.757559	0.000000	1085.383968	0.002286	2.1
28	-0.742198	0.000000	1085.383968	0.002811	2.2
29	-0.728370	0.000000	1085.383968	0.002052	2.0
30	-0.738403	0.000000	1085.383968	0.001493	2.1
31	-0.737148	0.000000	1085.383968	0.002463	2.1
32	-0.740726	0.000000	1085.383968	0.002105	2.2
33	-0.789758	0.000000	1085.383968	0.001846	2.2
34	-0.765821	0.000000	1085.383968	0.002717	2.1
35	-0.757882	0.000000	1085.383968	0.002972	2.2
36	-0.767748	0.000000	1085.383968	0.002229	2.0
37	-0.758238	0.000000	1085.383968	0.002459	2.1
38	-0.771215	0.000000	1085.383968	0.002050	2.1
39	-0.740666	1.000000	1036.048333	0.001429	2.4
40	-0.747759	0.847635	1043.273717	0.001791	2.2
41	-0.781126	0.695270	1050.600588	0.002048	2.2
42	-0.786009	0.542905	1058.031100	0.002909	2.2
43	-0.813241	0.390540	1065.567467	0.002088	2.1
44	-0.771600	0.238175	1073.211967	0.002177	2.3
45	-0.780031	0.085810	1080.966945	0.002464	2.1
46	-0.747392	0.000000	1085.383968	0.001759	2.4
47	-0.771071	0.000000	1085.383968	0.001939	2.2
48	-0.793993	0.000000	1085.383968	0.001408	2.2
49	-0.798257	0.000000	1085.383968	0.002034	2.2
50	-0.802276	0.000000	1085.383968	0.001246	2.1
51	-0.802600	0.000000	1085.383968	0.001688	2.2
52	-0.780156	0.442091	1063.005641	0.001448	2.1
53	-0.809916	0.616003	1054.453190	0.001275	2.1
54	-0.759152	0.502160	1060.035992	0.001604	2.2
55	-0.806532	0.349795	1067.601050	0.001870	2.1
56	-0.787742	0.197430	1075.274825	0.001521	2.2
57	-0.769127	0.045065	1083.059752	0.001321	2.0
58	-0.799824	0.000000	1085.383968	0.002071	2.2
59	-0.787137	0.000000	1085.383968	0.001177	2.2
60	-0.795355	0.000000	1085.383968	0.001796	2.1
61	-0.804171	0.988353	1036.597135	0.001689	2.2
62	-0.798793	0.835988	1043.830203	0.001405	2.1
63	-0.831764	1.806577	999.407462	0.001590	2.2
64	-0.772541	1.654332	1006.123826	0.001228	2.1
65	-0.790197	1.501967	1012.936479	0.001245	2.6
66	-0.828927	1.356734	1019.516697	0.001539	2.4
67	-0.763132	2.356734	975.866900	0.001033	2.5
68	-0.784943	2.350816	976.114214	0.000984	2.3
69	-0.805579	2.206792	982.172083	0.002059	2.1
70	-0.784667	2.054427	988.663188	0.001234	2.2
71	-0.808469	2.817497	956.988202	0.001819	2.3
72	-0.795088	2.665132	963.149653	0.001218	2.2
73	-0.829574	2.515272	969.287666	0.002053	2.3
74	-0.789207	2.362907	975.609035	0.001381	2.1
75	-0.792479	3.362907	935.564182	0.001651	2.2
76	-0.795123	3.219233	941.114150	0.001677	2.1
77	-0.775504	3.066869	947.072246	0.001299	2.2
78	-0.834019	4.066869	909.290414	0.001342	2.2
79	-0.782219	3.914504	914.851194	0.001333	2.1
80	-0.808881	3.762138	920.480407	0.001071	2.2
81	-0.823766	3.609775	926.179259	0.001796	2.1
82	-0.811093	3.457410	931.949181	0.002297	2.3
83	-0.808523	3.305045	937.791445	0.001434	2.1
84	-0.805879	3.264300	939.366188	0.001311	2.3
85	-0.783396	4.261393	902.288466	0.001164	2.2
86	-0.775671	4.238479	903.107657	0.001641	2.1
87	-0.810410	4.140751	906.618227	0.001543	2.2
88	-0.780776	3.988944	912.125925	0.001803	2.1
89	-0.811450	3.836579	917.721547	0.001821	2.2
90	-0.771493	4.836579	882.201304	0.001450	2.1
91	-0.783729	5.836579	849.328212	0.001275	2.2
92	-0.826566	5.684214	854.177819	0.001918	2.2
93	-0.806745	6.683556	823.343057	0.001074	2.1
94	-0.797584	7.683556	794.638699	0.001309	2.2
95	-0.790291	8.683084	767.880573	0.000973	2.1
96	-0.782777	8.536277	771.697245	0.001828	2.3
97	-0.809220	8.383912	775.698744	0.002047	2.4
98	-0.813685	9.383912	750.168827	0.002284	2.2
99	-0.813861	9.231547	753.949629	0.001511	2.2
100	-0.795837	9.079182	757.768735	0.001978	2.2
101	-0.821653	10.079182	733.386860	0.001690	2.1
102	-0.809237	11.079182	710.525090	0.001587	2.2
103	-0.794241	10.926817	713.915924	0.001522	2.3
104	-0.863534	10.774452	717.339298	0.001569	2.3
105	-0.754112	10.622087	720.795662	0.002005	2.1
106	-0.796127	11.622087	698.700335	0.000945	2.2
107	-0.791049	12.622087	677.919343	0.001703	2.1
108	-0.786929	12.469722	681.005452	0.001192	2.1
109	-0.790558	12.317357	684.119788	0.001996	2.2
