1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.625695	0.000000	9.971521	0.015081	856.0
1	-0.629025	0.000000	9.971521	0.014974	3.2
2	-0.607872	0.000000	9.971521	0.015840	3.4
3	-0.590631	0.000000	9.971521	0.025148	3.5
4	-0.600924	0.000000	9.971521	0.035286	3.2
5	-0.606814	1.000000	9.518270	0.022838	3.1
6	-0.619187	2.000000	9.104432	0.025464	3.2
7	-0.597798	1.480109	9.314987	0.018729	3.0
8	-0.579639	2.473646	8.920725	0.022789	3.3
9	-0.618871	1.953434	9.122902	0.024721	3.1
10	-0.577876	2.953434	8.742043	0.018307	3.2
11	-0.578655	3.953403	8.391719	0.024324	3.2
12	-0.607403	3.433118	8.570414	0.015727	2.9
13	-0.648976	2.912836	8.756884	0.016344	3.1
14	-0.616163	3.770782	8.453586	0.015787	3.2
15	-0.598202	4.724047	8.140318	0.019686	3.1
16	-0.612126	5.723890	7.835758	0.019558	3.2
17	-0.610443	5.203606	7.991340	0.018386	3.3
18	-0.618846	6.202921	7.697774	0.025365	3.4
19	-0.614491	7.202882	7.424842	0.015549	3.1
20	-0.613564	6.713017	7.556086	0.024498	3.4
21	-0.598261	6.258700	7.682022	0.024470	3.3
22	-0.616870	7.258460	7.410239	0.023849	3.3
23	-0.622193	8.258460	7.156970	0.023164	3.3
24	-0.613793	7.738176	7.286542	0.018409	3.2
25	-0.578837	8.738175	7.041519	0.018684	3.2
26	-0.640414	9.672102	6.827114	0.024214	3.3
27	-0.614716	9.191416	6.935810	0.021722	3.1
28	-0.620430	10.191416	6.713448	0.015202	3.1
29	-0.640047	11.191373	6.504908	0.025746	3.4
30	-0.620870	12.191373	6.308926	0.020780	3.4
31	-0.595252	13.190834	6.124505	0.019831	3.2
32	-0.611791	14.190834	5.950468	0.022670	3.2
33	-0.603184	13.670550	6.039764	0.017577	3.2
34	-0.616630	14.632234	5.876756	0.015064	3.3
35	-0.613639	14.112658	5.963716	0.017475	3.3
36	-0.618228	15.032562	5.811464	0.025287	3.2
37	-0.570706	16.029527	5.654999	0.016739	3.1
38	-0.617185	17.021009	5.507532	0.022405	3.1
39	-0.582944	16.500724	5.583944	0.015442	3.2
40	-0.606847	17.500709	5.438911	0.014966	3.3
41	-0.609708	16.984093	5.512885	0.013399	3.3
42	-0.624755	16.556614	5.575634	0.024287	3.0
43	-0.613774	16.776924	5.543118	0.020324	3.3
44	-0.627899	17.776924	5.400169	0.013427	3.4
45	-0.630614	18.470907	5.305222	0.018838	3.5
46	-0.631760	17.987075	5.371060	0.030928	3.5
47	-0.613478	17.466790	5.443707	0.020493	3.5
48	-0.591167	18.466790	5.305776	0.027899	3.6
49	-0.601833	19.404028	5.182699	0.019027	3.8
50	-0.606020	20.395735	5.058539	0.027301	3.5
51	-0.587409	21.395732	4.939222	0.017997	3.6
52	-0.590862	20.917150	4.995615	0.018409	3.9
53	-0.615997	20.482752	5.047928	0.019670	3.2
54	-0.623307	19.971079	5.110970	0.022913	3.3
55	-0.612616	20.971079	4.989196	0.024342	3.5
56	-0.621862	20.450803	5.051819	0.025435	3.4
57	-0.614444	21.450803	4.932814	0.024704	3.2
58	-0.626915	22.450793	4.819289	0.011922	3.5
59	-0.581432	23.358119	4.720713	0.025850	3.3
60	-0.608132	22.841424	4.776349	0.022553	3.5
61	-0.607834	22.321140	4.833712	0.016043	3.5
62	-0.581910	22.377555	4.827426	0.016495	3.4
63	-0.615595	21.879394	4.883510	0.020713	3.5
64	-0.613409	22.879394	4.772216	0.018690	3.3
65	-0.624612	22.359167	4.829473	0.020951	3.5
66	-0.620896	21.838883	4.888128	0.025158	3.3
67	-0.595712	22.831816	4.777396	0.018496	3.3
68	-0.642198	23.831816	4.670833	0.018888	3.1
69	-0.605947	24.723821	4.579712	0.016727	3.4
70	-0.620210	24.331551	4.619342	0.016404	3.5
71	-0.614105	25.330156	4.519776	0.031631	3.4
72	-0.604564	26.330156	4.424282	0.026704	3.2
73	-0.598094	27.330156	4.332739	0.023798	3.0
74	-0.636361	26.809871	4.379889	0.025819	3.4
75	-0.606258	26.290220	4.428018	0.025553	3.2
76	-0.593360	27.290220	4.336322	0.017282	3.2
77	-0.660421	26.884348	4.373077	0.011285	3.4
78	-0.587454	26.388914	4.418796	0.016859	3.4
79	-0.607277	27.376616	4.328578	0.031025	3.3
80	-0.612597	26.856331	4.375637	0.015574	3.3
81	-0.588726	27.515486	4.316188	0.012691	3.2
82	-0.631686	26.995753	4.362926	0.020520	3.2
83	-0.601101	27.995748	4.273880	0.020760	3.3
84	-0.620571	27.477688	4.319553	0.021692	3.2
85	-0.589934	28.421310	4.237078	0.018942	3.2
86	-0.620186	29.421309	4.153044	0.022249	3.0
87	-0.610889	30.421307	4.072280	0.027051	3.3
88	-0.590875	31.421307	3.994596	0.012295	3.5
89	-0.636032	32.421262	3.919824	0.030471	3.2
90	-0.593033	31.900977	3.958376	0.016495	3.3
91	-0.598504	32.471077	3.916172	0.021075	3.2
92	-0.635129	31.968861	3.953303	0.025331	3.4
93	-0.593413	32.968861	3.880051	0.020374	3.7
94	-0.615228	32.449485	3.917754	0.022209	3.4
95	-0.598502	31.929275	3.956259	0.020467	3.1
96	-0.619099	32.929275	3.882899	0.016711	3.2
97	-0.597832	33.929268	3.812211	0.017396	3.5
98	-0.622507	34.924046	3.744399	0.010644	3.6
99	-0.623481	35.888729	3.680904	0.014776	3.4
100	-0.604753	35.836409	3.684292	0.015979	3.4
101	-0.620338	35.692402	3.693651	0.021362	3.8
102	-0.617490	35.756313	3.689492	0.014154	3.7
103	-0.617371	35.246880	3.722908	0.012530	3.7
104	-0.607179	34.835191	3.750358	0.011303	3.6
105	-0.612455	35.738010	3.690682	0.016907	3.4
106	-0.599756	36.737955	3.626764	0.019577	3.6
107	-0.627329	37.737037	3.565075	0.028346	3.7
108	-0.643804	38.734314	3.505555	0.021644	3.4
109	-0.608101	39.734314	3.447836	0.026258	3.4
