1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	712.8
1	-0.970786	623.504937	0.007021	25.6
2	-0.773389	619.865785	0.006923	26.6
3	-0.336722	616.282728	0.003497	27.4
4	-0.489778	612.754375	0.006949	25.9
5	-0.000000	609.279381	0.000000	27.1
6	-0.000000	605.856447	0.000000	26.9
7	-0.687870	602.484317	0.004850	26.8
8	-0.587007	599.161779	0.006206	28.8
9	-0.000000	595.887656	0.000001	27.5
10	-0.840424	592.660813	0.009245	28.1
11	-0.000000	589.480151	0.000000	27.8
12	-0.529178	586.344606	0.005249	26.0
13	-0.000000	583.253145	0.000000	28.7
14	-0.672279	580.204771	0.006391	28.4
15	-0.278151	577.198517	0.005061	26.5
16	-0.343818	574.233444	0.003822	28.2
17	-0.487869	571.308645	0.007153	27.5
18	-0.001780	568.423237	0.000062	28.3
19	-0.708830	565.576365	0.006451	28.4
20	-0.000000	562.767201	0.000000	28.4
21	-0.913648	559.994938	0.006813	30.4
22	-0.811864	557.258797	0.006289	27.3
23	-0.860692	554.558018	0.006557	28.8
24	-0.621757	551.891865	0.005311	28.2
25	-0.877824	549.259621	0.008833	29.0
26	-0.527684	546.660592	0.006684	26.9
27	-0.000000	544.094102	0.000000	29.5
28	-0.330143	541.559494	0.005834	27.5
29	-0.139876	539.056129	0.002086	27.2
30	-0.282916	536.583387	0.006722	29.6
31	-0.651842	534.140663	0.007040	28.5
32	-0.029384	531.727370	0.000966	27.4
33	-0.065504	529.342935	0.001138	28.1
34	-0.405094	526.986802	0.005818	26.7
35	-0.772389	524.658430	0.006544	28.7
36	-0.005540	522.357290	0.000163	26.9
37	-0.561535	520.082868	0.006716	28.1
38	-0.437014	517.834665	0.006805	27.7
39	-1.103147	515.612193	0.010732	27.8
40	-0.989262	513.414976	0.008931	27.1
41	-0.531885	511.242551	0.008124	28.4
42	-0.441897	509.094468	0.005480	27.4
43	-0.000356	506.970285	0.000088	28.0
44	-0.705675	504.869574	0.006569	28.4
45	-0.721545	502.791916	0.007489	28.0
46	-0.743065	500.736903	0.005682	26.3
47	-0.000000	498.704137	0.000000	29.0
