1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	720.3
1	-0.951678	623.504937	0.007009	25.8
2	-0.800706	619.865785	0.005713	26.0
3	-0.324217	616.282728	0.003860	27.1
4	-0.465076	612.754375	0.006979	27.3
5	-0.000000	609.279381	0.000000	27.5
6	-0.000000	605.856447	0.000000	27.0
7	-0.700103	602.484317	0.004600	28.1
8	-0.572559	599.161779	0.006949	26.9
9	-0.000039	595.887656	0.000015	27.1
10	-0.829585	592.660813	0.008471	26.7
11	-0.000000	589.480151	0.000000	27.8
12	-0.460504	586.344606	0.005406	27.9
13	-0.000000	583.253145	0.000000	29.1
14	-0.664016	580.204771	0.005525	28.5
15	-0.272957	577.198517	0.003781	27.8
16	-0.330325	574.233444	0.003803	27.8
17	-0.479282	571.308645	0.006941	26.4
18	-0.001264	568.423237	0.000053	28.8
19	-0.684591	565.576365	0.006463	27.7
20	-0.000000	562.767201	0.000000	28.6
21	-0.877415	559.994938	0.006811	28.8
22	-0.762677	557.258797	0.005405	27.9
23	-0.864322	554.558018	0.005403	28.8
24	-0.635398	551.891865	0.005464	29.4
25	-0.816834	549.259621	0.008159	27.6
26	-0.577266	546.660592	0.007188	26.8
27	-0.000000	544.094102	0.000000	28.3
28	-0.408409	541.559494	0.005555	27.3
29	-0.138379	539.056129	0.002424	27.7
30	-0.279163	536.583387	0.003864	28.4
31	-0.640854	534.140663	0.006991	27.4
32	-0.027090	531.727370	0.001945	27.3
33	-0.056137	529.342935	0.001652	26.6
34	-0.502289	526.986802	0.005608	28.9
35	-0.716100	524.658430	0.005719	27.6
36	-0.003184	522.357290	0.000071	28.0
37	-0.460446	520.082868	0.005042	28.7
38	-0.408130	517.834665	0.004768	27.8
39	-1.069223	515.612193	0.009233	26.0
40	-0.875153	513.414976	0.007264	29.5
41	-0.478596	511.242551	0.007797	27.2
42	-0.430783	509.094468	0.005194	26.8
43	-0.000167	506.970285	0.000079	28.2
44	-0.729716	504.869574	0.006395	26.7
45	-0.617718	502.791916	0.006645	27.1
46	-0.712369	500.736903	0.005960	28.0
47	-0.000000	498.704137	0.000000	27.3
48	-0.568780	496.693228	0.006995	26.5
49	-0.534828	494.703798	0.003644	28.5
50	-0.000000	492.735476	0.000000	27.1
51	-0.000737	490.787900	0.000046	27.3
52	-0.103294	488.860718	0.001130	28.0
53	-0.492223	486.953585	0.005739	27.6
54	-0.764439	485.066164	0.007636	27.5
55	-0.761208	483.198126	0.005155	26.6
56	-0.000000	481.349149	0.000000	28.2
57	-0.000000	479.518920	0.000000	27.8
58	-0.000000	477.707132	0.000000	28.3
59	-0.307307	475.913485	0.004480	31.5
60	-0.000000	474.137684	0.000000	26.5
61	-0.000056	472.379445	0.000037	27.0
62	-0.445402	470.638485	0.006243	28.6
63	-0.000000	468.914531	0.000000	27.0
64	-0.582630	467.207315	0.007482	27.9
65	-0.920955	465.516573	0.007123	26.7
66	-0.676357	463.842050	0.004385	28.1
67	-0.730535	462.183494	0.008605	26.1
68	-0.858685	460.540658	0.006431	29.6
69	-0.009005	458.913303	0.000453	27.6
70	-0.579671	457.301192	0.005139	27.5
71	-0.720396	455.704096	0.005834	28.4
72	-0.835929	454.121787	0.006664	27.5
73	-0.142201	452.554045	0.002737	26.5
74	-0.647600	451.000653	0.006971	28.4
75	-0.613786	449.461399	0.005488	28.0
76	-0.159661	447.936075	0.001428	28.2
77	-0.000000	446.424477	0.000000	27.6
78	-0.107120	444.926406	0.001945	27.7
79	-0.023992	443.441666	0.001253	27.8
80	-0.000000	441.970065	0.000000	27.5
81	-0.000000	440.511415	0.000000	27.2
82	-0.191802	439.065533	0.002591	28.7
83	-0.348768	437.632238	0.004731	27.5
84	-0.784748	436.211351	0.005643	28.2
85	-0.000000	434.802701	0.000000	28.4
86	-0.181116	433.406117	0.002693	28.7
87	-0.398489	432.021430	0.003855	26.4
88	-0.000000	430.648479	0.000000	29.3
89	-0.015945	429.287101	0.001193	28.5
90	-0.488016	427.937140	0.005859	29.0
91	-0.784091	426.598440	0.006247	29.1
92	-0.763185	425.270849	0.005387	28.3
93	-0.000000	423.954220	0.000000	28.7
94	-0.000000	422.648404	0.000000	26.4
95	-0.663188	421.353259	0.007715	29.6
96	-0.336282	420.068643	0.003489	27.4
97	-0.051017	418.794419	0.002827	28.2
98	-0.331365	417.530451	0.004752	27.7
99	-0.055170	416.276604	0.001394	27.3
100	-0.000009	415.032748	0.000005	28.3
101	-0.523440	413.798754	0.006130	26.1
102	-0.504474	412.574495	0.006649	28.6
103	-0.899246	411.359849	0.006192	28.5
104	-0.556344	410.154691	0.004775	27.7
105	-0.890194	408.958904	0.005557	28.4
106	-0.025625	407.772368	0.000982	27.9
107	-0.820754	406.594968	0.006950	26.2
108	-0.566712	405.426590	0.005684	29.0
109	-0.000000	404.267122	0.000000	27.3
110	-0.000000	403.116456	0.000000	26.9
111	-0.494676	401.974481	0.006424	29.0
112	-0.337992	400.841093	0.004275	28.2
113	-0.662181	399.716187	0.004174	27.9
114	-0.350681	398.599660	0.002859	27.1
115	-0.824693	397.491411	0.007217	27.3
116	-0.278418	396.391342	0.002478	26.6
117	-0.000000	395.299353	0.000000	28.7
118	-0.000000	394.215350	0.000000	28.7
119	-0.192029	393.139238	0.004377	28.6
120	-0.784601	392.070924	0.005583	26.9
121	-0.125902	391.010316	0.002203	28.3
122	-0.882548	389.957325	0.006644	27.1
123	-0.000000	388.911862	0.000000	25.8
124	-0.000000	387.873839	0.000000	28.9
125	-0.000000	386.843173	0.000000	26.8
126	-0.000000	385.819777	0.000000	27.7
127	-0.186233	384.803569	0.002175	27.8
128	-0.695398	383.794468	0.007886	27.2
129	-0.709927	382.792393	0.003636	27.9
130	-0.014919	381.797264	0.000822	27.6
131	-0.000000	380.809005	0.000000	28.1
132	-0.000000	379.827537	0.000000	27.8
133	-0.907455	378.852786	0.007121	28.4
134	-0.848678	377.884678	0.004657	27.8
135	-0.049381	376.923138	0.002071	28.1
136	-0.956711	375.968095	0.008241	26.8
137	-0.574121	375.019479	0.008063	29.9
138	-0.729253	374.077218	0.005501	26.9
139	-0.262588	373.141244	0.002477	28.2
140	-0.645037	372.211489	0.006928	27.6
141	-0.027322	371.287887	0.001814	27.8
142	-0.970183	370.370370	0.008043	25.8
143	-0.854870	369.458876	0.005252	28.9
144	-0.007990	368.553338	0.000956	27.0
145	-0.475906	367.653696	0.006934	28.4
146	-0.486527	366.759885	0.006860	27.1
147	-0.038347	365.871846	0.000967	27.9
148	-0.860634	364.989518	0.007326	27.1
149	-0.435872	364.112841	0.005245	27.8
150	-0.422180	363.241757	0.005542	28.2
151	-0.000000	362.376208	0.000000	26.4
152	-0.546656	361.516137	0.006004	28.6
153	-0.239271	360.661488	0.003308	27.3
154	-0.000000	359.812206	0.000000	27.7
155	-0.000021	358.968236	0.000001	28.0
156	-0.403037	358.129524	0.004002	27.7
157	-0.672807	357.296018	0.005114	28.3
158	-0.702123	356.467665	0.006502	26.7
159	-0.436765	355.644414	0.003567	25.7
160	-0.543147	354.826213	0.005644	27.7
161	-0.000000	354.013012	0.000000	27.6
162	-0.000130	353.204763	0.000049	27.8
163	-0.000000	352.401415	0.000000	29.5
164	-0.000000	351.602922	0.000000	28.4
165	-0.898216	350.809235	0.006258	29.2
166	-0.748170	350.020308	0.005192	29.3
167	-0.000000	349.236095	0.000000	29.3
168	-0.000000	348.456550	0.000000	26.7
169	-0.647784	347.681627	0.005776	28.9
170	-0.945837	346.911283	0.006781	27.9
171	-0.000000	346.145474	0.000000	26.4
172	-0.935673	345.384157	0.008142	28.7
173	-0.000000	344.627288	0.000000	26.8
174	-0.573701	343.874826	0.007353	27.5
175	-0.826518	343.126729	0.005658	28.4
176	-0.481726	342.382957	0.005239	27.1
177	-0.665167	341.643469	0.005287	28.4
178	-0.060463	340.908224	0.002741	26.6
179	-0.000000	340.177184	0.000000	28.1
180	-0.911564	339.450309	0.007326	26.6
181	-0.522273	338.727561	0.006106	28.9
182	-0.474809	338.008902	0.005664	27.7
183	-0.570598	337.294295	0.006158	28.9
184	-0.835831	336.583703	0.005413	26.4
185	-0.295357	335.877089	0.003169	29.0
186	-0.704339	335.174416	0.004647	26.7
187	-0.366707	334.475651	0.004760	27.7
188	-0.000000	333.780756	0.000000	26.8
189	-0.637910	333.089698	0.008419	27.9
190	-0.000000	332.402443	0.000000	27.9
191	-0.903333	331.718955	0.007504	28.1
192	-0.644808	331.039203	0.005842	25.9
193	-0.871529	330.363153	0.004333	28.3
194	-0.000000	329.690771	0.000000	27.9
195	-0.897902	329.022027	0.006671	28.0
196	-0.000000	328.356888	0.000000	26.2
197	-0.414628	327.695322	0.004173	28.8
198	-0.789869	327.037299	0.005620	27.5
199	-0.596222	326.382787	0.006445	26.4
200	-0.737339	325.731758	0.007711	28.8
201	-0.054763	325.084179	0.001072	26.7
202	-0.792694	324.440023	0.004965	27.5
203	-0.877778	323.799258	0.007972	28.6
204	-0.107286	323.161858	0.002134	27.7
205	-0.870168	322.527792	0.006449	27.5
206	-0.989104	321.897034	0.009496	28.6
207	-0.628554	321.269554	0.006515	28.0
208	-0.759102	320.645325	0.010149	28.8
209	-0.536917	320.024320	0.005461	27.5
210	-0.527545	319.406512	0.005541	29.6
211	-0.153183	318.791875	0.003135	27.5
212	-0.220372	318.180381	0.002699	27.5
213	-0.011414	317.572005	0.000265	26.4
214	-0.000000	316.966721	0.000000	28.2
215	-0.831408	316.364504	0.005807	26.7
216	-0.412077	315.765329	0.004481	29.3
217	-0.683883	315.169170	0.005728	28.0
218	-0.574956	314.576003	0.005197	28.2
219	-0.555267	313.985804	0.007395	27.2
220	-0.895159	313.398548	0.007130	28.3
221	-1.119676	312.814213	0.009305	27.9
222	-0.140029	312.232773	0.001779	26.9
223	-0.000267	311.654207	0.000120	28.9
224	-0.000000	311.078491	0.000000	27.9
225	-0.000000	310.505602	0.000000	26.2
226	-0.300891	309.935518	0.003002	28.3
227	-0.000000	309.368217	0.000000	26.7
228	-0.059011	308.803676	0.001300	27.6
229	-0.000000	308.241874	0.000000	28.1
230	-0.226054	307.682789	0.002949	27.5
231	-0.965840	307.126400	0.006752	27.2
232	-0.772598	306.572687	0.007499	28.8
233	-0.928792	306.021627	0.006991	30.0
234	-0.384557	305.473201	0.004727	28.6
235	-0.881591	304.927388	0.006307	29.6
236	-0.789391	304.384168	0.006731	28.3
237	-0.514881	303.843521	0.004809	28.4
238	-0.945792	303.305427	0.007282	28.6
239	-0.480848	302.769867	0.006189	29.3
240	-0.172026	302.236821	0.002708	27.4
241	-0.256336	301.706270	0.004037	30.6
242	-1.000456	301.178196	0.007076	28.5
243	-0.673681	300.652580	0.004451	28.1
244	-0.000000	300.129402	0.000000	28.2
245	-0.645597	299.608645	0.005184	28.0
246	-0.457114	299.090291	0.003515	26.7
247	-0.537216	298.574321	0.005751	29.3
248	-0.412457	298.060718	0.005718	27.9
249	-0.008400	297.549465	0.000117	28.0
250	-0.968349	297.040543	0.007694	27.6
251	-0.764778	296.533936	0.005536	30.0
252	-0.699979	296.029626	0.005795	28.3
253	-0.024594	295.527597	0.000544	27.0
254	-0.729063	295.027832	0.006908	27.6
255	-0.000000	294.530315	0.000000	28.7
256	-0.000000	294.035028	0.000000	28.3
257	-0.000000	293.541956	0.000000	26.2
258	-0.000000	293.051083	0.000000	28.4
259	-0.214408	292.562393	0.002143	26.8
260	-0.396027	292.075870	0.003444	27.8
261	-0.534711	291.591498	0.007220	28.2
262	-0.895655	291.109263	0.007757	27.2
263	-0.984429	290.629149	0.007742	28.0
264	-0.499971	290.151140	0.003408	26.4
265	-0.001089	289.675222	0.000483	28.2
266	-0.236832	289.201380	0.005069	26.2
267	-0.879164	288.729600	0.006120	28.2
268	-0.661783	288.259866	0.007253	26.2
269	-0.848392	287.792165	0.005095	27.8
270	-0.000000	287.326481	0.000000	27.7
271	-0.000000	286.862802	0.000000	27.0
272	-0.435404	286.401113	0.005604	27.6
273	-1.041838	285.941400	0.007659	27.0
274	-0.000000	285.483649	0.000000	29.2
275	-0.000000	285.027847	0.000000	27.8
276	-0.513808	284.573981	0.004203	28.3
277	-0.240153	284.122037	0.002816	27.5
278	-0.000000	283.672002	0.000000	28.3
279	-0.997218	283.223863	0.006097	27.2
280	-0.925421	282.777607	0.006187	29.1
281	-0.345018	282.333221	0.002935	28.4
282	-0.918543	281.890692	0.007182	28.0
283	-0.723490	281.450008	0.005604	28.0
284	-0.433071	281.011157	0.003521	27.6
285	-0.765240	280.574125	0.007756	25.7
286	-0.052502	280.138901	0.001348	28.8
287	-0.021693	279.705473	0.000945	27.0
288	-0.800243	279.273829	0.006160	27.0
289	-0.000000	278.843956	0.000000	28.1
290	-0.052352	278.415844	0.001263	27.8
291	-0.531036	277.989479	0.007872	26.2
292	-1.122173	277.564851	0.008187	28.1
293	-0.692493	277.141949	0.006810	27.5
294	-0.000000	276.720761	0.000000	26.7
295	-0.000000	276.301275	0.000000	28.1
296	-0.476009	275.883480	0.004252	26.8
297	-0.752891	275.467366	0.005306	26.3
298	-0.451667	275.052922	0.004504	29.1
299	-0.702057	274.640136	0.006024	27.5
300	-0.361610	274.228998	0.003250	27.8
301	-0.063794	273.819497	0.002193	28.5
302	-0.033723	273.411623	0.004199	27.6
303	-0.625744	273.005365	0.004699	26.9
304	-0.611050	272.600712	0.006725	28.5
305	-0.273015	272.197655	0.002956	27.7
306	-0.719389	271.796184	0.007518	29.3
307	-0.857885	271.396287	0.005884	27.5
308	-0.213748	270.997956	0.002292	27.8
309	-0.796773	270.601180	0.006380	27.7
310	-0.319779	270.205949	0.002697	28.2
311	-0.619377	269.812254	0.006078	28.5
312	-0.119006	269.420085	0.002561	27.8
313	-0.670060	269.029432	0.005397	26.9
314	-1.007732	268.640287	0.006961	28.2
315	-0.774190	268.252638	0.004602	26.8
316	-0.855555	267.866478	0.006015	29.6
317	-0.000000	267.481796	0.000000	27.6
318	-0.274778	267.098584	0.003389	29.1
319	-0.801834	266.716833	0.005160	29.6
320	-0.625828	266.336533	0.007966	26.6
321	-0.802496	265.957676	0.006404	27.9
322	-0.468309	265.580253	0.004654	27.5
323	-0.585258	265.204254	0.005937	26.8
324	-0.249383	264.829672	0.002788	28.7
325	-0.000000	264.456497	0.000000	27.6
326	-0.000000	264.084721	0.000000	28.2
327	-0.289443	263.714335	0.002804	27.5
328	-0.946814	263.345332	0.006334	28.6
329	-0.652704	262.977702	0.005528	27.8
330	-0.500469	262.611438	0.003579	27.7
331	-0.832963	262.246531	0.006131	26.9
332	-0.000000	261.882973	0.000000	28.5
333	-0.471049	261.520756	0.003970	27.7
334	-1.122234	261.159871	0.009541	28.3
335	-0.577834	260.800312	0.004652	27.9
336	-0.549411	260.442070	0.005801	27.6
337	-0.700517	260.085137	0.005057	26.4
338	-0.842477	259.729505	0.007141	28.5
339	-0.714898	259.375167	0.006595	27.2
340	-0.673582	259.022116	0.005381	28.2
341	-0.000988	258.670343	0.000217	29.0
342	-0.587740	258.319841	0.007384	26.9
343	-0.635274	257.970602	0.007646	27.6
344	-0.688899	257.622620	0.004942	27.7
345	-0.008282	257.275887	0.000200	27.8
346	-0.928356	256.930396	0.007719	26.4
347	-0.235794	256.586139	0.002518	29.4
348	-0.488325	256.243109	0.004322	28.1
349	-0.677781	255.901300	0.006899	28.0
350	-0.651646	255.560703	0.004555	28.4
351	-0.029235	255.221313	0.000905	28.2
352	-0.000000	254.883122	0.000000	27.5
353	-0.074946	254.546124	0.001160	28.9
354	-0.206316	254.210311	0.002552	28.6
355	-0.007682	253.875677	0.000165	26.9
356	-0.489904	253.542215	0.004827	27.6
357	-0.692649	253.209918	0.006165	28.4
358	-0.828091	252.878781	0.005373	27.9
359	-0.687386	252.548795	0.006266	26.0
360	-0.140427	252.219956	0.002696	28.2
361	-0.630051	251.892255	0.007215	27.5
362	-0.249796	251.565688	0.003363	26.5
363	-0.049752	251.240247	0.001694	28.6
364	-0.340814	250.915926	0.003229	26.2
365	-0.656803	250.592720	0.007550	28.7
366	-0.001993	250.270621	0.000476	28.1
367	-0.880282	249.949624	0.007249	28.1
368	-0.396272	249.629723	0.004487	26.2
369	-0.193075	249.310911	0.003633	28.8
370	-0.823115	248.993182	0.005972	28.1
371	-0.360393	248.676531	0.003501	25.9
372	-0.937194	248.360952	0.006648	29.2
373	-0.444682	248.046438	0.004822	29.1
374	-0.847227	247.732984	0.005238	28.1
375	-0.977115	247.420584	0.006805	26.9
376	-0.788191	247.109233	0.007229	28.8
377	-0.000000	246.798924	0.000000	28.3
378	-0.596281	246.489652	0.005864	26.9
379	-0.000000	246.181412	0.000000	28.5
380	-0.582406	245.874197	0.006842	26.9
381	-0.762346	245.568002	0.005680	27.2
382	-0.000000	245.262822	0.000000	28.2
383	-0.534993	244.958652	0.005433	28.6
384	-0.628129	244.655485	0.003605	27.8
385	-0.844603	244.353317	0.005354	26.2
386	-0.276035	244.052142	0.005328	28.6
387	-0.557143	243.751955	0.005379	27.3
388	-0.773949	243.452750	0.008186	27.6
389	-0.000000	243.154523	0.000000	28.3
390	-0.693824	242.857268	0.006660	27.8
391	-0.457535	242.560980	0.004930	29.2
392	-0.113034	242.265654	0.002434	28.9
393	-0.842042	241.971285	0.006095	28.7
394	-0.805131	241.677868	0.006967	27.8
395	-0.481166	241.385397	0.003407	27.5
396	-0.344465	241.093869	0.003143	27.0
397	-0.000000	240.803278	0.000000	28.2
398	-0.614750	240.513619	0.005592	27.0
399	-0.597311	240.224887	0.007024	28.0
400	-0.021892	239.937077	0.000866	28.3
401	-0.853028	239.650186	0.007080	25.6
402	-0.890770	239.364207	0.006534	27.6
403	-0.007162	239.079136	0.000934	27.6
404	-0.000000	238.794969	0.000000	27.2
405	-0.000000	238.511701	0.000000	28.4
406	-0.000000	238.229327	0.000000	28.3
407	-0.727393	237.947843	0.006846	28.6
408	-0.000000	237.667244	0.000000	27.6
409	-0.014458	237.387526	0.001386	28.4
410	-0.000000	237.108684	0.000000	26.5
411	-0.000000	236.830714	0.000000	27.1
412	-0.000000	236.553610	0.000000	28.4
413	-0.846205	236.277370	0.007166	26.4
414	-0.014609	236.001989	0.001311	27.3
415	-0.881141	235.727461	0.006071	27.8
416	-0.647304	235.453784	0.006104	26.6
417	-0.000000	235.180952	0.000000	27.5
418	-0.824485	234.908962	0.006305	28.7
419	-0.553197	234.637809	0.006477	28.5
420	-0.008535	234.367488	0.000065	26.6
421	-0.843935	234.097997	0.006442	27.9
422	-0.000000	233.829331	0.000000	27.3
423	-0.000000	233.561485	0.000000	30.1
424	-0.850589	233.294456	0.005824	26.5
425	-0.492406	233.028239	0.005202	29.2
426	-0.919959	232.762831	0.007832	27.7
427	-0.592181	232.498228	0.007102	26.4
428	-0.000000	232.234425	0.000000	28.6
429	-0.419297	231.971419	0.006139	26.5
430	-0.037634	231.709205	0.000759	27.8
431	-0.838709	231.447781	0.006937	27.9
432	-0.000000	231.187141	0.000000	27.6
433	-0.000000	230.927283	0.000000	25.9
434	-0.769913	230.668202	0.006105	29.5
435	-0.747652	230.409895	0.007120	27.8
436	-0.602155	230.152358	0.005027	28.4
437	-0.807295	229.895587	0.006745	27.6
438	-0.376325	229.639578	0.004600	27.4
439	-0.875133	229.384329	0.005516	28.2
440	-0.513754	229.129834	0.005928	26.5
441	-0.652823	228.876091	0.005651	28.6
442	-0.867798	228.623096	0.004811	28.0
443	-0.042197	228.370846	0.001607	27.3
444	-0.389650	228.119336	0.003929	27.5
445	-0.244370	227.868563	0.002942	28.9
446	-0.567232	227.618525	0.004807	26.7
447	-0.000083	227.369216	0.000024	29.7
448	-0.782999	227.120635	0.006162	26.9
449	-0.703358	226.872777	0.004719	29.2
450	-0.530137	226.625638	0.004354	28.2
451	-0.038630	226.379217	0.001270	27.8
452	-0.316706	226.133509	0.004405	27.5
453	-0.000000	225.888510	0.000000	25.8
454	-0.307919	225.644218	0.003065	28.9
455	-0.895491	225.400630	0.006480	27.5
456	-0.461752	225.157741	0.006055	27.8
457	-0.631116	224.915549	0.004333	28.2
458	-0.000000	224.674051	0.000000	28.7
459	-0.892919	224.433242	0.008282	26.6
460	-0.350542	224.193121	0.005422	28.3
461	-0.000000	223.953684	0.000000	28.1
