1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.687244	0.000000	10.809591	0.021816	436.1
1	-0.674413	0.000000	10.809591	0.017610	3.0
2	-0.664929	0.999842	10.318320	0.019833	3.0
3	-0.702039	1.999842	9.869694	0.012450	3.0
4	-0.733931	2.999842	9.458454	0.022347	3.0
5	-0.690024	2.330463	9.729829	0.007489	3.0
6	-0.712335	3.330444	9.329933	0.022611	3.0
7	-0.679980	3.344238	9.324646	0.015411	3.1
8	-0.688041	4.344238	8.956727	0.010113	3.1
9	-0.707659	3.704220	9.188770	0.016140	3.1
10	-0.706858	3.035558	9.444399	0.013288	3.2
11	-0.690440	4.034481	9.067550	0.014280	3.1
12	-0.679604	5.027357	8.721647	0.014297	3.2
13	-0.668048	6.009191	8.404598	0.018934	3.1
14	-0.705957	5.339811	8.618187	0.012615	3.1
15	-0.709175	5.779355	8.476732	0.020484	3.2
16	-0.680293	6.779290	8.171606	0.013631	3.3
17	-0.632324	7.779290	7.887665	0.010373	3.3
18	-0.718296	7.965356	7.836997	0.017067	3.2
19	-0.688636	8.965349	7.575464	0.008293	3.3
20	-0.672024	9.801716	7.369765	0.011582	3.2
21	-0.685348	9.157965	7.527080	0.011650	3.2
22	-0.675250	10.133839	7.291147	0.013780	3.3
23	-0.682369	9.464460	7.451352	0.020333	3.2
24	-0.684229	10.464460	7.214534	0.011826	3.1
25	-0.672069	9.966354	7.330582	0.011504	3.1
26	-0.661807	10.966088	7.101320	0.010367	3.2
27	-0.709965	11.903051	6.899099	0.015061	3.2
28	-0.686565	12.871224	6.701896	0.012460	3.2
29	-0.672371	12.204818	6.836400	0.011385	3.1
30	-0.691962	13.192507	6.638923	0.015795	3.1
31	-0.655324	14.192432	6.450291	0.013755	3.2
32	-0.669933	15.192049	6.272135	0.015548	3.1
33	-0.673598	15.609350	6.200640	0.012108	3.2
34	-0.687719	14.939981	6.316125	0.010571	3.4
35	-0.693983	15.903671	6.151188	0.016539	3.1
36	-0.676438	15.869574	6.156876	0.014911	3.1
37	-0.675884	15.200191	6.270724	0.015554	3.2
38	-0.675678	16.196877	6.102701	0.020035	3.2
39	-0.683668	17.196401	5.943005	0.015878	3.2
40	-0.674385	18.196401	5.791384	0.017758	3.1
41	-0.707691	19.194202	5.647616	0.017738	3.2
42	-0.659846	18.524892	5.743252	0.009798	3.2
43	-0.666594	19.524892	5.601530	0.016693	3.2
44	-0.689070	18.855521	5.695608	0.012171	3.2
45	-0.673656	18.189647	5.792382	0.019213	3.2
46	-0.634720	18.776109	5.706979	0.011615	3.2
47	-0.708005	18.106977	5.804627	0.013818	3.2
48	-0.677718	19.041446	5.669161	0.010913	3.3
49	-0.682495	19.952173	5.543086	0.020685	3.2
50	-0.662308	20.734899	5.439127	0.010675	3.5
51	-0.683547	21.731818	5.312234	0.018734	3.2
52	-0.713466	22.712201	5.193090	0.013190	3.2
53	-0.682021	22.043832	5.273727	0.020105	3.3
54	-0.689740	21.376740	5.356745	0.016779	3.3
55	-0.694795	20.707358	5.442719	0.013266	3.2
56	-0.679647	21.707097	5.315309	0.015726	3.1
57	-0.686133	21.038380	5.399861	0.011752	3.1
58	-0.686784	20.402227	5.482831	0.011655	3.2
59	-0.712797	20.278611	5.499250	0.018531	3.2
60	-0.677037	21.278611	5.369178	0.015648	3.4
61	-0.712889	22.278611	5.245118	0.012958	3.2
62	-0.680641	23.278611	5.126661	0.011089	3.2
63	-0.667660	23.832935	5.063273	0.011235	3.2
64	-0.626332	23.311316	5.122877	0.010499	3.1
65	-0.663539	22.653096	5.200122	0.012389	3.0
66	-0.697247	23.615547	5.087944	0.013596	3.4
67	-0.700513	24.342071	5.006419	0.023752	3.1
68	-0.695304	23.673810	5.081308	0.020703	3.2
69	-0.701971	23.004427	5.158604	0.013866	3.2
70	-0.683319	22.335474	5.238235	0.021878	3.2
71	-0.706708	21.894272	5.292115	0.014568	3.2
72	-0.671020	22.894260	5.171551	0.015340	3.2
73	-0.696428	22.227423	5.251329	0.012441	3.1
74	-0.663226	21.558040	5.333925	0.013907	3.2
75	-0.678904	21.464875	5.345628	0.012327	3.1
76	-0.683086	20.795820	5.431199	0.018618	3.2
77	-0.663263	21.414493	5.351977	0.017204	3.5
78	-0.678979	20.745110	5.437796	0.019092	3.3
79	-0.684906	21.744414	5.310668	0.014087	3.3
80	-0.658870	21.149703	5.385599	0.012639	3.6
81	-0.653933	21.894490	5.292088	0.007781	3.6
82	-0.674183	22.072296	5.270242	0.009852	3.6
83	-0.691531	21.609448	5.327490	0.011924	3.9
84	-0.707143	22.603998	5.205977	0.018261	3.9
85	-0.661391	23.462152	5.105498	0.010323	3.7
86	-0.663713	23.067979	5.151164	0.018044	3.7
87	-0.678988	24.067959	5.036869	0.018339	3.6
88	-0.669452	23.398576	5.112808	0.013331	3.6
