1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.591791	0.000000	3007.880336	0.002512	1215.1
1	-0.592277	0.000000	3007.880336	0.002764	3.1
2	-0.558729	0.999976	2871.161664	0.002419	3.1
3	-0.576731	1.999964	2746.329779	0.002512	2.8
4	-0.544621	2.999942	2631.901701	0.002473	2.9
5	-0.592449	3.999941	2526.625445	0.002730	3.2
6	-0.601977	4.999941	2429.447323	0.002421	3.1
7	-0.570362	4.111533	2515.397465	0.002224	3.1
8	-0.561730	5.111502	2419.067531	0.002757	3.1
9	-0.561506	6.111502	2329.840917	0.002088	3.0
10	-0.584896	5.223094	2408.773202	0.002079	3.0
11	-0.590690	4.334851	2493.225161	0.002712	3.0
12	-0.618464	3.446443	2583.831413	0.002744	3.0
13	-0.593014	2.560837	2680.952538	0.002516	3.1
14	-0.582380	1.675651	2785.608562	0.002854	3.1
15	-0.587114	0.787243	2899.195961	0.002164	3.0
16	-0.596927	1.787243	2771.967057	0.002671	3.2
17	-0.600259	2.787228	2655.437117	0.002486	2.9
18	-0.557383	3.787228	2548.307867	0.002550	3.2
19	-0.554877	3.133606	2617.324840	0.002367	3.4
20	-0.576717	2.245200	2717.356173	0.002997	3.1
21	-0.605156	2.435546	2695.285438	0.002713	3.1
22	-0.619997	3.435546	2584.983610	0.002915	3.1
23	-0.597972	4.435546	2483.354828	0.002413	3.2
24	-0.598805	5.435546	2389.414876	0.002170	3.0
25	-0.607811	6.435546	2302.322940	0.002592	3.1
26	-0.610820	5.564103	2377.851275	0.002679	2.9
27	-0.625226	6.564103	2291.585046	0.002156	2.8
28	-0.595406	7.564103	2211.359000	0.002228	3.0
29	-0.571153	6.675696	2282.345057	0.002496	3.0
30	-0.602690	5.787293	2358.039201	0.002961	2.9
31	-0.609669	6.787293	2273.178858	0.002333	3.1
32	-0.596220	5.899349	2348.216209	0.002626	3.0
33	-0.584091	6.899341	2264.049451	0.002446	3.1
34	-0.597130	7.899341	2185.706852	0.003101	2.9
35	-0.617164	8.899341	2112.604677	0.002546	3.0
36	-0.596110	9.899341	2044.234134	0.002557	3.1
37	-0.602751	10.899341	1980.150235	0.003314	2.8
38	-0.603351	11.899337	1919.962310	0.002344	3.0
39	-0.625432	12.899290	1863.327733	0.002684	3.4
40	-0.621161	12.010883	1913.474649	0.002619	3.0
41	-0.613213	13.010883	1857.213991	0.002460	2.9
42	-0.631594	14.010883	1804.167232	0.002787	3.0
43	-0.597778	15.010883	1754.066621	0.002993	3.0
44	-0.605730	16.010883	1706.673354	0.002743	2.9
45	-0.591229	17.010883	1661.773756	0.002394	2.7
46	-0.615342	18.002543	1619.522261	0.002184	3.1
47	-0.606494	19.002522	1579.037615	0.002662	3.1
48	-0.609579	20.002521	1540.526896	0.002699	3.2
49	-0.578986	19.114114	1574.644964	0.002243	3.3
50	-0.599005	20.112812	1536.394210	0.002256	3.3
51	-0.576479	21.112812	1499.911388	0.002233	3.3
52	-0.586274	22.112724	1465.124007	0.002639	3.4
53	-0.605478	23.082299	1432.899106	0.002713	3.2
54	-0.600863	22.551967	1450.347514	0.002659	3.3
55	-0.600831	23.551947	1417.794092	0.002341	3.3
56	-0.571280	22.663539	1446.641486	0.002402	3.1
57	-0.617188	21.775131	1476.687157	0.002697	3.2
58	-0.593194	22.771194	1443.083479	0.002951	3.2
59	-0.600436	23.771194	1410.851069	0.002799	3.1
60	-0.609455	24.579079	1385.843870	0.002556	3.0
61	-0.607647	25.579079	1356.091374	0.002966	3.3
62	-0.584596	25.677312	1353.237452	0.002826	3.1
63	-0.607410	24.858386	1377.403173	0.002343	3.3
64	-0.601409	25.854904	1348.108345	0.002847	3.0
65	-0.614203	26.854904	1319.937599	0.002588	3.2
66	-0.588405	27.854904	1292.920094	0.002676	3.2
67	-0.629286	28.854904	1266.986435	0.002767	3.3
68	-0.624633	29.854904	1242.072687	0.003449	3.4
69	-0.601704	28.966497	1264.156814	0.002379	3.3
70	-0.582714	29.966464	1239.353929	0.002360	3.5
71	-0.608635	30.966153	1215.512082	0.002138	3.6
72	-0.585891	30.077746	1236.653762	0.002432	3.4
73	-0.572120	29.189419	1258.541918	0.002567	3.3
74	-0.614465	30.189419	1233.955940	0.002512	3.3
75	-0.613000	29.301011	1255.749857	0.002550	3.2
76	-0.608464	30.301011	1231.271784	0.002336	3.2
77	-0.612404	31.301011	1207.729758	0.002343	3.2
78	-0.584333	32.301011	1185.071092	0.002428	3.3
79	-0.620782	31.412609	1205.158238	0.002573	3.2
80	-0.602146	32.412609	1182.595061	0.002478	3.1
81	-0.664514	31.524213	1202.597491	0.002308	3.2
82	-0.631110	30.635868	1223.287011	0.002223	3.2
83	-0.603068	31.635868	1200.046454	0.002787	3.1
84	-0.595862	32.635868	1177.672501	0.002612	3.2
85	-0.607176	33.635867	1156.117592	0.002632	3.1
86	-0.606644	34.635698	1135.340957	0.002845	3.2
87	-0.588335	33.747291	1153.764621	0.002383	3.2
88	-0.622486	33.933666	1149.850209	0.002194	3.1
89	-0.631724	34.933666	1129.292819	0.002045	3.3
