1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.873748	0.000000	19.509190	0.017582	200.2
1	-0.936571	0.000000	19.509190	0.016311	6.3
2	-0.894146	0.000000	19.509190	0.014233	5.3
3	-0.880018	0.000000	19.509190	0.017572	4.6
4	-0.873999	0.000000	19.509190	0.013198	4.7
5	-0.892709	0.000000	19.509190	0.015052	4.1
6	-0.907171	0.000000	19.509190	0.011228	4.1
7	-0.908375	0.000000	19.509190	0.007323	3.8
8	-0.906914	0.000000	19.509190	0.007960	3.8
9	-0.891365	0.000000	19.509190	0.007090	3.7
10	-0.895003	0.000000	19.509190	0.009810	3.8
11	-0.860062	0.000000	19.509190	0.008564	3.3
12	-0.871941	0.000000	19.509190	0.007265	3.5
13	-0.894305	0.000000	19.509190	0.011683	3.6
14	-0.892524	0.000000	19.509190	0.012679	3.7
15	-0.907531	0.000000	19.509190	0.011730	3.7
16	-0.917416	0.000000	19.509190	0.014823	3.4
17	-0.902349	1.000000	18.622409	0.011670	3.4
18	-0.867548	2.000000	17.812739	0.007595	3.6
19	-0.915080	2.325110	17.564461	0.006200	3.4
20	-0.918747	2.490590	17.440728	0.006941	3.5
21	-0.906767	2.348689	17.546724	0.011561	3.5
22	-0.919079	3.348689	16.826080	0.008183	3.6
23	-0.847213	3.178240	16.944699	0.008922	3.5
24	-0.881803	4.178240	16.271709	0.006836	3.3
25	-0.890693	5.166315	15.657268	0.008053	3.4
26	-0.882094	5.035131	15.736161	0.012179	3.6
27	-0.891659	6.035131	15.154097	0.006834	3.4
28	-0.861124	7.035131	14.613558	0.006620	3.4
29	-0.838134	6.864681	14.702949	0.004938	3.1
30	-0.888248	6.694278	14.793417	0.006041	3.0
31	-0.925806	6.544815	14.873689	0.009917	3.2
32	-0.890274	7.543370	14.353351	0.005501	3.6
33	-0.892288	8.543370	13.867511	0.006092	3.7
34	-0.895285	9.543359	13.413489	0.006157	3.7
35	-0.913571	9.396627	13.478239	0.013361	3.7
36	-0.928048	9.226178	13.554244	0.004813	3.6
37	-0.912449	9.055729	13.631112	0.007962	3.5
38	-0.879300	10.055728	13.192188	0.006492	3.5
39	-0.882395	11.052719	12.781849	0.009715	3.6
40	-0.919516	12.052719	12.395138	0.006674	3.4
41	-0.892775	12.613715	12.188269	0.005887	3.5
42	-0.875152	12.443872	12.250166	0.009855	3.4
43	-0.873837	12.277561	12.311389	0.010051	3.8
44	-0.901667	13.277561	11.952222	0.005267	3.7
45	-0.880999	13.107188	12.011926	0.007529	3.5
46	-0.871681	14.086723	11.676582	0.008297	3.3
47	-0.868570	15.086722	11.353012	0.007103	3.7
48	-0.896127	16.086722	11.046892	0.006180	3.6
49	-0.935988	16.933980	10.800158	0.008476	3.2
50	-0.909812	16.854629	10.822798	0.006337	3.2
51	-0.873534	17.846860	10.546361	0.008935	3.2
52	-0.874878	17.814558	10.555138	0.009923	3.1
53	-0.902047	18.814164	10.290132	0.008786	3.7
54	-0.868221	19.814164	10.038010	0.007897	3.3
55	-0.898598	19.647273	10.079225	0.006760	3.5
56	-0.890856	20.647273	9.837211	0.008850	3.1
57	-0.915370	21.647196	9.606564	0.008606	3.6
58	-0.909765	21.476747	9.645112	0.009241	3.7
59	-0.883563	21.310541	9.683001	0.006633	3.7
60	-0.900853	22.310541	9.459429	0.007599	3.7
61	-0.901548	23.310481	9.245961	0.006935	3.7
62	-0.892069	23.140898	9.281483	0.008753	3.7
63	-0.872965	24.014036	9.101450	0.011645	3.3
64	-0.890445	24.440129	9.016106	0.005936	3.4
65	-0.913537	24.269773	9.050034	0.005428	3.7
66	-0.904962	25.264611	8.855429	0.007970	3.4
67	-0.875207	25.096213	8.887780	0.011175	3.4
68	-0.879699	26.094534	8.699375	0.006580	3.1
69	-0.882764	25.924085	8.730975	0.007809	3.6
70	-0.903850	26.924085	8.548791	0.006593	3.3
71	-0.850423	26.766083	8.577069	0.009424	3.6
72	-0.868914	26.595646	8.607783	0.005593	3.5
73	-0.905964	27.594820	8.430796	0.007798	3.7
74	-0.914705	28.594770	8.260811	0.010003	3.1
75	-0.906332	28.424622	8.289249	0.010351	3.4
76	-0.930550	28.254173	8.317935	0.004672	3.5
77	-0.881469	29.254173	8.152417	0.008072	3.5
78	-0.916340	30.220605	7.998597	0.006771	3.8
79	-0.882715	31.220602	7.845428	0.007720	3.6
80	-0.923964	31.050172	7.871117	0.010636	3.5
81	-0.902232	30.880044	7.896928	0.010408	3.5
82	-0.863594	31.880044	7.747592	0.007229	3.5
83	-0.897865	31.709595	7.772646	0.005486	3.1
