1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.739054	0.000000	14.268063	0.024043	1233.3
1	-0.751255	0.000000	14.268063	0.014661	3.3
2	-0.750337	0.000000	14.268063	0.015906	3.8
3	-0.748517	0.000000	14.268063	0.012618	3.5
4	-0.734561	0.000000	14.268063	0.013933	3.5
5	-0.735253	0.000000	14.268063	0.012823	3.6
6	-0.756903	0.000000	14.268063	0.010988	3.5
7	-0.776733	0.000000	14.268063	0.010180	3.2
8	-0.810745	0.000000	14.268063	0.015658	3.3
9	-0.773833	0.000000	14.268063	0.011797	3.5
10	-0.789620	0.000000	14.268063	0.011336	3.5
11	-0.762626	0.000000	14.268063	0.006198	3.3
12	-0.761000	0.000000	14.268063	0.007732	3.4
13	-0.775186	0.998746	13.620291	0.009668	3.2
14	-0.745945	0.920530	13.668890	0.011675	3.2
15	-0.760216	0.666514	13.829143	0.010072	3.3
16	-0.731018	1.560003	13.281440	0.014011	3.2
17	-0.786437	1.300863	13.435772	0.012985	3.2
18	-0.758659	2.300863	12.859151	0.010418	3.1
19	-0.772517	3.197940	12.382431	0.014775	3.3
20	-0.787139	2.938773	12.516486	0.015753	3.4
21	-0.770252	3.938772	12.014598	0.010397	3.5
22	-0.758451	4.938772	11.551407	0.009250	3.1
23	-0.761298	4.679606	11.667987	0.009707	3.0
24	-0.715132	5.679605	11.230650	0.013769	3.1
25	-0.782358	5.420453	11.340809	0.010385	3.1
26	-0.780679	5.161289	11.453156	0.011966	3.1
27	-0.776887	6.161289	11.031484	0.006140	3.2
28	-0.737295	5.902123	11.137757	0.009907	3.4
29	-0.779339	6.900411	10.739244	0.013939	3.4
30	-0.739921	7.898171	10.368453	0.010139	3.2
31	-0.772404	7.734194	10.427622	0.006568	3.2
32	-0.797481	8.012587	10.327563	0.006034	3.1
33	-0.763167	7.810953	10.399840	0.007748	3.2
34	-0.787521	7.615385	10.470917	0.009304	3.0
35	-0.762638	7.359554	10.565375	0.013126	3.1
36	-0.787348	8.179074	10.268637	0.009793	3.1
37	-0.784924	7.945861	10.351370	0.010392	3.0
38	-0.791294	7.832278	10.392149	0.010418	3.1
39	-0.758361	8.676921	10.096375	0.011502	3.0
40	-0.774384	9.676797	9.767295	0.011155	3.0
41	-0.757543	10.676792	9.458954	0.012923	3.1
42	-0.794473	11.676792	9.169484	0.011971	3.2
43	-0.774681	12.676792	8.897205	0.012196	3.2
44	-0.750977	12.424420	8.964383	0.016568	3.1
45	-0.764436	13.424420	8.703976	0.012156	3.1
46	-0.796854	14.423375	8.458520	0.009159	3.1
47	-0.755601	14.409834	8.461754	0.007369	3.5
48	-0.764506	14.152334	8.523739	0.012534	3.0
49	-0.759826	13.893173	8.587047	0.011745	3.0
50	-0.775577	13.634038	8.651296	0.015674	3.2
51	-0.793819	14.634038	8.408514	0.010711	3.1
52	-0.771011	14.374870	8.470118	0.009803	3.0
53	-0.774206	15.373353	8.237605	0.008915	3.1
54	-0.749566	16.373274	8.017208	0.007856	3.0
55	-0.757178	16.118137	8.072315	0.013865	3.0
56	-0.770819	15.859632	8.128929	0.016266	3.0
57	-0.765060	15.602449	8.186046	0.013798	3.1
58	-0.787187	16.602449	7.968346	0.011103	3.1
59	-0.772392	16.343282	8.023647	0.008334	3.0
60	-0.781556	17.343189	7.814408	0.011497	3.1
61	-0.758431	17.094766	7.865367	0.005862	3.2
62	-0.768524	18.094293	7.664273	0.009301	4.0
63	-0.735828	19.093941	7.473182	0.007906	3.1
64	-0.766145	20.093816	7.291348	0.009766	3.0
65	-0.770141	21.090560	7.118682	0.012373	3.4
66	-0.774535	22.067511	6.957201	0.008904	3.4
67	-0.757126	23.067510	6.799325	0.011846	3.6
68	-0.791604	22.808343	6.839549	0.014155	3.3
69	-0.778313	23.799038	6.688298	0.011509	3.6
70	-0.748662	24.799038	6.542262	0.017459	3.5
71	-0.781712	25.799038	6.402467	0.008492	3.2
72	-0.798979	26.799038	6.268522	0.011267	3.0
73	-0.779703	26.539871	6.302695	0.009431	3.1
74	-0.780591	26.280705	6.337243	0.008781	3.2
75	-0.775361	26.034091	6.370471	0.011671	3.2
76	-0.780259	26.892599	6.256276	0.006712	3.2
77	-0.801414	27.629599	6.161460	0.007233	3.1
78	-0.766699	28.569095	6.044680	0.008083	3.1
79	-0.778597	29.435226	5.940874	0.012100	3.1
80	-0.736935	30.434411	5.825464	0.008272	3.2
81	-0.775847	31.330868	5.725671	0.014103	3.1
82	-0.787012	32.330124	5.618388	0.009981	3.1
83	-0.802360	33.131610	5.535200	0.012566	3.3
84	-0.766447	32.881545	5.560889	0.013697	3.1
85	-0.774797	33.881545	5.459564	0.010929	3.1
86	-0.793518	34.881545	5.361865	0.009135	3.3
87	-0.751904	35.881545	5.267602	0.012677	3.1
88	-0.752088	35.622380	5.291712	0.006844	3.0
89	-0.764306	36.150914	5.242774	0.014832	3.1
90	-0.732019	35.891747	5.266657	0.008026	3.2
91	-0.775923	35.632580	5.290759	0.011982	3.2
92	-0.775808	35.382737	5.314203	0.015207	3.3
93	-0.774313	35.123570	5.338743	0.006550	3.2
94	-0.807374	34.868009	5.363164	0.009255	3.1
95	-0.787222	35.240970	5.327599	0.014274	3.2
96	-0.766553	34.981977	5.352246	0.012388	3.1
97	-0.767483	34.722810	5.377139	0.007824	3.3
98	-0.789214	34.464596	5.402172	0.010991	3.0
99	-0.786388	35.461965	5.306746	0.016406	3.0
100	-0.801147	36.461964	5.214394	0.009036	3.1
101	-0.791862	37.461964	5.125201	0.011722	3.1
102	-0.750404	38.461964	5.039008	0.008434	3.1
103	-0.806436	39.461926	4.955669	0.012621	3.0
104	-0.761930	39.202759	4.977003	0.009864	3.1
105	-0.793621	38.943592	4.998521	0.012921	3.1
106	-0.753419	39.943592	4.916502	0.010969	3.3
107	-0.786793	40.195204	4.896288	0.012733	3.7
108	-0.748242	40.058754	4.907229	0.013363	3.6
109	-0.811388	39.799586	4.928147	0.008513	3.6
110	-0.740523	39.544219	4.948934	0.008054	3.6
111	-0.738389	40.529872	4.869656	0.008262	3.6
112	-0.757487	40.311229	4.887022	0.009920	3.6
113	-0.749181	40.710943	4.855368	0.010846	3.7
114	-0.807095	41.710943	4.777943	0.014776	3.4
115	-0.748811	42.710943	4.702949	0.010656	3.4
116	-0.787975	43.710943	4.630273	0.013350	3.3
117	-0.792251	43.451775	4.648892	0.012454	3.3
118	-0.796194	44.451764	4.577865	0.012610	3.5
119	-0.778324	45.451437	4.508997	0.007416	3.4
120	-0.786200	46.450580	4.442205	0.014075	3.4
121	-0.753317	46.195099	4.459095	0.011611	3.1
122	-0.764819	45.935932	4.476360	0.012633	3.2
123	-0.759309	46.935932	4.410469	0.015624	3.5
124	-0.816177	47.935932	4.346490	0.010412	3.5
125	-0.780353	48.621120	4.303713	0.005447	3.5
126	-0.768619	48.431375	4.315474	0.008347	3.4
127	-0.780917	48.349938	4.320542	0.012265	3.2
128	-0.783008	48.433785	4.315325	0.016714	3.2
129	-0.756052	48.174627	4.331492	0.012572	3.2
130	-0.792291	49.174627	4.269767	0.011666	3.1
131	-0.749543	48.915460	4.285595	0.009011	3.2
132	-0.738255	49.913433	4.225283	0.009969	3.2
133	-0.748454	50.912789	4.166565	0.008031	3.1
134	-0.733853	50.654092	4.181608	0.006924	3.2
135	-0.783672	50.396396	4.196701	0.009489	3.2
136	-0.772700	51.382471	4.139529	0.008908	3.1
137	-0.742266	52.382465	4.083119	0.005711	3.1
138	-0.761884	53.381997	4.028250	0.008485	3.0
139	-0.783585	53.378726	4.028428	0.008179	3.1
140	-0.752559	54.360576	3.975942	0.007604	3.0
141	-0.752302	54.101570	3.989654	0.008886	3.1
142	-0.792756	55.101287	3.937244	0.010746	3.0
143	-0.770060	55.204921	3.931889	0.007874	3.0
144	-0.734624	55.047478	3.940030	0.011068	3.3
145	-0.765714	55.995504	3.891517	0.011311	3.2
146	-0.768462	56.995504	3.841623	0.006534	3.1
147	-0.740182	56.736337	3.854431	0.007136	3.0
148	-0.802354	57.731323	3.805719	0.012882	3.0
149	-0.769992	57.483681	3.817728	0.006571	3.2
150	-0.784936	58.483681	3.769696	0.007693	3.1
151	-0.758192	58.224516	3.782028	0.012100	3.1
152	-0.783509	59.224383	3.734891	0.013906	3.4
153	-0.772192	60.224383	3.688908	0.012015	3.0
154	-0.790736	59.965242	3.700715	0.012711	3.2
155	-0.809750	59.706294	3.712589	0.008836	3.0
156	-0.757898	59.468082	3.723580	0.009226	3.1
157	-0.784503	60.432082	3.679500	0.012563	3.0
158	-0.755133	60.425574	3.679794	0.010446	3.1
159	-0.743006	61.425485	3.635154	0.012135	3.1
160	-0.808144	62.425485	3.591580	0.008118	3.1
161	-0.775422	63.425454	3.549040	0.007166	3.4
162	-0.767273	64.383962	3.509199	0.006854	3.2
163	-0.750987	65.382242	3.468645	0.012405	3.1
164	-0.769257	66.336143	3.430760	0.011188	3.0
165	-0.782154	66.076976	3.440971	0.009520	3.0
166	-0.794260	67.076976	3.401903	0.012948	3.1
167	-0.797993	66.824655	3.411677	0.012512	3.1
168	-0.741862	67.241092	3.395576	0.008060	3.1
169	-0.785590	66.981925	3.405578	0.009212	3.2
170	-0.798241	66.726572	3.415491	0.014557	3.1
171	-0.751626	67.726450	3.377001	0.011401	3.0
172	-0.782739	67.467283	3.386894	0.010282	3.0
173	-0.772396	68.467245	3.349039	0.010209	3.0
174	-0.769958	68.287653	3.355775	0.009861	3.2
175	-0.767751	69.287651	3.318608	0.007822	3.2
