1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.300137	0.000000	1148.767658	0.003885	272.9
1	-0.350484	0.000000	1148.767658	0.003188	2.9
2	-0.361059	0.000000	1148.767658	0.002769	2.9
3	-0.368450	0.000000	1148.767658	0.002673	2.9
4	-0.355005	0.000000	1148.767658	0.002602	2.9
5	-0.379718	0.000000	1148.767658	0.001986	2.8
6	-0.387488	0.000000	1148.767658	0.002800	2.8
7	-0.374779	0.000000	1148.767658	0.002464	2.9
8	-0.371276	0.000000	1148.767658	0.002378	2.8
9	-0.425648	0.000000	1148.767658	0.002616	2.8
10	-0.429153	0.000000	1148.767658	0.003071	2.7
11	-0.422095	0.000000	1148.767658	0.002826	2.9
12	-0.427898	0.000000	1148.767658	0.002859	2.8
13	-0.477778	0.000000	1148.767658	0.002984	2.8
14	-0.438539	0.000000	1148.767658	0.002314	2.8
15	-0.434289	0.000000	1148.767658	0.002411	2.8
16	-0.445181	0.000000	1148.767658	0.002744	2.9
17	-0.450589	0.000000	1148.767658	0.003954	2.9
18	-0.469591	0.000000	1148.767658	0.003930	2.8
19	-0.498122	0.000000	1148.767658	0.004007	2.9
20	-0.486082	0.000000	1148.767658	0.003969	2.9
21	-0.567184	0.000000	1148.767658	0.003444	2.8
22	-0.546663	0.000000	1148.767658	0.004564	2.8
23	-0.543524	0.000000	1148.767658	0.004109	2.8
24	-0.600606	0.000000	1148.767658	0.004407	2.8
25	-0.612130	0.000000	1148.767658	0.002883	2.9
26	-0.619759	0.000000	1148.767658	0.003699	2.8
27	-0.577178	0.000000	1148.767658	0.003101	2.8
28	-0.625106	0.000000	1148.767658	0.002919	2.8
29	-0.597307	0.000000	1148.767658	0.002172	2.9
30	-0.634273	0.000000	1148.767658	0.002922	3.0
31	-0.638163	0.000000	1148.767658	0.002554	3.1
32	-0.648912	0.000000	1148.767658	0.002426	2.9
33	-0.657034	0.000000	1148.767658	0.002582	3.0
34	-0.686515	0.000000	1148.767658	0.001473	3.2
35	-0.667184	0.000000	1148.767658	0.002786	3.4
36	-0.672079	0.000000	1148.767658	0.002386	3.3
37	-0.663302	0.000000	1148.767658	0.001756	3.0
38	-0.682617	0.000000	1148.767658	0.001958	3.1
39	-0.664742	0.000000	1148.767658	0.001919	3.2
40	-0.673630	0.000000	1148.767658	0.002730	3.0
41	-0.702994	0.000000	1148.767658	0.002295	3.1
42	-0.697920	0.000000	1148.767658	0.002299	3.2
43	-0.736358	0.000000	1148.767658	0.002598	3.0
44	-0.694151	0.000000	1148.767658	0.001556	3.2
45	-0.696319	0.000000	1148.767658	0.002328	3.5
46	-0.664417	0.000000	1148.767658	0.001917	3.3
47	-0.688301	0.000000	1148.767658	0.002249	3.7
48	-0.710588	0.000000	1148.767658	0.001628	3.3
49	-0.708071	0.000000	1148.767658	0.002448	3.2
50	-0.719045	0.000000	1148.767658	0.001451	3.3
51	-0.711978	0.000000	1148.767658	0.002710	3.2
52	-0.718591	0.000000	1148.767658	0.001565	3.4
53	-0.736923	0.000000	1148.767658	0.001797	3.3
54	-0.677479	0.000000	1148.767658	0.001591	3.3
55	-0.737784	0.000000	1148.767658	0.002174	3.4
56	-0.760355	0.000000	1148.767658	0.001615	4.0
57	-0.692905	0.000000	1148.767658	0.001429	4.4
58	-0.732785	0.000000	1148.767658	0.001644	3.2
59	-0.718638	0.000000	1148.767658	0.002668	3.4
60	-0.738662	1.000000	1096.550946	0.001670	3.0
61	-0.732032	0.860922	1103.527132	0.001565	3.8
62	-0.728559	0.721844	1110.592652	0.001462	3.6
63	-0.758948	0.815548	1105.822359	0.001706	3.4
64	-0.715592	0.676470	1112.917394	0.001919	3.1
65	-0.726267	0.537411	1120.103109	0.001669	3.8
66	-0.763183	1.405406	1076.709834	0.001234	3.2
67	-0.734737	1.266328	1083.435074	0.002208	3.0
68	-0.716739	2.266328	1036.868423	0.001303	3.3
69	-0.762795	3.266328	994.139732	0.001374	3.3
70	-0.743390	3.127250	999.870296	0.001127	3.5
71	-0.714407	2.988172	1005.667309	0.001458	3.3
72	-0.736315	2.849095	1011.531933	0.000992	3.1
73	-0.759997	2.710017	1017.465358	0.001660	3.2
74	-0.739559	3.554896	982.456650	0.001701	3.5
75	-0.716528	3.415818	988.052936	0.001301	3.3
76	-0.725246	3.276744	993.713177	0.001438	3.4
77	-0.704406	3.137667	999.438810	0.001768	3.5
78	-0.770512	2.998589	1005.230806	0.001729	3.7
79	-0.712374	2.859511	1011.090326	0.001260	4.2
80	-0.736011	2.720433	1017.018556	0.000997	4.7
81	-0.765515	2.581355	1023.016714	0.001109	4.5
82	-0.722153	3.078676	1001.887359	0.001488	5.7
83	-0.728046	2.939598	1007.707852	0.001659	4.7
84	-0.758607	2.800520	1013.596369	0.001768	7.8
85	-0.704586	3.109671	1000.599353	0.001361	7.2
86	-0.711239	2.970593	1006.404847	0.001982	9.2
87	-0.757825	2.831515	1012.278102	0.001662	10.4
88	-0.717117	2.692437	1018.220310	0.001463	6.8
89	-0.729636	3.692425	976.984668	0.001681	8.1
90	-0.715313	4.692425	938.958509	0.001313	5.2
91	-0.720009	4.553347	944.068927	0.002026	5.5
92	-0.743179	4.414269	949.235266	0.001259	5.8
93	-0.759161	4.275198	954.458231	0.001549	7.1
94	-0.722346	4.136120	959.739234	0.001638	7.1
95	-0.728723	3.997042	965.079002	0.002170	12.3
96	-0.747350	3.857965	970.478521	0.001279	6.4
97	-0.762501	3.718887	975.938799	0.001658	6.6
98	-0.732877	3.579809	981.460868	0.001786	5.2
99	-0.772228	3.440731	987.045783	0.001021	6.7
100	-0.736953	3.308800	992.402777	0.001096	9.8
101	-0.746726	3.187189	997.392492	0.001573	7.6
102	-0.759572	3.048114	1003.160613	0.001399	5.8
103	-0.739777	4.048114	963.111267	0.001362	3.5
104	-0.798467	3.909036	968.488728	0.001419	5.1
105	-0.710226	3.769958	973.926575	0.001379	3.6
106	-0.769112	4.769958	936.133477	0.001187	4.1
107	-0.761827	5.769958	901.163924	0.001184	4.4
108	-0.726376	5.630881	905.870186	0.001684	6.6
109	-0.742782	6.630881	873.085484	0.001698	4.6
110	-0.713511	6.491803	877.502320	0.001150	5.6
111	-0.778984	7.411954	849.083481	0.001136	5.6
112	-0.726504	7.272876	853.260226	0.001087	7.0
113	-0.743962	7.209475	855.177931	0.001485	6.7
114	-0.748266	8.140987	827.841585	0.001112	5.4
115	-0.755647	8.001911	831.811425	0.001853	4.2
116	-0.723811	7.862833	835.819573	0.001449	4.8
117	-0.732484	8.862833	807.830950	0.001114	3.6
118	-0.757821	8.723755	811.610800	0.001348	3.8
119	-0.750811	8.584678	815.426181	0.001869	3.7
120	-0.747478	8.445602	819.277553	0.001232	3.5
121	-0.731673	8.306524	823.165538	0.001117	3.9
122	-0.736412	8.167468	827.089987	0.001423	4.4
123	-0.743508	8.028390	831.052654	0.001424	3.7
124	-0.785982	9.028390	803.377091	0.001676	3.9
125	-0.780411	10.028385	777.485557	0.001476	3.4
126	-0.741468	10.512393	765.543908	0.001281	4.2
127	-0.749390	11.512369	741.998257	0.001410	4.3
128	-0.754793	11.373401	745.183387	0.001154	5.4
129	-0.745171	11.234323	748.398546	0.001676	4.1
130	-0.747817	11.095246	751.641568	0.002003	4.1
131	-0.738342	12.095246	728.930102	0.001713	4.5
132	-0.748107	11.956168	732.006247	0.001626	4.1
133	-0.784103	12.956168	710.448861	0.001326	3.9
134	-0.756032	13.956168	690.124869	0.000869	3.7
135	-0.764769	13.817090	692.881589	0.001584	3.7
136	-0.748420	13.678013	695.660422	0.001680	4.3
137	-0.743032	14.678013	676.162127	0.001087	4.5
138	-0.752641	14.538935	678.808214	0.001584	5.8
139	-0.770189	15.538884	660.231469	0.001251	7.4
140	-0.766842	15.399806	662.754107	0.001506	6.9
141	-0.749619	15.260728	665.296095	0.002478	6.1
142	-0.735241	16.260728	647.440939	0.001653	4.5
143	-0.770187	16.121651	649.866589	0.002428	5.8
144	-0.763024	15.982573	652.310497	0.001003	4.6
145	-0.751789	15.843496	654.772856	0.000936	7.0
146	-0.766065	15.704427	657.253711	0.001630	7.7
147	-0.746665	16.704354	639.823210	0.001969	7.0
148	-0.789945	16.726312	639.450805	0.001715	4.5
149	-0.750710	17.726312	622.938755	0.001527	4.8
150	-0.767249	18.726312	607.257995	0.001510	5.7
151	-0.789814	18.587235	609.391413	0.001369	9.4
152	-0.775343	19.587235	594.377051	0.001426	7.1
153	-0.744527	20.587235	580.084756	0.001945	4.9
154	-0.747384	21.587235	566.463661	0.001559	6.0
155	-0.767166	21.448157	568.319631	0.001122	6.2
156	-0.759755	22.448157	555.239223	0.001577	5.9
157	-0.742267	22.309079	557.022254	0.000768	7.9
158	-0.744340	22.170001	558.816770	0.001277	6.2
159	-0.759467	22.031026	560.621552	0.001053	4.9
