1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.633551	0.000000	11.172892	0.021663	945.0
1	-0.619391	0.000000	11.172892	0.026573	3.1
2	-0.628809	0.000000	11.172892	0.014317	3.0
3	-0.600182	0.994330	10.667782	0.026422	3.2
4	-0.624219	0.443159	10.941985	0.025866	3.4
5	-0.621925	1.443159	10.454443	0.027158	3.5
6	-0.641129	0.891987	10.717653	0.030994	3.6
7	-0.604250	1.891987	10.249470	0.016152	3.6
8	-0.602580	1.470152	10.441884	0.019251	3.5
9	-0.635743	2.468524	9.997677	0.021095	3.5
10	-0.598845	2.325975	10.058774	0.027182	3.4
11	-0.597853	2.221528	10.104017	0.016329	3.5
12	-0.619358	1.670957	10.349396	0.029610	3.1
13	-0.636970	2.644615	9.923220	0.016462	3.4
14	-0.626160	3.644615	9.520568	0.021713	3.2
15	-0.611470	4.644615	9.149318	0.022828	3.1
16	-0.621739	5.644615	8.805934	0.022707	3.5
17	-0.608963	5.093443	8.991942	0.026831	3.6
18	-0.620985	6.093443	8.660055	0.036122	3.5
19	-0.637828	7.093443	8.351797	0.018537	3.3
20	-0.627495	6.542530	8.518852	0.011264	3.5
21	-0.628649	7.542524	8.220391	0.019437	3.2
22	-0.634104	8.542524	7.942135	0.030395	3.5
23	-0.633746	9.542524	7.682100	0.032192	3.3
24	-0.619601	8.991352	7.823279	0.024377	3.1
25	-0.600872	9.881431	7.597793	0.033985	3.2
26	-0.668318	9.330259	7.735863	0.019693	3.0
27	-0.639748	8.779087	7.879044	0.023013	3.0
28	-0.636548	8.295258	8.009171	0.023320	3.0
29	-0.649121	9.177768	7.774953	0.039955	3.2
30	-0.621083	8.626596	7.919598	0.018631	3.2
31	-0.606555	9.626596	7.661012	0.020061	3.2
32	-0.637487	9.186714	7.772649	0.020518	3.1
33	-0.604921	8.635542	7.917207	0.025986	3.0
34	-0.637545	9.635542	7.658775	0.016889	3.4
35	-0.624890	10.635542	7.416681	0.025247	3.5
36	-0.643878	10.084369	7.548190	0.020434	3.6
37	-0.587833	11.084369	7.312929	0.022566	4.1
38	-0.633778	11.962825	7.118040	0.022977	3.8
39	-0.606621	11.411669	7.239082	0.036541	4.6
40	-0.625993	12.411669	7.022419	0.017783	3.6
41	-0.619977	13.411669	6.818348	0.015387	3.2
42	-0.632972	14.241886	6.657723	0.021412	3.2
43	-0.632456	15.241884	6.474021	0.008930	3.1
44	-0.632327	15.953418	6.349365	0.025646	3.0
45	-0.625319	16.584008	6.242834	0.016276	3.1
46	-0.651190	17.584008	6.081036	0.023634	3.2
47	-0.624314	17.051236	6.166179	0.030933	3.1
48	-0.604557	18.051236	6.008279	0.010664	3.1
49	-0.617877	19.051236	5.858264	0.020930	3.2
50	-0.631147	18.501875	5.939736	0.016832	3.1
51	-0.612666	19.501875	5.793083	0.015003	3.4
52	-0.617948	19.206291	5.835672	0.019177	3.1
53	-0.618101	19.804550	5.750112	0.022978	3.1
54	-0.631490	20.540661	5.648218	0.025038	3.3
55	-0.622966	21.540661	5.515446	0.013593	3.1
56	-0.610639	22.185435	5.433098	0.014450	3.2
57	-0.628768	21.656981	5.500406	0.018139	3.1
58	-0.637046	22.656658	5.374455	0.023096	3.1
59	-0.594113	23.531530	5.268867	0.022868	3.1
60	-0.627736	22.980360	5.334898	0.020722	3.1
61	-0.622884	22.430203	5.402478	0.012889	3.1
62	-0.594269	23.430194	5.280885	0.026309	3.1
63	-0.631421	22.879021	5.347219	0.006864	3.6
64	-0.617850	22.374806	5.409378	0.019254	3.2
65	-0.630011	22.726534	5.365866	0.035928	3.1
66	-0.637216	23.726534	5.245895	0.030174	3.1
67	-0.599004	24.726534	5.131172	0.022589	3.1
68	-0.660111	25.726534	5.021359	0.021340	3.1
69	-0.618097	25.251683	5.072912	0.023212	3.2
70	-0.635835	24.798753	5.123081	0.020968	3.1
71	-0.635631	25.798753	5.013611	0.016465	3.1
72	-0.605739	25.516061	5.044080	0.018291	3.1
73	-0.610044	26.516061	4.937924	0.020816	3.1
74	-0.634683	26.065462	4.985200	0.025590	3.1
75	-0.598105	27.061162	4.881919	0.027790	3.2
76	-0.599270	26.518621	4.937659	0.024711	3.2
77	-0.676676	27.512230	4.836527	0.020586	3.3
78	-0.602276	28.512230	4.738844	0.020127	3.1
79	-0.623973	29.512230	4.645028	0.024212	3.1
80	-0.618882	30.214703	4.581316	0.020710	3.2
81	-0.606693	31.214703	4.493576	0.011007	3.1
82	-0.643840	30.908694	4.520066	0.023261	3.1
83	-0.619903	31.908672	4.434636	0.028733	3.1
84	-0.633176	31.357500	4.481320	0.019425	3.4
85	-0.608325	32.357500	4.397334	0.020063	3.1
86	-0.615040	33.282599	4.322393	0.026790	3.2
87	-0.620475	32.731426	4.366732	0.019684	3.1
