1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.667485	0.000000	1661.240641	0.002743	897.8
1	-0.668770	0.000000	1661.240641	0.003247	2.9
2	-0.682706	0.000000	1661.240641	0.002606	3.3
3	-0.684004	0.727265	1605.634811	0.002168	2.8
4	-0.677824	0.199233	1645.628117	0.002159	2.9
5	-0.679483	1.199231	1571.498267	0.002511	2.9
6	-0.709083	2.198465	1503.808722	0.002283	2.7
7	-0.693139	1.670568	1538.825710	0.002975	2.7
8	-0.675882	1.142515	1575.523540	0.002362	2.9
9	-0.706745	2.142515	1507.444356	0.002423	2.9
10	-0.676489	1.614463	1542.643435	0.002639	2.9
11	-0.676981	2.614441	1477.318634	0.002398	2.7
12	-0.671110	2.086731	1511.086744	0.002035	2.9
13	-0.658076	3.086730	1448.351563	0.002523	2.9
14	-0.666419	4.086730	1390.617791	0.001893	2.8
15	-0.692546	5.086218	1337.336573	0.003154	2.8
16	-0.670422	4.558662	1364.940514	0.002499	2.6
17	-0.685885	5.558662	1313.547092	0.002323	2.7
18	-0.698207	6.558345	1265.897983	0.002530	2.6
19	-0.677921	7.106375	1241.214991	0.002013	2.6
20	-0.678312	8.106375	1198.570896	0.002199	2.9
21	-0.698165	7.595151	1219.998911	0.002472	2.8
22	-0.684474	7.067267	1242.944434	0.002141	2.7
23	-0.677263	8.067267	1200.183469	0.002613	2.9
24	-0.694765	9.067267	1160.266856	0.002242	2.7
25	-0.708400	10.067267	1122.919932	0.001830	2.5
26	-0.674148	9.552076	1141.855425	0.002107	2.6
27	-0.681217	10.551824	1105.674700	0.002688	2.7
28	-0.696361	10.023827	1124.492267	0.002242	2.6
29	-0.694808	11.023827	1089.378038	0.001929	2.7
30	-0.694149	12.023801	1056.391236	0.001985	2.6
31	-0.693469	11.495747	1073.557511	0.002128	2.6
32	-0.672493	12.425384	1043.699397	0.003031	2.8
33	-0.705490	13.425384	1013.381671	0.002158	2.6
34	-0.679125	12.897331	1029.168154	0.003060	2.5
35	-0.662180	12.369283	1045.454106	0.002339	2.8
36	-0.698549	13.369283	1015.035836	0.002610	2.7
37	-0.710940	12.841229	1030.874303	0.001804	2.8
38	-0.694025	12.316434	1047.112475	0.002203	2.7
39	-0.718655	12.273750	1048.455715	0.002276	2.7
40	-0.660686	13.243635	1018.760216	0.001927	2.8
41	-0.702640	12.827165	1031.302891	0.002692	2.5
42	-0.687055	13.059945	1024.254554	0.002643	2.7
43	-0.697579	14.059945	995.040174	0.002271	2.7
44	-0.704008	15.059945	967.446117	0.001880	2.7
45	-0.694783	14.531894	981.823625	0.002114	2.5
46	-0.687665	15.529270	955.016429	0.001965	2.6
47	-0.679377	15.023598	968.422241	0.002200	2.6
48	-0.696517	15.592634	953.362731	0.002248	2.8
49	-0.743040	15.064640	967.320175	0.002721	2.6
50	-0.702949	16.064640	941.221980	0.002540	2.7
51	-0.696404	17.064640	916.495042	0.002180	2.7
52	-0.692608	18.064640	893.034054	0.001993	2.8
53	-0.703691	18.764946	877.306692	0.002120	2.8
54	-0.692110	18.236893	889.113557	0.002825	2.6
55	-0.723974	19.236884	867.016770	0.003361	2.9
56	-0.684333	18.941096	873.437550	0.002265	2.9
57	-0.676762	18.586462	881.262218	0.002191	2.8
58	-0.697563	18.090690	892.438917	0.002112	2.7
59	-0.695227	17.562974	904.651533	0.002278	2.9
60	-0.700191	17.034920	917.211159	0.002288	2.8
61	-0.698973	18.034920	893.713984	0.002202	2.9
62	-0.685627	17.529116	905.446496	0.002543	2.9
63	-0.696520	17.001063	918.028359	0.002229	2.9
64	-0.723344	18.001063	894.489812	0.002698	2.9
65	-0.683796	18.998799	872.177527	0.002222	2.8
66	-0.705795	19.972329	851.454010	0.002640	2.8
67	-0.701835	20.263579	845.444207	0.002015	3.0
68	-0.709606	19.735525	856.403672	0.002397	2.9
69	-0.700125	19.207472	867.651008	0.002222	3.0
70	-0.682942	20.207405	846.596701	0.002261	2.6
71	-0.694444	21.207294	826.540865	0.002129	3.8
72	-0.691400	22.207294	807.411204	0.002116	2.8
73	-0.677463	23.066473	791.668837	0.002974	2.9
74	-0.703151	24.066473	774.102148	0.002274	2.7
75	-0.683931	25.066473	757.298127	0.002139	2.6
76	-0.749515	26.066467	741.208240	0.002479	2.9
77	-0.700611	27.066467	725.787755	0.002516	2.7
78	-0.682018	28.066467	710.995825	0.001930	2.7
79	-0.710036	27.538414	718.730807	0.002477	2.6
80	-0.682593	28.538375	704.222800	0.002347	2.9
81	-0.727258	28.010352	711.809895	0.001752	2.8
82	-0.721413	29.010350	697.576667	0.002529	2.9
83	-0.693172	30.010350	683.901469	0.001734	2.8
84	-0.708644	31.010347	670.752172	0.001871	2.7
85	-0.718931	32.010347	658.098941	0.001938	2.6
86	-0.702916	31.482295	664.720422	0.002609	2.6
87	-0.694312	32.481878	652.296718	0.002509	2.8
88	-0.753079	31.953843	658.801161	0.002813	2.8
89	-0.686682	32.953843	646.590703	0.002030	2.7
90	-0.714649	32.425790	652.981520	0.001932	2.7
91	-0.699441	33.421150	641.038516	0.001983	2.9
92	-0.720736	32.893097	647.319517	0.002614	3.0
93	-0.686478	32.365050	653.724735	0.001948	2.8
94	-0.689540	33.364989	641.700742	0.001575	2.9
95	-0.709071	34.364901	630.111373	0.002181	2.8
96	-0.725370	35.364893	618.932309	0.002358	2.8
97	-0.688067	36.364841	608.143471	0.002711	2.9
98	-0.734545	35.836792	613.793497	0.002468	2.8
99	-0.701370	36.836792	603.180988	0.002598	3.0
100	-0.656190	36.312518	608.698669	0.002227	3.0
101	-0.662497	37.312518	598.260110	0.002221	3.1
102	-0.659388	37.335096	598.028556	0.001609	3.1
