1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.742171	0.000000	11.986363	0.020167	1196.2
1	-0.740448	0.000000	11.986363	0.020871	2.6
2	-0.748657	0.000000	11.986363	0.022112	2.8
3	-0.738069	0.000000	11.986363	0.019206	2.7
4	-0.730120	0.000000	11.986363	0.013088	3.0
5	-0.715340	0.000000	11.986363	0.021567	2.8
6	-0.751041	0.000000	11.986363	0.015168	2.9
7	-0.767641	0.000000	11.986363	0.016592	2.8
8	-0.784563	0.000000	11.986363	0.011130	2.9
9	-0.761349	0.000000	11.986363	0.012113	2.9
10	-0.752048	0.000000	11.986363	0.014424	2.8
11	-0.772472	0.000000	11.986363	0.011402	2.9
12	-0.754077	0.000000	11.986363	0.014900	3.0
13	-0.763066	0.995740	11.443744	0.013902	3.0
14	-0.736905	0.740866	11.577902	0.026482	3.0
15	-0.752281	1.740866	11.068779	0.011203	3.0
16	-0.729715	2.740070	10.602901	0.010185	3.0
17	-0.782728	3.739900	10.174399	0.013464	3.0
18	-0.741492	4.739856	9.779138	0.008833	3.1
19	-0.766802	4.505793	9.868880	0.009361	3.0
20	-0.757424	5.490247	9.502124	0.018584	3.0
21	-0.754217	5.235372	9.594437	0.015433	3.0
22	-0.748727	4.980612	9.688518	0.015327	3.0
23	-0.754747	5.980612	9.329426	0.008821	3.0
24	-0.715727	6.419886	9.179966	0.018049	3.0
25	-0.756736	6.172974	9.263381	0.012344	3.0
26	-0.765011	7.172972	8.934578	0.012765	3.0
27	-0.752262	8.172972	8.628316	0.012187	2.9
28	-0.723421	7.918101	8.704362	0.010981	3.0
29	-0.777265	7.769519	8.749316	0.013133	3.5
30	-0.733329	7.913334	8.705797	0.008408	3.1
31	-0.761653	8.908061	8.416247	0.007546	3.4
32	-0.785222	8.797069	8.447596	0.011916	3.3
33	-0.742621	8.544019	8.519952	0.015856	3.6
34	-0.782367	9.543438	8.241168	0.016506	3.1
35	-0.765463	10.543438	7.979904	0.015527	3.0
36	-0.773329	10.288564	8.044908	0.010941	3.1
37	-0.761663	11.288529	7.795760	0.012756	3.0
38	-0.785036	11.042597	7.855593	0.014196	3.3
39	-0.755545	12.042597	7.617852	0.009195	3.0
40	-0.763146	13.042597	7.394078	0.012465	3.0
41	-0.730384	13.719157	7.249992	0.010757	3.0
42	-0.783128	14.719128	7.047026	0.011155	3.0
43	-0.747954	14.464332	7.097656	0.010015	3.0
44	-0.740564	15.463247	6.903214	0.007935	3.1
45	-0.743342	15.280075	6.938068	0.011153	3.0
46	-0.792561	16.256485	6.756236	0.010465	3.0
47	-0.742684	16.004091	6.802319	0.008657	3.0
48	-0.755595	16.104746	6.783866	0.011651	2.9
49	-0.767789	17.104175	6.605933	0.012999	3.3
50	-0.767871	17.994705	6.455072	0.013070	3.1
51	-0.757094	17.739833	6.497540	0.010710	3.2
52	-0.761495	17.485264	6.540519	0.011071	3.2
53	-0.761989	17.439044	6.548384	0.017427	3.0
54	-0.752798	17.598674	6.521302	0.016922	3.3
55	-0.732678	17.344120	6.564595	0.011683	3.2
56	-0.773665	18.344120	6.397744	0.006607	3.1
57	-0.760177	18.335097	6.399212	0.009266	3.2
58	-0.750351	19.137365	6.271304	0.009859	3.0
59	-0.768099	19.981363	6.142148	0.011928	3.1
60	-0.752889	20.909640	6.006103	0.013253	3.0
61	-0.748063	20.654766	6.042853	0.011683	3.0
62	-0.762542	21.654765	5.901184	0.010759	3.2
63	-0.706455	22.654760	5.766006	0.014772	3.0
64	-0.754032	23.641778	5.638521	0.009346	3.1
65	-0.745206	24.639735	5.515230	0.012847	3.0
66	-0.763117	25.393903	5.425575	0.009448	3.0
67	-0.726351	25.139479	5.455493	0.005100	3.2
68	-0.765050	26.070521	5.347585	0.010230	3.1
69	-0.778051	26.734241	5.273230	0.012514	3.0
70	-0.736328	27.734240	5.165026	0.016318	3.2
71	-0.776406	27.479366	5.192180	0.011428	3.1
72	-0.780410	28.479362	5.087245	0.013226	3.4
73	-0.765014	28.226576	5.113368	0.009931	3.7
74	-0.759437	29.226569	5.011563	0.011264	3.7
75	-0.770609	28.971695	5.037124	0.017164	3.7
76	-0.752249	29.971695	4.938302	0.014478	3.0
77	-0.792765	30.971675	4.843285	0.010136	3.1
78	-0.743696	31.971675	4.751853	0.008700	3.0
79	-0.774321	31.720719	4.774472	0.012045	3.1
80	-0.711114	31.467516	4.797513	0.013127	3.5
81	-0.770989	32.467507	4.707787	0.007952	3.3
82	-0.770566	33.467507	4.621354	0.015716	3.5
83	-0.785312	33.433576	4.624234	0.010083	3.3
84	-0.738444	34.093062	4.568880	0.010522	3.1
85	-0.760688	34.928732	4.500614	0.009144	3.1
86	-0.776885	35.928730	4.421557	0.020531	3.0
87	-0.740712	36.928730	4.345229	0.020225	3.3
88	-0.727395	36.928463	4.345249	0.007414	3.1
89	-0.741056	37.927649	4.271571	0.012353	3.1
90	-0.711669	38.915586	4.201138	0.010706	3.1
91	-0.760847	38.660711	4.219085	0.011982	3.0
92	-0.767745	39.660691	4.149534	0.008244	3.0
93	-0.764701	39.405919	4.167036	0.007289	3.2
94	-0.782809	39.151116	4.184687	0.007467	3.1
95	-0.780067	39.617829	4.152468	0.010619	3.5
96	-0.757594	40.554013	4.089313	0.007574	3.6
97	-0.748563	40.466380	4.095143	0.017778	3.2
98	-0.778173	40.211506	4.112194	0.011890	3.5
99	-0.764685	39.956891	4.129371	0.008083	3.5
100	-0.775788	39.705194	4.146492	0.010779	3.1
101	-0.778750	39.451182	4.163916	0.004858	3.3
102	-0.746345	39.348634	4.170991	0.008815	3.1
103	-0.764724	40.154602	4.116021	0.012445	3.0
104	-0.758489	39.900215	4.133214	0.009811	3.1
105	-0.776058	39.645340	4.150585	0.010795	3.2
106	-0.721603	39.401957	4.167309	0.012987	3.0
107	-0.758610	39.147083	4.184968	0.012488	3.0
108	-0.741195	40.147082	4.116527	0.014608	3.0
109	-0.817013	40.517913	4.091713	0.012453	3.0
110	-0.719034	41.517849	4.026268	0.009417	3.0
111	-0.736364	42.054003	3.992032	0.009591	3.0
112	-0.730543	41.878726	4.003160	0.015767	3.1
113	-0.744426	41.623851	4.019453	0.009457	3.2
114	-0.782067	42.594208	3.958122	0.014254	3.2
115	-0.733804	43.593860	3.896866	0.010121	3.1
116	-0.755894	43.339062	3.912299	0.006963	3.1
117	-0.759525	43.142529	3.924286	0.012553	2.9
118	-0.792044	43.190288	3.921366	0.011026	3.2
119	-0.784150	43.214354	3.919896	0.013257	3.1
120	-0.782829	44.061667	3.868847	0.012240	3.0
121	-0.736296	43.806793	3.884062	0.012183	3.3
122	-0.746476	43.551918	3.899398	0.017554	3.2
123	-0.754659	44.551918	3.839912	0.012078	3.1
124	-0.795139	45.551918	3.782214	0.012564	3.2
125	-0.785442	45.327752	3.794997	0.012840	3.1
126	-0.770551	45.073787	3.809584	0.011642	3.3
127	-0.750755	46.073787	3.752787	0.012068	3.2
128	-0.745946	47.073787	3.697658	0.011496	3.0
129	-0.751679	47.605015	3.669026	0.012562	3.0
130	-0.773177	47.497159	3.674804	0.014682	3.3
131	-0.749995	47.303305	3.685233	0.017614	3.0
132	-0.722406	48.240886	3.635332	0.010475	3.0
133	-0.742779	49.240718	3.583585	0.009915	3.0
134	-0.732793	48.985844	3.596636	0.012865	3.1
135	-0.763370	48.731465	3.609757	0.009376	3.0
136	-0.766498	49.648570	3.562898	0.007614	3.0
137	-0.725104	50.558403	3.517597	0.013487	3.1
138	-0.739739	51.010076	3.495533	0.012856	3.1
139	-0.764071	51.662114	3.464166	0.011103	3.1
140	-0.738557	52.153986	3.440874	0.018384	3.6
141	-0.744064	53.153986	3.394472	0.007448	3.0
142	-0.791418	52.901493	3.406069	0.012728	3.0
143	-0.746031	52.646619	3.417857	0.008273	3.0
144	-0.733199	53.645557	3.372118	0.014709	3.0
145	-0.751684	53.391103	3.383652	0.009978	3.0
146	-0.754821	53.136229	3.395285	0.012690	3.2
147	-0.733229	54.133675	3.350210	0.009931	3.0
148	-0.777223	53.879063	3.361602	0.012613	3.0
149	-0.759125	53.624527	3.373068	0.009975	3.1
150	-0.772184	54.623777	3.328498	0.009741	3.6
151	-0.737666	54.368969	3.339751	0.008721	3.6
152	-0.760810	54.114211	3.351078	0.011108	3.7
153	-0.760783	54.335262	3.341246	0.011291	3.7
154	-0.788510	54.080391	3.352588	0.012008	3.8
155	-0.798082	54.124640	3.350613	0.009485	3.7
156	-0.748695	53.869795	3.362018	0.011166	3.7
157	-0.765534	53.614922	3.373502	0.015728	3.7
158	-0.736822	54.614922	3.328888	0.009908	3.5
159	-0.738562	54.360495	3.340127	0.012986	3.7
160	-0.781486	55.325347	3.297903	0.013648	3.4
161	-0.760622	55.070473	3.308953	0.014780	3.3
162	-0.753173	56.070473	3.266019	0.008846	3.6
163	-0.743928	55.815632	3.276854	0.013718	3.7
164	-0.756807	56.809526	3.234997	0.013843	3.6
165	-0.761616	56.554651	3.245629	0.008540	3.8
166	-0.786655	57.554651	3.204312	0.009348	3.4
167	-0.790053	58.546493	3.164358	0.015189	3.5
168	-0.735529	58.296552	3.174332	0.009481	3.5
169	-0.775287	59.287987	3.135134	0.009802	3.3
170	-0.793355	59.290795	3.135025	0.008873	3.3
171	-0.724490	60.282700	3.096767	0.006949	3.2
172	-0.781720	61.159476	3.063720	0.011750	3.4
173	-0.740472	62.098511	3.029099	0.010199	3.2
174	-0.754166	63.095767	2.993178	0.012409	3.3
175	-0.753334	64.095595	2.958010	0.009466	3.1
176	-0.773492	65.095540	2.923655	0.009575	3.1
177	-0.777714	64.841158	2.932318	0.013266	3.2
178	-0.749131	65.840942	2.898559	0.008277	3.1
179	-0.734901	66.840942	2.865561	0.011186	3.2
180	-0.749614	67.784429	2.835110	0.012771	3.1
181	-0.776098	68.551815	2.810815	0.006178	3.0
182	-0.738062	69.524476	2.780614	0.015446	3.2
183	-0.768959	70.517637	2.750438	0.012920	3.0
184	-0.794856	71.517637	2.720710	0.015462	3.1
185	-0.742838	72.517240	2.691628	0.010637	3.0
186	-0.785015	72.277327	2.698551	0.013082	3.0
187	-0.771345	72.022579	2.705941	0.009854	3.0
188	-0.730819	71.794398	2.712595	0.005103	3.0
189	-0.781182	72.663518	2.687424	0.015655	3.4
190	-0.767141	72.408653	2.694757	0.015492	3.0
191	-0.759892	73.408653	2.666213	0.016720	3.1
192	-0.754202	74.408653	2.638268	0.017408	3.0
193	-0.794338	75.408653	2.610903	0.015717	3.3
194	-0.738095	75.153779	2.617823	0.008803	3.0
195	-0.774909	74.898905	2.624781	0.009095	3.1
196	-0.751401	74.645767	2.631728	0.010112	3.0
197	-0.785336	75.469457	2.609257	0.009729	3.1
198	-0.768998	75.888176	2.597981	0.012241	3.0
199	-0.757731	75.640006	2.604652	0.007798	3.0
200	-0.760379	75.388610	2.611446	0.017646	3.2
201	-0.745977	75.135100	2.618332	0.013562	3.1
202	-0.770768	76.129030	2.591538	0.013315	3.0
203	-0.750280	75.874156	2.598357	0.009274	3.0
204	-0.757809	76.749277	2.575094	0.009663	2.9
205	-0.772526	76.499098	2.581702	0.010716	3.0
206	-0.755159	76.247326	2.588386	0.011190	3.0
207	-0.751848	77.155006	2.564450	0.008213	3.2
208	-0.742548	78.154931	2.538589	0.010342	3.0
209	-0.808025	78.958205	2.518189	0.015520	3.0
210	-0.749645	79.958205	2.493246	0.015072	3.1
211	-0.763329	80.267440	2.485632	0.007211	3.0
