1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.605625	0.000000	6.976888	0.024136	1027.3
1	-0.610993	0.000000	6.976888	0.022754	3.1
2	-0.595889	0.000000	6.976888	0.020263	3.1
3	-0.570438	0.999999	6.659757	0.021644	3.1
4	-0.598047	1.997996	6.370758	0.019231	3.2
5	-0.597668	1.387856	6.544381	0.017393	3.1
6	-0.601180	0.877416	6.697073	0.022907	3.2
7	-0.569638	0.267686	6.889074	0.019223	3.2
8	-0.579679	1.161346	6.611271	0.017141	3.1
9	-0.608320	2.160947	6.325936	0.014059	3.2
10	-0.541875	1.559598	6.494560	0.022089	3.2
11	-0.576542	1.323272	6.563315	0.009812	3.2
12	-0.589268	2.199682	6.315373	0.011079	3.2
13	-0.607856	2.206943	6.313397	0.015391	3.2
14	-0.593170	2.969428	6.112564	0.022983	3.2
15	-0.581221	3.952598	5.871720	0.018953	3.2
16	-0.603155	3.363905	6.013595	0.014270	3.2
17	-0.572824	2.753737	6.168068	0.019649	3.5
18	-0.587355	3.606490	5.954309	0.013283	3.2
19	-0.601961	4.581028	5.727473	0.028102	3.2
20	-0.592581	5.568932	5.514510	0.032739	3.3
21	-0.583909	6.568932	5.314484	0.019158	3.3
22	-0.591300	6.057399	5.414957	0.019884	3.2
23	-0.606220	7.033945	5.226330	0.022217	3.2
24	-0.597039	8.033936	5.046324	0.033663	3.2
25	-0.564720	9.033933	4.878304	0.015939	3.3
26	-0.627729	9.749479	4.764785	0.025153	3.2
27	-0.608996	10.749461	4.614713	0.020074	3.4
28	-0.607318	11.743851	4.474570	0.019074	3.3
29	-0.622269	12.743560	4.342003	0.027106	3.3
30	-0.593337	13.611916	4.233070	0.020589	3.2
31	-0.573326	14.611916	4.114203	0.009008	3.4
32	-0.608203	15.586023	4.004662	0.024957	3.3
33	-0.591786	16.333374	3.924495	0.021237	3.3
34	-0.596629	15.723159	3.989707	0.022503	3.4
35	-0.594509	16.723139	3.883947	0.018990	3.4
36	-0.615137	17.723139	3.783646	0.017707	3.7
37	-0.559481	18.720905	3.688603	0.008071	3.8
38	-0.594940	18.607695	3.699146	0.019524	3.8
39	-0.569917	19.504398	3.617253	0.029287	3.9
40	-0.592037	18.894249	3.672576	0.023067	4.1
41	-0.591447	19.888380	3.583283	0.018474	3.9
42	-0.609859	19.323060	3.633520	0.019620	3.9
43	-0.596745	18.713698	3.689273	0.022576	3.8
44	-0.622512	18.108625	3.746352	0.014551	3.9
45	-0.610484	19.107039	3.653091	0.013845	3.6
46	-0.621774	18.531305	3.706294	0.031033	3.8
47	-0.581997	19.531288	3.614853	0.017503	3.7
48	-0.579061	18.921078	3.670108	0.022106	3.7
49	-0.581773	18.311056	3.727060	0.024622	3.6
50	-0.576330	17.722981	3.783662	0.025967	3.9
51	-0.578725	18.722981	3.688410	0.015072	3.7
52	-0.604060	18.240549	3.733757	0.018305	3.5
53	-0.583258	17.634306	3.792346	0.030490	3.5
