1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	903.9
1	-0.930155	623.504937	0.006778	29.2
2	-0.743115	619.865785	0.005951	28.9
3	-0.320008	616.282728	0.006112	29.5
4	-0.356709	612.754375	0.006403	28.7
5	-0.000000	609.279381	0.000000	28.9
6	-0.000000	605.856447	0.000000	30.9
7	-0.715512	602.484317	0.004579	29.7
8	-0.576592	599.161779	0.006696	29.7
9	-0.000000	595.887656	0.000000	28.9
10	-0.826960	592.660813	0.008312	29.1
11	-0.000000	589.480151	0.000000	27.0
12	-0.518089	586.344606	0.006041	30.5
13	-0.000000	583.253145	0.000000	29.3
14	-0.680791	580.204771	0.007134	29.5
15	-0.263429	577.198517	0.005033	28.5
16	-0.310438	574.233444	0.005137	29.3
17	-0.462497	571.308645	0.006142	29.3
18	-0.001444	568.423237	0.000057	28.3
19	-0.669503	565.576365	0.006546	27.8
20	-0.000000	562.767201	0.000000	30.7
21	-0.810356	559.994938	0.005231	29.8
22	-0.749343	557.258797	0.006158	29.9
23	-0.838793	554.558018	0.006280	30.4
24	-0.654884	551.891865	0.005559	30.5
25	-0.765000	549.259621	0.008040	27.9
26	-0.468490	546.660592	0.005487	32.3
27	-0.000000	544.094102	0.000000	29.8
28	-0.403319	541.559494	0.004972	32.4
29	-0.142725	539.056129	0.001612	30.5
30	-0.257934	536.583387	0.004663	29.7
31	-0.574421	534.140663	0.005920	29.2
32	-0.028481	531.727370	0.002316	29.4
33	-0.060412	529.342935	0.001409	30.6
34	-0.452043	526.986802	0.005776	30.1
35	-0.779011	524.658430	0.006356	28.9
36	-0.004725	522.357290	0.000120	30.0
37	-0.530965	520.082868	0.005451	28.9
38	-0.392764	517.834665	0.006665	30.4
39	-1.071970	515.612193	0.009237	31.7
40	-0.823328	513.414976	0.009671	29.9
41	-0.461014	511.242551	0.007274	30.3
42	-0.480200	509.094468	0.005710	28.7
43	-0.000233	506.970285	0.000071	30.5
44	-0.642761	504.869574	0.006081	29.9
45	-0.623383	502.791916	0.007426	30.9
46	-0.716944	500.736903	0.006710	29.3
47	-0.000000	498.704137	0.000000	29.5
48	-0.526075	496.693228	0.006454	27.9
49	-0.532985	494.703798	0.004584	30.4
50	-0.000000	492.735476	0.000000	29.2
51	-0.000031	490.787900	0.000027	29.9
52	-0.095691	488.860718	0.002687	29.7
53	-0.418762	486.953585	0.004919	29.6
54	-0.805713	485.066164	0.008521	30.7
55	-0.636216	483.198126	0.004675	29.3
56	-0.000000	481.349149	0.000000	30.8
57	-0.000000	479.518920	0.000000	29.3
58	-0.000000	477.707132	0.000000	29.1
