1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.644844	0.000000	11.837869	0.024429	453.1
1	-0.640537	0.000000	11.837869	0.022689	3.1
2	-0.645822	0.000000	11.837869	0.019282	3.3
3	-0.680434	0.000000	11.837869	0.011720	3.3
4	-0.697594	0.000000	11.837869	0.021704	3.0
5	-0.657602	0.000000	11.837869	0.023261	3.0
6	-0.680360	0.000000	11.837869	0.017756	3.1
7	-0.648115	1.000000	11.299784	0.017066	3.0
8	-0.666033	2.000000	10.808489	0.015601	3.2
9	-0.678657	1.738895	10.932601	0.010010	3.0
10	-0.682888	1.591720	11.003822	0.019784	2.9
11	-0.657655	2.591283	10.537589	0.013763	3.1
12	-0.656220	3.589449	10.109834	0.014972	3.0
13	-0.642236	3.447258	10.168636	0.010351	3.2
14	-0.675200	3.215903	10.265785	0.014494	3.1
15	-0.678393	4.121567	9.895691	0.009853	3.0
16	-0.666240	3.860462	9.999623	0.013598	3.2
17	-0.617071	4.860436	9.612957	0.015356	3.0
18	-0.679789	5.860324	9.255110	0.018801	3.1
19	-0.666722	6.860324	8.922913	0.009643	3.0
20	-0.654168	7.860321	8.613738	0.011491	3.2
21	-0.657562	8.207569	8.511330	0.010746	3.1
22	-0.630143	9.199932	8.231649	0.011965	3.2
23	-0.645716	9.000868	8.286269	0.020588	3.2
24	-0.649257	8.739763	8.359020	0.015103	3.0
25	-0.652877	9.739591	8.087136	0.015039	3.2
26	-0.624974	10.730017	7.834703	0.010686	3.1
27	-0.672963	10.469742	7.899501	0.014702	3.3
28	-0.671671	11.451502	7.660516	0.011856	3.1
29	-0.662302	11.190897	7.722533	0.007688	3.0
30	-0.663826	12.010621	7.530766	0.013869	3.1
31	-0.630552	12.269042	7.472270	0.009513	3.2
32	-0.635964	13.269037	7.254224	0.008962	3.1
33	-0.639143	13.039033	7.303241	0.008236	3.1
34	-0.658813	13.109065	7.288246	0.015385	3.0
35	-0.678093	12.887570	7.335883	0.014381	3.0
36	-0.662638	13.887389	7.125648	0.015613	3.3
37	-0.641052	13.626283	7.179380	0.016803	3.0
38	-0.672669	14.626283	6.977861	0.013002	3.3
39	-0.652554	15.626283	6.787346	0.011583	3.0
40	-0.645861	16.274037	6.669394	0.010858	3.3
41	-0.668249	16.013563	6.716329	0.012456	3.1
42	-0.643903	15.824450	6.750821	0.014599	3.2
43	-0.633805	16.820517	6.573026	0.007402	3.1
44	-0.667245	16.559422	6.618719	0.010148	3.1
45	-0.640941	16.508576	6.627691	0.009727	3.3
46	-0.613062	17.474199	6.461350	0.012648	3.1
47	-0.682750	17.213180	6.505485	0.009691	3.3
48	-0.652915	17.667673	6.429020	0.014223	3.2
49	-0.651383	18.487140	6.295600	0.016418	3.1
50	-0.633493	18.336682	6.319680	0.012308	3.0
51	-0.656837	18.106614	6.356860	0.019927	3.2
52	-0.674511	19.106614	6.198361	0.014072	3.2
53	-0.647124	20.106572	6.047579	0.014915	3.1
54	-0.643904	21.106552	5.903957	0.016162	3.4
55	-0.675467	22.078388	5.770765	0.012294	3.2
