1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	833.4
1	-0.910072	623.504937	0.006864	26.5
2	-0.696760	619.865785	0.005548	28.4
3	-0.324765	616.282728	0.004156	29.2
4	-0.377573	612.754375	0.005444	28.3
5	-0.000000	609.279381	0.000000	28.4
6	-0.000000	605.856447	0.000000	29.1
7	-0.621156	602.484317	0.004839	29.0
8	-0.537702	599.161779	0.005948	29.0
9	-0.000019	595.887656	0.000009	28.6
10	-0.787157	592.660813	0.007853	29.4
11	-0.000000	589.480151	0.000000	30.4
12	-0.475813	586.344606	0.004285	30.5
13	-0.000000	583.253145	0.000000	28.0
14	-0.649977	580.204771	0.006738	29.2
15	-0.269321	577.198517	0.004951	28.6
16	-0.293792	574.233444	0.003456	29.9
17	-0.485477	571.308645	0.006365	29.9
18	-0.001321	568.423237	0.000059	31.6
19	-0.623092	565.576365	0.004781	32.7
20	-0.000000	562.767201	0.000000	29.6
21	-0.872889	559.994938	0.005524	28.9
22	-0.733520	557.258797	0.004745	29.1
23	-0.863875	554.558018	0.005388	28.1
24	-0.579735	551.891865	0.004580	28.1
25	-0.752874	549.259621	0.006451	27.0
26	-0.573946	546.660592	0.006412	29.9
27	-0.000000	544.094102	0.000000	29.3
28	-0.399618	541.559494	0.005680	28.6
29	-0.123137	539.056129	0.002437	29.1
30	-0.239568	536.583387	0.005518	29.0
31	-0.662279	534.140663	0.006607	27.9
32	-0.028094	531.727370	0.001934	29.3
33	-0.052116	529.342935	0.001051	26.8
34	-0.427844	526.986802	0.005877	30.0
35	-0.726617	524.658430	0.005637	28.8
36	-0.002775	522.357290	0.000283	29.4
37	-0.500288	520.082868	0.004374	29.3
38	-0.393793	517.834665	0.003964	29.6
39	-1.000220	515.612193	0.007016	28.7
40	-0.886509	513.414976	0.006385	28.3
41	-0.437957	511.242551	0.008116	29.2
42	-0.447289	509.094468	0.005848	27.6
43	-0.000392	506.970285	0.000069	29.0
44	-0.666334	504.869574	0.007393	28.2
45	-0.595155	502.791916	0.005602	29.3
46	-0.644621	500.736903	0.006184	29.8
47	-0.000000	498.704137	0.000000	30.1
48	-0.447407	496.693228	0.007273	28.4
49	-0.522595	494.703798	0.003483	28.4
50	-0.000000	492.735476	0.000000	28.3
51	-0.000003	490.787900	0.000003	30.1
52	-0.084493	488.860718	0.001493	28.3
53	-0.466289	486.953585	0.005277	29.0
54	-0.738182	485.066164	0.008132	29.7
55	-0.709939	483.198126	0.004580	29.6
56	-0.000000	481.349149	0.000000	28.6
57	-0.000000	479.518920	0.000000	29.6
58	-0.000000	477.707132	0.000000	27.7
59	-0.275808	475.913485	0.004501	29.1
60	-0.000000	474.137684	0.000000	28.9
61	-0.000036	472.379445	0.000039	29.8
62	-0.483614	470.638485	0.005922	28.8
63	-0.000000	468.914531	0.000000	29.5
64	-0.598858	467.207315	0.005611	29.2
65	-0.864739	465.516573	0.008473	29.2
66	-0.691205	463.842050	0.006037	27.6
67	-0.686356	462.183494	0.007378	28.6
68	-0.827842	460.540658	0.005680	28.9
69	-0.004572	458.913303	0.000088	29.0
70	-0.533874	457.301192	0.005176	28.5
71	-0.690533	455.704096	0.005629	29.5
72	-0.827896	454.121787	0.005511	29.3
73	-0.126737	452.554045	0.003642	29.1
74	-0.581472	451.000653	0.006794	28.9
75	-0.491426	449.461399	0.005596	29.1
76	-0.110296	447.936075	0.001401	28.9
77	-0.000000	446.424477	0.000000	28.6
78	-0.105476	444.926406	0.003520	30.1
79	-0.022638	443.441666	0.001024	26.9
80	-0.000000	441.970065	0.000000	30.1
81	-0.000000	440.511415	0.000000	28.8
82	-0.196983	439.065533	0.002385	29.8
83	-0.331403	437.632238	0.005025	28.9
84	-0.717864	436.211351	0.006463	29.4
85	-0.000000	434.802701	0.000000	30.4
86	-0.179068	433.406117	0.002910	29.0
87	-0.403896	432.021430	0.003974	29.3
88	-0.000000	430.648479	0.000000	29.5
89	-0.012359	429.287101	0.000925	33.3
90	-0.497303	427.937140	0.006880	29.1
91	-0.826967	426.598440	0.004750	29.5
92	-0.739120	425.270849	0.006562	28.5
93	-0.000000	423.954220	0.000000	28.6
94	-0.000000	422.648404	0.000000	28.8
95	-0.623313	421.353259	0.006210	30.5
96	-0.328804	420.068643	0.004083	29.5
97	-0.047878	418.794419	0.001859	30.0
98	-0.348723	417.530451	0.004893	28.7
99	-0.044744	416.276604	0.001744	29.3
100	-0.000000	415.032748	0.000000	29.5
101	-0.542258	413.798754	0.005904	28.2
102	-0.410158	412.574495	0.005824	28.2
103	-0.902948	411.359849	0.005837	28.3
104	-0.474334	410.154691	0.004980	29.6
105	-0.875164	408.958904	0.005355	27.5
106	-0.025802	407.772368	0.001142	28.9
107	-0.807162	406.594968	0.005771	29.2
108	-0.545462	405.426590	0.004664	30.0
109	-0.000000	404.267122	0.000000	27.5
110	-0.000000	403.116456	0.000000	28.5
111	-0.473838	401.974481	0.006329	27.9
112	-0.373316	400.841093	0.004628	29.3
113	-0.589374	399.716187	0.006395	27.8
114	-0.327181	398.599660	0.003033	28.7
115	-0.882446	397.491411	0.006303	28.7
116	-0.229294	396.391342	0.002795	28.5
117	-0.000000	395.299353	0.000000	28.3
118	-0.000000	394.215350	0.000000	28.3
119	-0.159669	393.139238	0.003635	29.3
120	-0.709520	392.070924	0.005935	28.2
121	-0.101636	391.010316	0.001896	28.7
122	-0.867742	389.957325	0.006064	29.2
123	-0.000000	388.911862	0.000000	28.7
124	-0.000000	387.873839	0.000000	29.4
125	-0.000000	386.843173	0.000000	31.9
126	-0.000000	385.819777	0.000000	26.7
127	-0.187670	384.803569	0.002604	29.7
128	-0.530819	383.794468	0.007119	28.7
