1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.858692	0.000000	10.669339	0.028947	162.8
1	-0.888716	0.000000	10.669339	0.025167	3.4
2	-0.861284	0.000000	10.669339	0.026786	3.5
3	-0.854763	0.000000	10.669339	0.029140	3.4
4	-0.855177	0.000000	10.669339	0.023237	3.3
5	-0.879897	0.000000	10.669339	0.019633	3.2
6	-0.917681	0.000000	10.669339	0.021723	3.3
7	-0.890589	0.000000	10.669339	0.014558	3.2
8	-0.901742	0.000000	10.669339	0.010960	3.1
9	-0.889054	0.000000	10.669339	0.014097	3.1
10	-0.904005	0.000000	10.669339	0.013872	3.0
11	-0.852925	0.000000	10.669339	0.010563	3.0
12	-0.891363	0.000000	10.669339	0.012945	3.4
13	-0.907501	0.000000	10.669339	0.012804	3.5
14	-0.903826	0.000000	10.669339	0.013615	3.1
15	-0.923274	0.000000	10.669339	0.007486	3.2
16	-0.919583	0.000000	10.669339	0.010620	3.4
17	-0.904796	0.000000	10.669339	0.013966	3.1
18	-0.873291	0.000000	10.669339	0.011685	3.3
19	-0.911043	0.973745	10.196538	0.008290	3.2
20	-0.932501	1.973745	9.752703	0.008767	3.7
21	-0.900127	1.890340	9.788239	0.009202	3.4
22	-0.913208	2.886923	9.379865	0.007613	3.0
23	-0.856120	2.805729	9.411857	0.007488	3.4
24	-0.903674	2.733712	9.440416	0.009314	3.2
25	-0.892278	2.650303	9.473710	0.009543	3.3
26	-0.884622	2.578206	9.502679	0.010275	3.4
27	-0.897467	2.494805	9.536411	0.006943	3.4
28	-0.871849	3.494278	9.147284	0.008305	2.9
29	-0.853807	3.412740	9.177836	0.013735	3.2
30	-0.895970	3.759729	9.049215	0.006748	3.0
31	-0.923706	3.676428	9.079763	0.007439	3.0
32	-0.896533	3.593019	9.110558	0.006871	3.0
33	-0.911251	3.509608	9.141563	0.011964	2.9
34	-0.893784	3.426243	9.172763	0.008424	3.1
35	-0.919821	4.426243	8.812003	0.013363	3.0
36	-0.938249	4.342831	8.841006	0.008469	3.4
37	-0.942480	4.259463	8.870185	0.008375	3.3
38	-0.890863	5.259462	8.532396	0.009169	3.0
39	-0.889439	5.279962	8.525740	0.008249	3.0
40	-0.937056	6.279962	8.213212	0.009410	3.0
41	-0.903143	7.279962	7.922787	0.009597	3.1
