1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.568119	0.000000	3704.545037	0.003716	5621.2
1	-0.607716	0.000000	3704.545037	0.004521	4.5
2	-0.591385	1.000000	3536.156626	0.004994	4.1
3	-0.576027	0.064185	3693.256781	0.003984	4.1
4	-0.595837	0.000000	3704.545037	0.004229	4.2
5	-0.597827	1.000000	3536.156626	0.004745	3.8
6	-0.567338	1.826115	3408.177211	0.003733	3.7
7	-0.588499	2.718116	3280.001056	0.004309	4.3
8	-0.568319	3.718116	3147.304817	0.004107	3.6
9	-0.601352	4.717823	3024.962331	0.004671	3.7
10	-0.605133	5.717823	2911.743438	0.004195	3.4
11	-0.593579	4.909386	3002.597014	0.004331	4.4
12	-0.562242	4.648320	3033.159564	0.004704	4.1
13	-0.582310	5.648320	2919.337769	0.004530	3.6
14	-0.580778	4.712505	3025.587967	0.004295	3.1
15	-0.578739	5.712505	2912.323113	0.004584	4.4
16	-0.577419	4.776690	3018.054077	0.004646	4.1
17	-0.576948	3.840876	3131.751311	0.004707	3.6
18	-0.605926	4.840876	3010.557613	0.004608	3.8
19	-0.601307	5.831738	2899.381580	0.005457	4.1
20	-0.587189	6.831738	2795.206210	0.004094	4.3
21	-0.589094	7.831738	2698.257276	0.005078	3.5
22	-0.572111	8.831738	2607.808060	0.004072	4.3
23	-0.593330	9.768633	2528.401088	0.004306	3.9
24	-0.591030	10.768633	2448.813116	0.004312	4.2
25	-0.594331	11.766960	2374.203911	0.004252	4.0
26	-0.576683	12.650487	2311.866871	0.005138	4.4
27	-0.598321	13.650485	2245.147385	0.004304	4.6
28	-0.566622	14.650485	2182.170755	0.004080	8.6
29	-0.559963	15.650479	2122.631061	0.003961	5.9
30	-0.612419	16.650479	2066.253796	0.004722	4.3
31	-0.617208	17.650090	2012.814105	0.004620	4.9
32	-0.604187	16.714305	2062.756978	0.004154	4.5
33	-0.602355	17.714305	2009.475459	0.004146	4.5
34	-0.591720	16.778527	2059.250366	0.004172	6.5
35	-0.575833	17.778527	2006.147515	0.004124	5.3
36	-0.597088	16.842713	2055.757648	0.004952	5.6
37	-0.602038	17.842713	2002.832469	0.003949	5.2
38	-0.598704	18.842713	1952.563992	0.004706	5.0
39	-0.607584	19.842713	1904.757079	0.004655	5.0
40	-0.626235	20.842713	1859.235244	0.004098	4.6
41	-0.589238	19.906898	1901.768397	0.004677	4.5
42	-0.579917	19.080367	1940.986355	0.004254	4.4
43	-0.573085	20.080367	1893.737839	0.004853	4.6
44	-0.582375	19.144553	1937.882992	0.003891	4.8
45	-0.579005	19.332708	1928.842627	0.004234	4.0
46	-0.591229	20.332708	1882.176374	0.004379	5.6
47	-0.622740	21.317011	1838.396515	0.003692	5.6
48	-0.571788	20.381197	1879.970909	0.004405	4.9
49	-0.560621	19.445382	1923.469178	0.004341	4.2
50	-0.587624	20.445382	1877.059444	0.004509	5.0
51	-0.594017	21.445082	1832.849479	0.004206	8.7
52	-0.584184	22.445082	1790.661746	0.004252	4.8
53	-0.613788	21.518022	1829.705186	0.004503	4.0
54	-0.591941	22.518022	1787.660417	0.004437	4.0
55	-0.593378	21.582210	1826.947132	0.004660	4.2
56	-0.578492	22.582210	1785.027570	0.004163	3.8
57	-0.576247	23.582210	1744.988560	0.004279	4.4
58	-0.602729	24.582201	1706.706668	0.004682	3.9
59	-0.597697	25.582201	1670.068067	0.005275	4.1
60	-0.569163	26.582201	1634.969479	0.004210	4.3
61	-0.591917	27.579535	1601.403664	0.004113	3.9
62	-0.589757	26.643721	1632.858320	0.004361	4.3
63	-0.617296	25.707906	1665.573393	0.004742	4.3
64	-0.585572	24.772092	1699.626174	0.003756	3.6
65	-0.584118	25.772037	1663.289674	0.003912	3.9
66	-0.563781	26.772037	1628.472450	0.004501	4.0
67	-0.574080	25.836222	1661.010262	0.004597	4.0
68	-0.596170	26.836222	1626.287406	0.004660	3.5
69	-0.610722	27.836222	1592.986563	0.004818	3.8
70	-0.624748	26.900408	1624.108218	0.003691	4.3
71	-0.580087	25.964593	1656.470131	0.005330	3.8
72	-0.605288	25.028779	1690.147950	0.005175	4.8
73	-0.598979	24.092967	1725.223469	0.004066	4.2
74	-0.612471	25.092967	1687.794257	0.004459	4.1
75	-0.616332	26.092967	1651.954633	0.004084	4.2
76	-0.604416	27.092967	1617.605440	0.004338	4.1
77	-0.594290	28.092967	1584.655600	0.004449	3.8
78	-0.616318	29.092967	1553.021317	0.004856	3.5
79	-0.591068	30.092967	1522.625327	0.004283	4.1
80	-0.591869	29.157153	1551.033935	0.004129	3.9
81	-0.588120	28.221338	1580.522774	0.004939	4.1
82	-0.598029	27.285524	1611.154651	0.004341	3.5
83	-0.582282	28.285523	1578.464431	0.004735	4.0
84	-0.603411	29.285523	1547.074394	0.004608	4.0
85	-0.565135	30.285523	1516.908486	0.004382	4.0
86	-0.579766	29.349709	1545.102195	0.004251	3.4
87	-0.591201	30.349709	1515.012400	0.004079	4.4
88	-0.613671	31.349629	1486.074432	0.003583	3.9
89	-0.589464	30.424720	1512.802528	0.004256	4.1
90	-0.584516	31.424718	1483.945910	0.004822	3.6
91	-0.605673	32.424718	1456.169518	0.004898	4.2
92	-0.595365	33.424718	1429.413853	0.004394	4.0
93	-0.565568	34.424718	1403.623666	0.003520	3.8
94	-0.608774	33.488903	1427.730068	0.004376	3.7
95	-0.571365	32.553090	1452.678945	0.004596	4.1
96	-0.613509	31.617275	1478.515290	0.004678	3.9
97	-0.600938	30.681461	1505.287291	0.004594	3.5
98	-0.628434	31.027834	1495.265884	0.005016	4.5
99	-0.629779	30.095833	1522.539931	0.004631	3.7
100	-0.592941	31.095817	1493.314632	0.003549	4.1
101	-0.614319	32.095817	1465.189731	0.004373	3.6
102	-0.599746	33.095816	1438.104684	0.004846	4.1
103	-0.620055	34.095816	1412.002799	0.004900	3.8
104	-0.613103	35.095816	1386.831531	0.004742	3.6
105	-0.562690	34.247669	1408.121780	0.004144	4.3
106	-0.631676	35.247669	1383.087466	0.004908	4.0
