1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.623499	0.000000	3336.096307	0.003683	1038.5
1	-0.640819	0.000000	3336.096307	0.003771	2.5
2	-0.620379	1.000000	3184.455566	0.003352	2.5
3	-0.642399	2.000000	3046.000979	0.003488	2.6
4	-0.627380	3.000000	2919.084271	0.003434	2.5
5	-0.630538	3.999863	2802.336204	0.003926	2.5
6	-0.614582	3.228934	2891.502427	0.002928	2.7
7	-0.619560	4.228280	2776.963918	0.003440	2.4
8	-0.605995	5.228280	2671.087209	0.003057	2.4
9	-0.617361	6.228280	2572.987468	0.002951	2.8
10	-0.631733	7.206136	2483.786635	0.002845	2.5
11	-0.628688	8.206136	2398.743318	0.003199	2.8
12	-0.641453	9.206136	2319.330865	0.003445	2.6
13	-0.632821	10.206136	2245.007953	0.002972	2.5
14	-0.627442	11.206136	2175.300491	0.002777	2.6
15	-0.640272	12.206136	2109.791499	0.003118	2.5
16	-0.636387	13.101931	2054.371098	0.003819	2.6
17	-0.640909	14.018414	2000.605255	0.003989	2.4
18	-0.583208	15.018414	1945.061297	0.002950	2.5
19	-0.617660	15.996045	1893.662461	0.003338	2.4
20	-0.605701	16.996030	1843.824806	0.003646	2.7
21	-0.655275	17.996030	1796.542434	0.002991	2.5
22	-0.658134	17.225336	1832.764056	0.003615	2.6
23	-0.630325	18.225336	1786.040070	0.003375	2.5
24	-0.655168	19.225336	1741.639197	0.003378	2.5
25	-0.649012	20.225327	1699.392773	0.003975	2.7
26	-0.640529	21.225327	1659.146956	0.002982	2.6
27	-0.657816	22.225327	1620.763280	0.003427	2.7
28	-0.621666	23.225314	1584.115880	0.003337	2.6
29	-0.620502	24.224456	1549.118080	0.003788	2.5
30	-0.642706	25.221534	1515.700940	0.004726	2.5
31	-0.650135	24.450481	1541.414313	0.003725	2.8
32	-0.634826	25.450481	1508.230279	0.003121	2.6
33	-0.657393	26.450481	1476.444927	0.003021	2.7
34	-0.638141	25.679429	1500.832901	0.004308	2.6
35	-0.661439	26.679429	1469.355324	0.002967	2.5
