1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	0.000000	627.201626	0.000000	832.9
1	-0.918320	623.504937	0.007075	27.3
2	-0.786266	619.865785	0.006096	25.3
3	-0.324466	616.282728	0.005274	28.9
4	-0.412931	612.754375	0.007236	27.1
5	-0.000000	609.279381	0.000000	27.3
6	-0.000000	605.856447	0.000000	30.1
7	-0.643481	602.484317	0.004802	29.6
8	-0.542276	599.161779	0.006233	28.3
9	-0.000118	595.887656	0.000029	26.8
10	-0.803598	592.660813	0.009198	29.2
11	-0.000000	589.480151	0.000000	28.4
12	-0.489313	586.344606	0.006172	29.7
13	0.000000	583.253145	0.000000	29.1
14	-0.649899	580.204771	0.007006	29.1
15	-0.284026	577.198517	0.005697	28.8
16	-0.327285	574.233444	0.003435	29.5
17	-0.432806	571.308645	0.006808	27.5
18	-0.003044	568.423237	0.000188	30.4
19	-0.645226	565.576365	0.008451	28.8
20	-0.000008	562.767201	0.000006	28.4
21	-0.873183	559.994938	0.006709	28.5
22	-0.829617	557.258797	0.006372	27.9
23	-0.819581	554.558018	0.007225	28.3
24	-0.595958	551.891865	0.006160	28.4
25	-0.788568	549.259621	0.008555	27.0
26	-0.536729	546.660592	0.006683	28.8
27	-0.000000	544.094102	0.000000	28.6
28	-0.365416	541.559494	0.005604	28.7
29	-0.141009	539.056129	0.001960	28.2
30	-0.263587	536.583387	0.006726	28.5
31	-0.654671	534.140663	0.007642	29.1
32	-0.030796	531.727370	0.000505	26.6
33	-0.054469	529.342935	0.001894	28.1
34	-0.425541	526.986802	0.005090	29.2
35	-0.680026	524.658430	0.006183	28.1
36	-0.003793	522.357290	0.000072	27.7
37	-0.558211	520.082868	0.006574	28.7
38	-0.413954	517.834665	0.005351	28.1
39	-1.066061	515.612193	0.010972	28.8
40	-0.982677	513.414976	0.010103	28.2
41	-0.444938	511.242551	0.007472	28.9
42	-0.378887	509.094468	0.005840	28.5
43	-0.000464	506.970285	0.000038	28.3
44	-0.665996	504.869574	0.006680	28.2
45	-0.689526	502.791916	0.007110	28.8
46	-0.721754	500.736903	0.006020	29.2
47	-0.000000	498.704137	0.000000	29.1
48	-0.505199	496.693228	0.006775	28.0
49	-0.573134	494.703798	0.005305	29.0
50	-0.000000	492.735476	0.000000	28.8
51	-0.000190	490.787900	0.000105	28.8
52	-0.104281	488.860718	0.002713	28.5
53	-0.405724	486.953585	0.005761	29.8
54	-0.746974	485.066164	0.007653	28.2
55	-0.681970	483.198126	0.006039	28.2
56	-0.000000	481.349149	0.000000	28.7
57	-0.000000	479.518920	0.000000	29.0
58	-0.000000	477.707132	0.000000	29.2
59	-0.300336	475.913485	0.004717	28.1
60	-0.000000	474.137684	0.000000	28.4
61	-0.000124	472.379445	0.000017	29.4
62	-0.387127	470.638485	0.005045	29.6
63	-0.000000	468.914531	0.000000	27.5
64	-0.516661	467.207315	0.006627	29.3
65	-0.839830	465.516573	0.007211	29.6
66	-0.721578	463.842050	0.007279	28.4
67	-0.697489	462.183494	0.008613	28.5
68	-0.809497	460.540658	0.006767	28.6
69	-0.007888	458.913303	0.000123	29.2
70	-0.537300	457.301192	0.003368	26.5
71	-0.630469	455.704096	0.005153	29.4
72	-0.882547	454.121787	0.009172	29.4
73	-0.151057	452.554045	0.002580	28.8
74	-0.616515	451.000653	0.006647	27.6
75	-0.557761	449.461399	0.006262	29.2
76	-0.126065	447.936075	0.001617	29.7
77	-0.000000	446.424477	0.000000	28.8
78	-0.099795	444.926406	0.001765	27.4
79	-0.026716	443.441666	0.001814	28.8
80	-0.000000	441.970065	0.000000	28.8
81	-0.000000	440.511415	0.000000	29.0
82	-0.166027	439.065533	0.002776	28.3
83	-0.354065	437.632238	0.004919	29.6
84	-0.770828	436.211351	0.005947	29.3
85	-0.000000	434.802701	0.000000	29.1
86	-0.180787	433.406117	0.002050	28.3
87	-0.440475	432.021430	0.005629	28.3
88	-0.000000	430.648479	0.000000	28.3
89	-0.017226	429.287101	0.001141	30.2
90	-0.483746	427.937140	0.007420	28.8
91	-0.914103	426.598440	0.008628	28.3
92	-0.734875	425.270849	0.005939	28.0
93	-0.000000	423.954220	0.000000	28.7
94	-0.000000	422.648404	0.000000	27.7
95	-0.588930	421.353259	0.008353	29.7
96	-0.317367	420.068643	0.002108	28.8
97	-0.050497	418.794419	0.000975	30.1
98	-0.340610	417.530451	0.004825	27.6
99	-0.054821	416.276604	0.001728	29.1
100	-0.000000	415.032748	0.000000	29.2
101	-0.545030	413.798754	0.006397	29.1
102	-0.394396	412.574495	0.006680	29.7
103	-0.893255	411.359849	0.007676	27.3
104	-0.475306	410.154691	0.005553	28.8
105	-0.777712	408.958904	0.005093	27.8
106	-0.024552	407.772368	0.001190	28.1
107	-0.791665	406.594968	0.008094	28.7
108	-0.575774	405.426590	0.005762	30.5
109	-0.000000	404.267122	0.000000	28.4
110	0.000000	403.116456	0.000000	28.2
111	-0.439211	401.974481	0.006346	28.6
112	-0.275649	400.841093	0.004221	29.3
113	-0.637347	399.716187	0.004158	28.2
114	-0.356841	398.599660	0.004136	27.9
115	-0.995596	397.491411	0.008528	27.2
116	-0.232561	396.391342	0.002958	29.6
117	-0.000000	395.299353	0.000000	30.2
118	-0.000000	394.215350	0.000000	28.5
119	-0.193021	393.139238	0.003646	28.4
120	-0.756689	392.070924	0.005626	29.3
121	-0.119429	391.010316	0.003141	28.7
122	-0.983027	389.957325	0.008051	27.4
123	-0.000000	388.911862	0.000000	29.1
124	-0.000000	387.873839	0.000000	29.9
125	-0.000000	386.843173	0.000000	30.3
126	-0.000000	385.819777	0.000000	28.0
127	-0.187789	384.803569	0.002929	29.1
128	-0.616555	383.794468	0.006967	30.2
129	-0.714443	382.792393	0.004852	33.1
130	-0.014875	381.797264	0.000768	31.8
131	-0.000000	380.809005	0.000000	30.5
132	-0.000000	379.827537	0.000000	31.7
133	-0.848956	378.852786	0.006550	28.6
134	-0.917858	377.884678	0.006180	29.4
135	-0.048234	376.923138	0.002614	29.6
136	-0.979531	375.968095	0.009350	31.1
137	-0.545523	375.019479	0.007759	31.1
138	-0.710878	374.077218	0.005196	29.7
139	-0.234810	373.141244	0.003920	29.3
140	-0.666984	372.211489	0.007176	30.1
141	-0.027211	371.287887	0.000992	30.2
142	-0.880675	370.370370	0.006766	29.7
143	-0.827203	369.458876	0.006255	28.6
144	-0.012675	368.553338	0.001706	27.1
145	-0.460669	367.653696	0.007196	29.9
146	-0.486680	366.759885	0.009626	29.0
147	-0.038637	365.871846	0.001087	30.0
148	-0.900220	364.989518	0.006598	28.5
149	-0.441373	364.112841	0.005592	29.5
150	-0.354759	363.241757	0.004875	29.4
151	-0.000000	362.376208	0.000000	29.4
152	-0.502999	361.516137	0.005960	27.8
153	-0.234832	360.661488	0.003595	28.9
154	-0.000000	359.812206	0.000000	28.8
