1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.712080	0.000000	18.139937	0.018750	1135.2
1	-0.716862	0.000000	18.139937	0.011516	3.3
2	-0.726039	0.000000	18.139937	0.018900	3.2
3	-0.713581	0.000000	18.139937	0.014058	3.2
4	-0.717608	0.000000	18.139937	0.015548	3.3
5	-0.705504	1.000000	17.315394	0.012651	3.2
6	-0.733688	0.765985	17.501559	0.012782	3.0
7	-0.719062	1.760459	16.736862	0.011269	3.0
8	-0.764132	2.760459	16.032463	0.011798	3.3
9	-0.745971	2.953325	15.903374	0.012372	3.3
10	-0.745084	2.719309	16.060277	0.012248	3.3
11	-0.740455	2.485294	16.220307	0.008636	6.9
12	-0.744980	2.251278	16.383558	0.010334	3.1
13	-0.736106	3.251278	15.707983	0.007085	3.1
14	-0.712557	4.251278	15.085916	0.010123	3.3
15	-0.734192	4.017263	15.227032	0.011671	3.0
16	-0.700094	5.017263	14.641766	0.015900	2.9
17	-0.749935	6.017263	14.099825	0.012198	3.0
18	-0.717830	7.017263	13.596570	0.010216	3.0
19	-0.731204	7.944617	13.160950	0.005839	3.0
20	-0.735729	8.760700	12.800057	0.015643	3.0
21	-0.729080	8.526685	12.901505	0.011536	2.8
22	-0.725681	9.526685	12.478874	0.006997	3.2
23	-0.735064	10.514328	12.087793	0.009293	3.2
24	-0.698394	10.280897	12.177997	0.011747	3.0
25	-0.725157	11.280897	11.800746	0.013904	3.1
26	-0.745011	11.046882	11.886919	0.007633	2.9
27	-0.730909	12.046882	11.527220	0.008527	3.2
28	-0.710561	11.812872	11.609428	0.011169	3.1
29	-0.741087	11.578857	11.692819	0.008463	3.0
30	-0.706168	12.578631	11.344675	0.006319	3.0
31	-0.732082	12.344615	11.424293	0.008481	3.1
32	-0.755806	13.160845	11.151325	0.008109	3.5
33	-0.728494	12.926830	11.228242	0.015225	3.5
34	-0.732500	13.926827	10.906764	0.013759	3.4
35	-0.721463	14.926827	10.603181	0.010566	3.4
36	-0.739085	15.926827	10.316041	0.014408	3.7
37	-0.739017	16.926827	10.044043	0.011391	3.5
38	-0.756384	16.692812	10.106401	0.011672	3.6
39	-0.723785	17.692812	9.845205	0.012943	3.6
40	-0.730425	18.692812	9.597170	0.005952	3.3
41	-0.725557	19.692812	9.361326	0.010730	3.5
42	-0.745689	19.459134	9.415394	0.011078	3.2
43	-0.716249	19.225118	9.470169	0.006904	3.2
44	-0.717593	20.225118	9.240451	0.009632	3.4
45	-0.744198	21.224979	9.021643	0.008584	3.4
46	-0.727847	20.990964	9.071920	0.013468	3.5
47	-0.713500	21.766634	8.907380	0.009433	3.3
48	-0.729965	22.766634	8.703860	0.007660	3.4
49	-0.727033	23.766634	8.509433	0.012630	3.3
50	-0.727264	24.766634	8.323502	0.008492	3.3
51	-0.755764	24.533595	8.366101	0.014991	3.3
52	-0.710230	25.533595	8.186315	0.009611	3.4
53	-0.737120	25.301853	8.227288	0.010077	3.1
54	-0.712754	25.067838	8.269081	0.006023	3.1
55	-0.714933	26.067772	8.093408	0.012032	2.8
56	-0.732166	26.939829	7.946183	0.012647	3.1
57	-0.727411	27.939829	7.783817	0.008472	3.4
58	-0.743503	27.705813	7.821216	0.007367	3.0
59	-0.751328	27.497874	7.854750	0.011557	2.9
60	-0.759051	28.497874	7.696061	0.007194	3.1
61	-0.726991	28.263883	7.732616	0.011494	3.0
62	-0.730716	29.263883	7.578775	0.010892	3.3
63	-0.702245	30.263882	7.430937	0.008740	3.2
64	-0.744878	31.131936	7.307204	0.010999	3.2
65	-0.732092	32.131908	7.169678	0.010420	3.0
66	-0.729481	33.131908	7.037230	0.009641	3.2
67	-0.720146	33.180173	7.030961	0.011505	3.1
68	-0.754745	33.112127	7.039802	0.011425	3.2
69	-0.745635	32.878499	7.070328	0.005886	3.2
70	-0.728953	32.645015	7.101101	0.012273	2.9
71	-0.735140	32.410999	7.132214	0.011907	3.1
72	-0.774327	32.176984	7.163601	0.007877	3.1
73	-0.718447	32.313555	7.145250	0.008347	3.1
74	-0.736608	33.313555	7.013694	0.014144	3.0
75	-0.737812	34.313244	6.886934	0.009152	3.1
76	-0.728419	34.079229	6.916195	0.006739	3.1
77	-0.745755	33.956237	6.931673	0.007048	3.0
78	-0.723147	34.955638	6.807869	0.009948	3.0
79	-0.734269	34.721818	6.836436	0.012508	3.0
80	-0.718025	34.487803	6.865269	0.011310	3.2
81	-0.724636	35.170312	6.781851	0.012017	3.1
82	-0.752721	34.936788	6.810164	0.009021	3.1
83	-0.756086	35.936469	6.690592	0.014765	3.0
84	-0.713403	36.936469	6.575110	0.013213	3.0
85	-0.740070	36.702454	6.601776	0.010983	3.1
86	-0.738237	36.468438	6.628659	0.011736	3.6
87	-0.715625	36.234423	6.655762	0.011181	3.5
88	-0.716478	36.018396	6.680978	0.017196	3.5
89	-0.714466	37.018380	6.565827	0.009054	3.4
90	-0.696085	38.018380	6.454577	0.007110	3.3
91	-0.727897	37.814778	6.476921	0.004514	3.5
92	-0.724352	38.707735	6.380056	0.012202	3.4
93	-0.751264	39.705435	6.275199	0.008428	3.5
94	-0.752953	40.705423	6.173504	0.015960	3.6
95	-0.733873	41.705423	6.075051	0.011537	3.3
96	-0.722301	41.471408	6.097808	0.013965	3.4
97	-0.710712	42.471408	6.001737	0.007702	3.4
98	-0.742224	43.471408	5.908645	0.007681	3.6
99	-0.740283	44.471401	5.818398	0.008049	3.2
100	-0.763399	45.471400	5.730866	0.009704	3.2
101	-0.731277	46.471176	5.645947	0.014421	3.5
102	-0.710488	47.471176	5.563490	0.010162	3.4
103	-0.762056	48.471176	5.483406	0.015062	3.3
104	-0.723858	48.237161	5.501940	0.006130	3.4
105	-0.732604	48.003145	5.520599	0.006721	3.4
106	-0.720603	48.894246	5.450215	0.008784	3.2
107	-0.740433	49.893973	5.373358	0.008190	3.0
108	-0.715573	49.786872	5.381488	0.013436	3.3
109	-0.764973	49.552857	5.399337	0.008009	3.0
110	-0.709968	49.681120	5.389539	0.011686	3.0
111	-0.722064	50.681117	5.314352	0.008635	3.3
112	-0.728619	51.680723	5.241261	0.012069	3.0
113	-0.730094	51.446714	5.258191	0.012201	3.3
114	-0.752382	51.212699	5.275231	0.014117	3.0
115	-0.715304	50.978697	5.292381	0.006470	3.0
116	-0.724149	51.978697	5.219861	0.009446	3.3
117	-0.754895	52.104651	5.210868	0.007885	3.3
118	-0.766566	51.880266	5.226911	0.012600	3.0
119	-0.731924	51.646250	5.243749	0.009016	2.9
120	-0.747605	51.418750	5.260222	0.008026	3.1
121	-0.703998	51.193780	5.276613	0.009951	3.2
122	-0.716251	51.140909	5.280481	0.012918	3.1
123	-0.726319	50.906895	5.297665	0.011145	3.1
124	-0.771035	51.906892	5.225002	0.011146	2.9
125	-0.745046	52.906892	5.154305	0.011478	2.9
126	-0.742522	53.904530	5.085656	0.008837	3.1
127	-0.722569	53.670521	5.101594	0.009370	3.0
128	-0.756908	54.670521	5.034175	0.012145	3.0
129	-0.739797	55.670482	4.968518	0.009741	3.1
130	-0.750960	56.670482	4.904549	0.008558	3.3
131	-0.734854	57.633131	4.844506	0.010015	3.0
132	-0.717138	57.399116	4.858966	0.009315	3.0
133	-0.714874	57.165100	4.873513	0.009971	3.0
134	-0.700213	58.165100	4.811952	0.007581	3.1
135	-0.737114	59.165100	4.751927	0.011929	3.0
136	-0.742611	58.931101	4.765838	0.009674	3.0
137	-0.699662	59.931054	4.706953	0.011085	3.1
138	-0.719593	59.817509	4.713566	0.016885	3.1
139	-0.746823	60.817509	4.655955	0.010923	3.3
140	-0.714561	61.817509	4.599736	0.011643	3.3
141	-0.725481	62.817509	4.544858	0.013141	3.1
142	-0.757759	63.817509	4.491274	0.010541	3.1
143	-0.728638	63.583494	4.503700	0.009273	3.0
144	-0.711449	64.583488	4.451077	0.014732	3.4
145	-0.730070	64.349762	4.463266	0.012183	3.7
146	-0.728093	65.332050	4.412483	0.010752	3.3
147	-0.715432	66.332050	4.361957	0.008917	3.1
148	-0.756963	67.331500	4.312603	0.010885	3.2
149	-0.724096	68.186088	4.271279	0.010997	3.2
150	-0.737457	69.186088	4.223918	0.009038	3.4
151	-0.724086	68.952073	4.234907	0.009347	2.9
152	-0.737392	69.952073	4.188345	0.009091	3.0
153	-0.725663	70.913272	4.144545	0.005904	3.2
154	-0.761586	71.908783	4.100136	0.010636	3.2
155	-0.765702	71.718352	4.108557	0.012641	3.1
156	-0.723775	71.484336	4.118953	0.009021	3.0
