1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	0.000000	627.201626	0.000000	761.7
1	-0.845367	623.504937	0.008922	25.4
2	-0.631494	619.865785	0.009163	28.2
3	-0.310598	616.282728	0.004425	26.5
4	-0.384240	612.754375	0.007079	28.0
5	-0.000000	609.279381	0.000000	27.5
6	0.000000	605.856447	0.000000	27.7
7	-0.682436	602.484317	0.005709	27.1
8	-0.562321	599.161779	0.008889	27.8
9	0.000000	595.887656	0.000000	28.6
10	-0.527738	592.660813	0.006579	26.7
11	0.000000	589.480151	0.000000	29.7
12	-0.511915	586.344606	0.003860	29.1
13	0.000000	583.253145	0.000000	30.7
14	-0.610888	580.204771	0.006064	30.8
15	-0.261507	577.198517	0.003674	28.4
16	-0.300742	574.233444	0.004646	29.2
17	-0.319376	571.308645	0.005014	30.2
18	-0.000027	568.423237	0.000028	29.8
19	-0.905495	565.576365	0.009563	26.3
20	-0.000000	562.767201	0.000000	28.6
21	-0.743863	559.994938	0.004813	28.7
22	-0.703511	557.258797	0.004761	27.9
23	-0.717597	554.558018	0.005116	27.2
24	-0.599128	551.891865	0.005083	28.5
25	-0.701864	549.259621	0.004930	28.6
26	-0.447630	546.660592	0.005714	28.6
27	0.000000	544.094102	0.000000	28.5
28	-0.206894	541.559494	0.005332	28.9
29	-0.175118	539.056129	0.003191	28.2
30	-0.299238	536.583387	0.003605	29.3
31	-0.566008	534.140663	0.007152	26.3
32	-0.029996	531.727370	0.001315	29.7
33	-0.118131	529.342935	0.003093	27.2
34	-0.450026	526.986802	0.006013	27.7
35	-0.765276	524.658430	0.006249	27.3
36	-0.000458	522.357290	0.000256	27.6
37	-0.555379	520.082868	0.004303	29.4
38	-0.366551	517.834665	0.004862	29.5
39	-0.943751	515.612193	0.006538	28.8
40	-0.799056	513.414976	0.005196	30.8
41	-0.513281	511.242551	0.007506	30.3
42	-0.466478	509.094468	0.006378	29.8
43	-0.000000	506.970285	0.000000	27.8
44	-0.554299	504.869574	0.007124	30.0
45	-0.479404	502.791916	0.005757	28.2
46	-0.720999	500.736903	0.006130	28.6
47	0.000000	498.704137	0.000000	25.9
48	-0.557215	496.693228	0.006847	29.0
49	-0.481836	494.703798	0.003553	27.6
50	0.000000	492.735476	0.000000	31.0
51	0.000000	490.787900	0.000000	27.8
52	-0.126785	488.860718	0.001673	28.6
53	-0.429448	486.953585	0.005404	27.9
54	-0.658482	485.066164	0.007318	28.0
55	-0.797197	483.198126	0.007404	27.6
56	0.000000	481.349149	0.000000	28.6
57	0.000000	479.518920	0.000000	27.0
58	0.000000	477.707132	0.000000	29.6
59	-0.325804	475.913485	0.005040	29.2
60	0.000000	474.137684	0.000000	29.5
61	-0.000013	472.379445	0.000023	29.1
62	-0.272787	470.638485	0.004119	29.7
63	0.000000	468.914531	0.000000	30.5
64	-0.494394	467.207315	0.005985	29.2
65	-0.809437	465.516573	0.006938	29.3
66	-0.648187	463.842050	0.004618	27.2
67	-0.400125	462.183494	0.005612	30.0
68	-0.633912	460.540658	0.007900	28.6
69	-0.003819	458.913303	0.000669	29.0
70	-0.547134	457.301192	0.005750	28.2
71	-0.653149	455.704096	0.006880	29.1
72	-0.909894	454.121787	0.006479	28.8
73	-0.189090	452.554045	0.002970	28.7
74	-0.650906	451.000653	0.007030	27.3
75	-0.556140	449.461399	0.007229	29.5
76	-0.077274	447.936075	0.001279	28.7
77	0.000000	446.424477	0.000000	27.3
78	-0.142028	444.926406	0.003690	27.8
79	-0.030300	443.441666	0.001498	29.6
80	0.000000	441.970065	0.000000	26.9
81	0.000000	440.511415	0.000000	28.0
82	-0.179547	439.065533	0.002290	28.7
83	-0.324157	437.632238	0.003425	28.6
84	-0.700842	436.211351	0.008345	28.5
85	0.000000	434.802701	0.000000	27.9
86	-0.264609	433.406117	0.004848	31.3
87	-0.370491	432.021430	0.003522	31.1
88	0.000000	430.648479	0.000000	30.5
89	-0.021115	429.287101	0.001090	27.8
90	-0.313393	427.937140	0.004714	29.6
91	-0.766428	426.598440	0.005197	29.3
92	-0.770556	425.270849	0.005878	28.9
93	0.000000	423.954220	0.000000	27.4
94	0.000000	422.648404	0.000000	29.3
95	-0.428325	421.353259	0.005664	29.8
96	-0.334523	420.068643	0.004979	29.3
97	-0.080031	418.794419	0.002045	27.9
98	-0.259502	417.530451	0.004503	29.6
99	-0.043195	416.276604	0.001876	28.8
100	0.000000	415.032748	0.000000	28.8
101	-0.421541	413.798754	0.006860	28.1
102	-0.393588	412.574495	0.007664	29.8
103	-0.770686	411.359849	0.004390	29.2
104	-0.753758	410.154691	0.006721	28.5
105	-0.839992	408.958904	0.006566	29.2
