1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.643358	0.000000	1497.631708	0.003073	983.2
1	-0.650516	0.000000	1497.631708	0.002939	2.8
2	-0.637691	0.999981	1429.558766	0.003569	2.9
3	-0.644883	1.999981	1367.403986	0.003110	2.9
4	-0.630139	1.860493	1375.747520	0.003402	3.2
5	-0.634303	2.860492	1318.089555	0.002880	2.9
6	-0.635323	1.918928	1372.239853	0.002700	3.0
7	-0.621506	2.918928	1314.869394	0.002681	3.0
8	-0.610386	1.977368	1368.749724	0.002950	2.9
9	-0.623582	1.035804	1427.234809	0.002843	2.9
10	-0.630517	1.989518	1368.026311	0.002788	3.0
11	-0.636574	2.933255	1314.082266	0.003118	2.9
12	-0.643957	1.992666	1367.839020	0.002950	2.6
13	-0.642281	2.992666	1310.828306	0.002686	2.4
14	-0.638411	2.469877	1340.026876	0.003774	2.9
15	-0.636130	3.469214	1285.299413	0.002441	2.6
16	-0.635139	2.527727	1336.732036	0.002972	2.9
17	-0.645705	3.527727	1282.233221	0.003071	2.7
18	-0.607782	2.587679	1333.334505	0.002539	2.7
19	-0.620004	1.754517	1382.154847	0.002387	2.9
20	-0.635398	0.993183	1430.000665	0.002816	2.7
21	-0.656477	1.061800	1425.553004	0.002989	2.8
22	-0.646538	1.396796	1404.230610	0.002614	3.0
23	-0.639938	2.396796	1344.212535	0.002901	2.7
24	-0.658157	1.455257	1400.574739	0.003819	2.7
25	-0.637802	2.423497	1342.680190	0.003746	2.6
26	-0.648131	1.481933	1398.912915	0.002902	2.6
27	-0.652322	0.540368	1460.061694	0.002764	2.5
28	-0.631604	1.540368	1395.286279	0.004491	2.6
29	-0.616883	2.540368	1336.014211	0.003114	2.6
30	-0.634814	1.598803	1391.678397	0.003368	2.6
31	-0.646530	2.598803	1332.705983	0.003288	2.6
32	-0.648100	1.657287	1388.086108	0.003285	2.9
33	-0.660139	2.653230	1329.639381	0.003818	2.9
34	-0.656307	3.653230	1275.705702	0.003227	2.4
35	-0.676353	4.653230	1225.976849	0.003418	2.7
36	-0.648767	3.711665	1272.689066	0.003463	2.6
37	-0.632568	4.382948	1239.031264	0.002811	2.6
38	-0.658291	3.972436	1259.399179	0.003097	2.7
39	-0.666994	3.136740	1303.003861	0.003129	2.7
40	-0.664857	4.136740	1251.167233	0.003589	2.4
41	-0.658796	3.195184	1299.856466	0.003122	2.7
42	-0.639582	4.195184	1248.265000	0.003248	2.5
43	-0.644090	5.123124	1203.924390	0.003327	2.5
44	-0.643630	6.123124	1159.537011	0.002791	2.6
45	-0.637440	7.123124	1118.306280	0.003542	2.6
46	-0.637539	8.123101	1079.907850	0.003001	2.6
47	-0.631237	8.444760	1068.110804	0.002745	2.6
48	-0.631486	8.481429	1066.782264	0.003118	2.6
49	-0.644647	7.938776	1086.786325	0.003697	2.5
50	-0.636289	8.938776	1050.486032	0.003065	2.6
51	-0.623036	9.938776	1016.532328	0.002788	2.5
52	-0.633860	8.997211	1048.439663	0.003405	2.6
53	-0.654123	8.061851	1082.183838	0.002536	2.5
54	-0.644343	9.059142	1046.279552	0.002854	2.6
55	-0.631726	10.058955	1012.598966	0.002905	2.4
56	-0.604987	9.175552	1042.243266	0.003172	2.5
