1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.671093	0.000000	16.042219	0.022351	422.7
1	-0.640728	0.000000	16.042219	0.018275	3.3
2	-0.653569	0.000000	16.042219	0.014980	3.2
3	-0.679989	1.000000	15.313027	0.018577	3.0
4	-0.724545	2.000000	14.647243	0.023222	3.5
5	-0.664424	3.000000	14.036941	0.015111	3.3
6	-0.684219	2.518153	14.324534	0.030389	3.5
7	-0.666422	3.518153	13.740292	0.022396	3.4
8	-0.673751	4.518153	13.201841	0.015849	3.5
9	-0.689853	5.518153	12.703999	0.011497	3.1
10	-0.683837	6.518153	12.242340	0.013702	3.0
11	-0.670617	6.214826	12.378789	0.014866	3.0
12	-0.672863	5.732986	12.601906	0.020300	3.1
13	-0.657470	6.588521	12.211115	0.012003	3.2
14	-0.677621	7.588521	11.783981	0.014026	3.1
15	-0.684541	7.294451	11.906455	0.014036	3.2
16	-0.664629	8.294449	11.500015	0.007372	3.4
17	-0.626251	7.813138	11.692118	0.016481	3.3
18	-0.686574	8.813087	11.299957	0.011305	3.6
19	-0.686049	9.813021	10.933254	0.017338	4.7
20	-0.657984	10.590888	10.664043	0.009954	3.3
21	-0.670686	11.590871	10.336839	0.019450	3.5
22	-0.640327	12.590871	10.029112	0.010291	3.2
23	-0.645197	13.587529	9.740117	0.013295	3.3
24	-0.659000	14.587529	9.466423	0.016702	3.5
25	-0.658374	15.343806	9.269436	0.009042	3.5
26	-0.640913	14.861995	9.393972	0.008883	5.4
27	-0.689599	15.000399	9.357857	0.018947	3.3
28	-0.677353	16.000370	9.104952	0.010147	3.4
29	-0.658291	17.000370	8.865350	0.010728	3.0
30	-0.681996	18.000333	8.638044	0.012266	3.1
31	-0.660325	19.000333	8.422095	0.006797	3.1
32	-0.663674	18.523807	8.523637	0.011697	3.0
33	-0.641739	19.522021	8.313667	0.014265	3.4
34	-0.676331	20.522021	8.113444	0.012838	3.5
35	-0.703715	20.491277	8.119456	0.016721	3.6
36	-0.673660	21.490695	7.928479	0.011108	3.7
37	-0.656240	21.011683	8.018879	0.010735	3.7
38	-0.674312	22.011241	7.832524	0.014129	3.7
39	-0.670338	22.425226	7.757855	0.024927	4.1
40	-0.652370	23.425226	7.583227	0.020826	4.2
41	-0.680684	22.943380	7.666379	0.016573	3.7
42	-0.646442	22.765588	7.697522	0.009975	3.8
43	-0.643861	23.765588	7.525571	0.016653	3.7
44	-0.684239	24.765522	7.361144	0.010708	3.8
45	-0.654763	25.536430	7.239201	0.012711	3.6
46	-0.610573	26.536395	7.086919	0.013237	3.6
