1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	0.000000	627.201626	0.000000	872.8
1	-0.915366	623.504937	0.006700	28.6
2	-0.741285	619.865785	0.005719	27.8
3	-0.310907	616.282728	0.003967	30.0
4	-0.351646	612.754375	0.006266	30.8
5	-0.000000	609.279381	0.000000	29.5
6	0.000000	605.856447	0.000000	28.2
7	-0.700798	602.484317	0.005262	29.7
8	-0.567609	599.161779	0.006486	28.6
9	-0.000015	595.887656	0.000010	30.1
10	-0.773559	592.660813	0.009146	29.3
11	0.000000	589.480151	0.000000	29.6
12	-0.490640	586.344606	0.004991	29.9
13	0.000000	583.253145	0.000000	29.7
14	-0.642937	580.204771	0.005807	30.6
15	-0.269504	577.198517	0.004673	30.6
16	-0.308689	574.233444	0.004010	29.1
17	-0.294253	571.308645	0.004707	30.8
18	-0.002578	568.423237	0.000121	30.2
19	-0.668089	565.576365	0.006055	30.2
20	-0.000000	562.767201	0.000001	29.4
21	-0.912994	559.994938	0.006375	29.4
22	-0.803042	557.258797	0.005119	29.9
23	-0.823360	554.558018	0.005696	28.2
24	-0.610268	551.891865	0.004531	29.6
25	-0.794456	549.259621	0.005964	30.6
26	-0.490254	546.660592	0.006165	30.1
27	0.000000	544.094102	0.000000	30.5
28	-0.322976	541.559494	0.005542	30.2
29	-0.142409	539.056129	0.003115	28.2
30	-0.268688	536.583387	0.003305	30.8
31	-0.613994	534.140663	0.007600	28.6
32	-0.029036	531.727370	0.001808	30.1
33	-0.054890	529.342935	0.000820	30.0
34	-0.443353	526.986802	0.005854	29.3
35	-0.670268	524.658430	0.005120	31.6
36	-0.004054	522.357290	0.000210	30.1
37	-0.475901	520.082868	0.003890	29.5
38	-0.407341	517.834665	0.004578	30.2
39	-1.087299	515.612193	0.007248	32.2
40	-0.833183	513.414976	0.005740	31.3
41	-0.443853	511.242551	0.007985	30.4
42	-0.443961	509.094468	0.006531	31.9
43	-0.000208	506.970285	0.000099	30.9
44	-0.678525	504.869574	0.007792	29.5
45	-0.483484	502.791916	0.005238	29.5
46	-0.659877	500.736903	0.004904	29.6
47	0.000000	498.704137	0.000000	29.9
48	-0.549988	496.693228	0.007422	29.0
49	-0.584130	494.703798	0.004008	29.5
50	0.000000	492.735476	0.000000	29.2
51	-0.000000	490.787900	0.000000	28.9
52	-0.107717	488.860718	0.001381	28.6
53	-0.395507	486.953585	0.005227	29.8
54	-0.696191	485.066164	0.007985	30.7
55	-0.723116	483.198126	0.004438	30.6
56	0.000000	481.349149	0.000000	30.1
57	0.000000	479.518920	0.000000	30.0
58	0.000000	477.707132	0.000000	28.3
59	-0.272446	475.913485	0.004778	29.8
60	0.000000	474.137684	0.000000	29.8
61	-0.000016	472.379445	0.000024	30.5
62	-0.254859	470.638485	0.004722	29.4
63	0.000000	468.914531	0.000000	29.8
64	-0.508364	467.207315	0.006080	29.3
65	-0.900551	465.516573	0.007772	29.9
66	-0.640393	463.842050	0.004769	29.7
67	-0.602869	462.183494	0.007103	29.1
68	-0.811719	460.540658	0.006923	29.6
69	-0.008625	458.913303	0.000176	31.1
70	-0.563227	457.301192	0.005095	31.2
71	-0.626840	455.704096	0.006009	29.2
72	-0.872337	454.121787	0.005656	28.7
73	-0.155036	452.554045	0.002768	29.4
74	-0.643795	451.000653	0.007079	28.2
75	-0.483207	449.461399	0.005027	30.8
76	-0.091781	447.936075	0.001301	30.0
77	0.000000	446.424477	0.000000	30.1
78	-0.110470	444.926406	0.001483	30.1
79	-0.026018	443.441666	0.001033	31.1
80	0.000000	441.970065	0.000000	30.5
81	0.000000	440.511415	0.000000	30.7
82	-0.171155	439.065533	0.003113	29.8
83	-0.350037	437.632238	0.003578	30.8
84	-0.851943	436.211351	0.008043	29.7
85	0.000000	434.802701	0.000000	29.5
86	-0.192727	433.406117	0.003101	29.9
87	-0.427643	432.021430	0.004783	30.0
88	0.000000	430.648479	0.000000	29.8
89	-0.018431	429.287101	0.001614	28.5
90	-0.387058	427.937140	0.005969	29.5
91	-0.794686	426.598440	0.005707	27.4
92	-0.731231	425.270849	0.006704	29.9
93	0.000000	423.954220	0.000000	29.5
94	0.000000	422.648404	0.000000	29.2
95	-0.493257	421.353259	0.006350	30.3
96	-0.322750	420.068643	0.002864	30.4
97	-0.051403	418.794419	0.000807	30.5
98	-0.306958	417.530451	0.004524	30.6
99	-0.058423	416.276604	0.001244	30.1
100	0.000000	415.032748	0.000000	30.0
101	-0.531703	413.798754	0.006549	30.8
102	-0.327034	412.574495	0.006208	31.2
103	-0.935137	411.359849	0.006202	30.3
104	-0.500121	410.154691	0.003799	30.8
105	-0.820768	408.958904	0.005565	30.5
106	-0.026216	407.772368	0.001024	29.2
107	-0.686313	406.594968	0.005835	29.5
108	-0.562468	405.426590	0.005211	28.9
109	0.000000	404.267122	0.000000	30.1
110	0.000000	403.116456	0.000000	29.8
111	-0.332885	401.974481	0.004987	30.9
112	-0.235433	400.841093	0.004460	29.0
113	-0.667418	399.716187	0.005094	29.4
114	-0.367202	398.599660	0.002671	29.3
115	-0.827004	397.491411	0.005662	31.1
116	-0.251229	396.391342	0.002969	29.1
117	0.000000	395.299353	0.000000	30.6
118	0.000000	394.215350	0.000000	29.7
119	-0.172428	393.139238	0.003254	32.2
120	-0.749159	392.070924	0.005455	29.5
121	-0.109240	391.010316	0.001657	30.6
122	-0.850831	389.957325	0.006369	30.3
123	0.000000	388.911862	0.000000	28.9
124	0.000000	387.873839	0.000000	29.2
125	0.000000	386.843173	0.000000	28.1
126	0.000000	385.819777	0.000000	30.0
127	-0.180991	384.803569	0.002449	30.3
128	-0.605429	383.794468	0.008223	30.3
129	-0.732370	382.792393	0.005666	28.0
130	-0.014618	381.797264	0.000488	30.3
131	0.000000	380.809005	0.000000	30.0
132	-0.000000	379.827537	0.000000	29.5
133	-0.848895	378.852786	0.005761	29.3
134	-0.886413	377.884678	0.004909	28.0
135	-0.058827	376.923138	0.002167	29.3
136	-0.915620	375.968095	0.007109	30.2
137	-0.558785	375.019479	0.007891	30.7
138	-0.738336	374.077218	0.004162	27.9
139	-0.236610	373.141244	0.002033	29.7
140	-0.671871	372.211489	0.006602	29.3
141	-0.029046	371.287887	0.000791	30.9
142	-0.944106	370.370370	0.008120	30.4
143	-0.800783	369.458876	0.005655	30.1
144	-0.010131	368.553338	0.001070	29.4
145	-0.443499	367.653696	0.007909	29.1
146	-0.493950	366.759885	0.005584	29.7
147	-0.041198	365.871846	0.000566	30.5
148	-0.815867	364.989518	0.006613	30.0
149	-0.419329	364.112841	0.005626	30.5
150	-0.300708	363.241757	0.004966	30.3
151	0.000000	362.376208	0.000000	30.4
152	-0.515006	361.516137	0.006256	29.6
153	-0.232073	360.661488	0.003664	30.2
154	0.000000	359.812206	0.000000	28.3
155	-0.000036	358.968236	0.000006	29.6
156	-0.358893	358.129524	0.003724	28.1
157	-0.637947	357.296018	0.004604	30.8
158	-0.656575	356.467665	0.006766	30.0
159	-0.427600	355.644414	0.003958	29.9
160	-0.540469	354.826213	0.005109	29.3
161	0.000000	354.013012	0.000000	29.8
162	-0.000092	353.204763	0.000027	30.9
163	0.000000	352.401415	0.000000	30.4
164	0.000000	351.602922	0.000000	28.8
165	-0.838713	350.809235	0.006209	28.3
166	-0.772287	350.020308	0.005524	30.1
167	0.000000	349.236095	0.000000	30.7
168	0.000000	348.456550	0.000000	33.4
169	-0.581418	347.681627	0.006285	32.9
170	-0.891050	346.911283	0.006889	30.4
171	0.000000	346.145474	0.000000	30.4
172	-0.882314	345.384157	0.005931	30.0
173	0.000000	344.627288	0.000000	30.6
174	-0.552943	343.874826	0.007337	30.3
175	-0.758480	343.126729	0.004711	29.4
176	-0.460512	342.382957	0.004862	29.7
177	-0.638955	341.643469	0.004627	30.5
178	-0.070194	340.908224	0.002047	29.5
179	0.000000	340.177184	0.000000	28.6
180	-0.937517	339.450309	0.005847	29.6
181	-0.506867	338.727561	0.007108	29.5
182	-0.470565	338.008902	0.007486	29.6
183	-0.576806	337.294295	0.005593	28.7
184	-0.853815	336.583703	0.004384	28.2
185	-0.268521	335.877089	0.003808	29.8
186	-0.706589	335.174416	0.004891	29.9
187	-0.378959	334.475651	0.005311	30.5
188	0.000000	333.780756	0.000000	29.9
189	-0.414723	333.089698	0.005414	29.3
190	0.000000	332.402443	0.000000	28.7
191	-0.778845	331.718955	0.005340	30.1
192	-0.633660	331.039203	0.004211	29.6
193	-0.827518	330.363153	0.004757	29.4
194	-0.000000	329.690771	0.000000	29.2
195	-0.838809	329.022027	0.008092	29.0
196	0.000000	328.356888	0.000000	29.3
197	-0.435540	327.695322	0.003069	28.5
198	-0.789988	327.037299	0.005080	30.0
199	-0.562512	326.382787	0.005682	28.6
200	-0.744574	325.731758	0.009241	31.3
201	-0.061512	325.084179	0.001606	31.2
202	-0.812642	324.440023	0.005372	31.3
203	-0.867386	323.799258	0.007541	28.2
204	-0.081272	323.161858	0.001397	29.6
205	-0.850399	322.527792	0.005933	28.7
206	-0.902817	321.897034	0.009311	30.8
207	-0.640985	321.269554	0.005381	29.2
208	-0.644332	320.645325	0.007517	29.8
209	-0.471836	320.024320	0.005121	29.4
210	-0.445165	319.406512	0.005885	29.3
211	-0.165713	318.791875	0.002178	30.3
212	-0.259077	318.180381	0.002570	30.4
213	-0.013182	317.572005	0.000559	29.6
214	0.000000	316.966721	0.000000	30.6
215	-0.817926	316.364504	0.006135	30.6
216	-0.406228	315.765329	0.004191	29.3
217	-0.734152	315.169170	0.005859	29.5
218	-0.567678	314.576003	0.004570	29.7
219	-0.512144	313.985804	0.006789	29.0
220	-0.876268	313.398548	0.007072	29.2
221	-1.107318	312.814213	0.009285	29.6
222	-0.133532	312.232773	0.001600	29.2
223	-0.000439	311.654207	0.000025	29.5
224	0.000000	311.078491	0.000000	27.7
225	0.000000	310.505602	0.000000	28.8
226	-0.285739	309.935518	0.002355	30.3
227	0.000000	309.368217	0.000000	30.0
228	-0.065048	308.803676	0.001125	30.7
229	-0.000000	308.241874	0.000000	29.2
230	-0.221504	307.682789	0.003897	27.9
231	-0.941506	307.126400	0.006166	30.2
232	-0.716491	306.572687	0.007028	28.2
233	-0.969864	306.021627	0.007267	29.4
234	-0.308118	305.473201	0.004478	28.0
235	-0.767162	304.927388	0.006384	30.5
236	-0.799636	304.384168	0.005972	31.3
237	-0.483508	303.843521	0.003827	30.1
238	-0.901331	303.305427	0.006181	30.6
239	-0.384263	302.769867	0.006190	30.3
240	-0.162271	302.236821	0.002462	30.0
241	-0.228494	301.706270	0.004131	29.1
242	-0.906606	301.178196	0.006750	30.5
