1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.620847	0.000000	12.945689	0.027080	986.1
1	-0.610857	0.000000	12.945689	0.013302	3.3
2	-0.600843	0.987408	12.364326	0.017446	3.2
3	-0.589601	1.985960	11.827197	0.011932	3.1
4	-0.597767	2.985960	11.334109	0.017852	3.1
5	-0.613858	3.985955	10.880492	0.014614	3.3
6	-0.624709	3.330061	11.173810	0.020736	3.1
7	-0.585549	4.330059	10.732682	0.020622	3.1
8	-0.592200	5.329971	10.325096	0.020739	3.0
9	-0.611376	6.329971	9.947302	0.021341	3.0
10	-0.572845	7.329971	9.596179	0.025484	3.6
11	-0.592251	8.329971	9.268999	0.013143	3.3
12	-0.596280	7.606248	9.503500	0.018042	3.2
13	-0.619240	8.589864	9.187588	0.013826	3.0
14	-0.603783	8.308773	9.275703	0.025083	3.0
15	-0.586456	9.308773	8.969663	0.018029	3.1
16	-0.606719	8.585050	9.189083	0.017101	3.1
17	-0.606486	9.585050	8.888639	0.016422	3.2
18	-0.605781	8.861509	9.104010	0.012690	3.1
19	-0.616212	9.861028	8.809152	0.010706	3.2
20	-0.605959	9.137306	9.020696	0.025750	3.1
21	-0.623774	10.137287	8.730994	0.025852	3.2
22	-0.611115	11.137287	8.459316	0.017414	3.1
23	-0.606363	12.137287	8.204035	0.012975	3.0
24	-0.613763	13.137273	7.963714	0.013264	3.2
25	-0.562838	13.092210	7.974240	0.016791	3.2
26	-0.632775	12.405948	8.138056	0.013268	3.1
27	-0.609570	11.682226	8.318267	0.010546	3.2
28	-0.618089	12.682221	8.071305	0.029014	3.3
29	-0.620479	13.560940	7.866090	0.019446	3.1
30	-0.611234	14.560940	7.644890	0.014629	3.2
31	-0.597132	15.560940	7.435790	0.023903	3.2
32	-0.600936	14.837217	7.585954	0.009856	3.2
33	-0.599091	15.835532	7.380360	0.023034	3.1
34	-0.600280	15.111811	7.528270	0.020060	3.0
35	-0.616786	14.388088	7.682231	0.011458	3.3
36	-0.626628	15.388088	7.471112	0.024852	3.2
37	-0.556236	16.388088	7.271286	0.011530	3.1
38	-0.609822	15.664365	7.414815	0.020369	3.2
39	-0.576640	14.940642	7.564124	0.029390	3.1
40	-0.624782	15.940642	7.359360	0.016415	3.2
41	-0.629187	15.232634	7.503166	0.017679	3.2
42	-0.626897	14.508914	7.656091	0.009186	3.3
43	-0.605468	15.508906	7.446388	0.016614	3.1
44	-0.609955	16.507858	7.248067	0.017239	3.3
45	-0.626064	17.507858	7.059844	0.019955	3.1
46	-0.627049	16.784135	7.195070	0.015688	3.1
47	-0.606190	16.060412	7.335576	0.026094	3.2
48	-0.597983	16.485332	7.252423	0.021146	3.4
49	-0.596558	17.485332	7.063976	0.018439	3.8
50	-0.620202	18.485332	6.885075	0.008574	3.4
51	-0.598761	17.762447	7.013476	0.019512	3.5
52	-0.614733	17.038779	7.146903	0.020230	3.1
