1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.000000	627.201626	0.000000	748.9
1	-0.856490	623.504937	0.007083	29.6
2	-0.758943	619.865785	0.006559	29.7
3	-0.324428	616.282728	0.007153	27.4
4	-0.395982	612.754375	0.006306	28.7
5	-0.000000	609.279381	0.000000	28.4
6	-0.000000	605.856447	0.000000	30.7
7	-0.681473	602.484317	0.005122	30.3
8	-0.551970	599.161779	0.006201	30.0
9	-0.000000	595.887656	0.000000	29.1
10	-0.762343	592.660813	0.007546	29.9
11	-0.000000	589.480151	0.000000	32.2
12	-0.584089	586.344606	0.004536	28.6
13	-0.000000	583.253145	0.000000	29.2
14	-0.596036	580.204771	0.007578	28.1
15	-0.291630	577.198517	0.005207	30.1
16	-0.300897	574.233444	0.004537	28.7
17	-0.438425	571.308645	0.006436	30.7
18	-0.001701	568.423237	0.000107	28.7
19	-0.606596	565.576365	0.006137	29.6
20	-0.000000	562.767201	0.000000	30.0
21	-0.807065	559.994938	0.005052	29.7
22	-0.802592	557.258797	0.005218	28.4
23	-0.829071	554.558018	0.008120	28.5
24	-0.592213	551.891865	0.007613	31.1
25	-0.810435	549.259621	0.005671	30.1
26	-0.512032	546.660592	0.005719	30.8
27	-0.000000	544.094102	0.000000	29.3
28	-0.319952	541.559494	0.004260	31.6
29	-0.171164	539.056129	0.003618	27.4
30	-0.232212	536.583387	0.002759	30.4
31	-0.605398	534.140663	0.007313	30.4
32	-0.026190	531.727370	0.002426	30.9
33	-0.042695	529.342935	0.001352	29.2
34	-0.404871	526.986802	0.004945	29.5
35	-0.753253	524.658430	0.004738	28.7
36	-0.000000	522.357290	0.000000	30.7
37	-0.591727	520.082868	0.004548	30.9
38	-0.397365	517.834665	0.005186	29.7
39	-0.976034	515.612193	0.007919	30.9
40	-0.950335	513.414976	0.005114	30.5
41	-0.472151	511.242551	0.007348	29.8
42	-0.422250	509.094468	0.004966	29.3
43	-0.000078	506.970285	0.000049	30.0
44	-0.677658	504.869574	0.007301	30.0
45	-0.622963	502.791916	0.006123	29.4
46	-0.674736	500.736903	0.006559	29.7
47	-0.000000	498.704137	0.000000	34.3
48	-0.530853	496.693228	0.006576	29.2
49	-0.555228	494.703798	0.003914	29.9
50	-0.000000	492.735476	0.000000	30.2
51	-0.000009	490.787900	0.000009	28.7
52	-0.089529	488.860718	0.001804	29.1
53	-0.403267	486.953585	0.004899	29.1
54	-0.685811	485.066164	0.008005	30.1
55	-0.724375	483.198126	0.004838	29.5
56	-0.000000	481.349149	0.000000	29.5
57	-0.000000	479.518920	0.000000	30.0
58	-0.000000	477.707132	0.000000	29.6
59	-0.308832	475.913485	0.004149	29.9
60	-0.000000	474.137684	0.000000	29.8
61	-0.000000	472.379445	0.000000	29.7
62	-0.401766	470.638485	0.004970	28.3
63	-0.000000	468.914531	0.000000	28.8
64	-0.532924	467.207315	0.006230	29.7
65	-0.780861	465.516573	0.008389	29.4
66	-0.707980	463.842050	0.008987	27.8
67	-0.636398	462.183494	0.006341	29.1
68	-0.799113	460.540658	0.007300	29.5
69	-0.000214	458.913303	0.000108	30.7
70	-0.524891	457.301192	0.005273	29.5
71	-0.663126	455.704096	0.006670	29.8
