1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.358528	0.000000	1122.865446	0.002552	239.1
1	-0.326754	0.000000	1122.865446	0.003463	2.5
2	-0.372028	0.000000	1122.865446	0.001889	2.3
3	-0.365761	0.000000	1122.865446	0.003067	2.3
4	-0.339599	0.000000	1122.865446	0.002757	2.3
5	-0.353288	0.000000	1122.865446	0.003038	2.3
6	-0.358654	0.000000	1122.865446	0.002643	2.3
7	-0.401204	0.000000	1122.865446	0.002770	2.3
8	-0.366203	0.000000	1122.865446	0.002085	2.3
9	-0.397481	0.000000	1122.865446	0.002588	2.3
10	-0.399606	0.000000	1122.865446	0.003306	2.4
11	-0.401608	0.000000	1122.865446	0.002850	2.2
12	-0.418753	0.000000	1122.865446	0.002915	2.2
13	-0.405906	0.000000	1122.865446	0.003008	2.2
14	-0.401088	0.000000	1122.865446	0.003691	2.4
15	-0.447567	0.000000	1122.865446	0.002528	2.3
16	-0.425008	0.000000	1122.865446	0.002662	2.2
17	-0.473000	0.000000	1122.865446	0.004155	2.2
18	-0.466057	0.000000	1122.865446	0.003415	2.2
19	-0.479814	0.000000	1122.865446	0.003232	2.2
20	-0.498022	0.000000	1122.865446	0.003967	2.3
21	-0.508842	0.000000	1122.865446	0.002663	2.3
22	-0.510938	0.000000	1122.865446	0.003556	2.3
23	-0.494733	0.000000	1122.865446	0.003440	2.3
24	-0.512683	0.000000	1122.865446	0.005057	2.3
25	-0.542989	0.000000	1122.865446	0.004598	2.3
26	-0.573708	0.000000	1122.865446	0.004360	2.3
27	-0.614905	0.000000	1122.865446	0.003194	2.3
28	-0.597365	0.000000	1122.865446	0.002700	2.3
29	-0.603515	0.000000	1122.865446	0.003846	2.4
30	-0.634801	0.000000	1122.865446	0.002910	2.6
31	-0.608732	0.000000	1122.865446	0.003367	2.3
32	-0.639591	0.000000	1122.865446	0.002532	2.3
33	-0.668466	0.000000	1122.865446	0.002563	2.3
34	-0.664710	0.000000	1122.865446	0.001886	2.5
35	-0.658892	0.000000	1122.865446	0.001741	2.5
36	-0.661826	0.000000	1122.865446	0.002080	2.4
37	-0.643546	0.000000	1122.865446	0.002716	2.3
38	-0.663634	0.000000	1122.865446	0.002476	2.4
39	-0.640088	0.000000	1122.865446	0.002136	2.3
40	-0.643468	0.000000	1122.865446	0.001974	2.3
41	-0.689515	0.000000	1122.865446	0.002182	2.5
42	-0.683114	0.000000	1122.865446	0.001477	2.3
43	-0.714921	0.000000	1122.865446	0.001394	2.3
44	-0.665246	0.000000	1122.865446	0.002754	2.3
45	-0.676209	0.000000	1122.865446	0.001837	2.3
46	-0.653450	0.000000	1122.865446	0.002615	2.3
47	-0.700574	0.000000	1122.865446	0.002767	2.3
48	-0.694631	0.000000	1122.865446	0.002481	2.3
49	-0.703821	0.000000	1122.865446	0.002318	2.2
50	-0.710627	0.000000	1122.865446	0.002535	2.3
51	-0.718018	0.000000	1122.865446	0.002505	2.3
52	-0.702330	0.000000	1122.865446	0.002364	2.3
53	-0.706172	0.943763	1074.572956	0.001934	2.4
54	-0.677788	0.664011	1088.449141	0.001503	2.3
55	-0.708310	0.384268	1102.687915	0.002344	2.3
56	-0.709065	0.104583	1117.301105	0.001621	2.4
57	-0.685225	0.000000	1122.865446	0.002364	2.4
58	-0.726063	0.000000	1122.865446	0.001663	2.4
59	-0.701021	0.000000	1122.865446	0.001524	2.3
60	-0.700114	0.000000	1122.865446	0.002152	2.3
61	-0.734919	0.000000	1122.865446	0.001773	2.4
62	-0.722141	0.000000	1122.865446	0.001723	2.3
63	-0.727185	0.000000	1122.865446	0.002215	2.4
64	-0.710452	0.000000	1122.865446	0.001408	2.4
65	-0.703351	0.000000	1122.865446	0.002298	2.3
66	-0.738317	0.999751	1071.838238	0.001438	2.4
67	-0.696073	0.719999	1085.643432	0.002031	2.3
68	-0.695610	0.440248	1099.808862	0.001836	2.3
69	-0.747256	0.945538	1074.486032	0.002626	2.4
70	-0.717677	1.945538	1027.658364	0.002333	2.3
71	-0.731714	2.945538	984.741878	0.002667	2.3
72	-0.717300	2.665786	996.382455	0.001873	2.2
73	-0.728987	2.386035	1008.301529	0.002882	2.3
74	-0.716234	2.106283	1020.509216	0.002035	2.4
75	-0.736320	1.826531	1033.016128	0.001946	2.3
76	-0.718968	1.546779	1045.833401	0.002157	2.3
77	-0.714080	1.267027	1058.972734	0.003141	2.3
78	-0.744265	2.267027	1013.458851	0.001559	2.2
79	-0.724811	3.267026	971.696112	0.002078	2.4
80	-0.746106	2.987274	983.028531	0.001786	2.4
81	-0.748532	3.985781	943.743723	0.001916	2.4
82	-0.734324	4.985728	907.427891	0.002047	2.3
83	-0.738736	4.705976	917.303208	0.002169	2.3
84	-0.742884	5.705976	882.954971	0.001596	2.4
85	-0.717946	5.426224	892.302062	0.001759	2.5
86	-0.725942	6.244840	865.491397	0.002067	2.3
87	-0.749575	7.244840	834.848936	0.001992	2.5
88	-0.725788	6.965088	843.200441	0.002277	2.3
89	-0.741769	7.965088	814.089518	0.001942	2.3
90	-0.706557	8.965088	786.921584	0.002480	2.3
91	-0.724615	8.685337	794.337442	0.001479	2.3
92	-0.753510	9.553813	771.758808	0.001398	2.3
93	-0.765963	9.274062	778.890350	0.001437	2.4
94	-0.746286	8.994310	786.154930	0.001466	2.3
95	-0.743272	8.714558	793.556286	0.001896	2.4
96	-0.721628	8.434806	801.098339	0.001749	2.3
97	-0.757482	9.434806	774.776557	0.001811	2.4
98	-0.746799	9.155165	781.961377	0.002193	2.3
99	-0.752396	8.875413	789.283625	0.002080	2.4
100	-0.755255	9.824271	764.987246	0.002489	2.4
