1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.712728	0.000000	8.277400	0.033332	1314.8
1	-0.712329	0.000000	8.277400	0.036225	3.4
2	-0.743340	0.000000	8.277400	0.038669	4.0
3	-0.726774	0.000000	8.277400	0.032718	3.7
4	-0.744227	0.000000	8.277400	0.022057	3.5
5	-0.718636	0.000000	8.277400	0.023264	3.7
6	-0.759677	0.000000	8.277400	0.024197	3.6
7	-0.757424	0.000000	8.277400	0.024968	3.6
8	-0.779443	0.000000	8.277400	0.023050	4.1
9	-0.770272	0.000000	8.277400	0.024675	3.8
10	-0.763530	0.000000	8.277400	0.020186	4.0
11	-0.778756	0.000000	8.277400	0.022436	3.7
12	-0.756041	0.000000	8.277400	0.013958	3.6
13	-0.761735	0.000000	8.277400	0.014959	3.7
14	-0.738607	0.000000	8.277400	0.013464	3.7
15	-0.769433	1.000000	7.901154	0.019798	3.6
16	-0.741466	0.936880	7.923889	0.019760	3.5
17	-0.808310	0.873760	7.946754	0.015193	3.7
18	-0.771147	0.810640	7.969752	0.009117	3.6
19	-0.788158	0.926997	7.927460	0.011465	3.3
20	-0.775076	0.863878	7.950346	0.013060	3.5
21	-0.762794	0.800759	7.973364	0.021557	3.5
22	-0.751057	1.800758	7.623668	0.021847	3.9
23	-0.776244	2.800758	7.303356	0.018352	3.7
24	-0.729359	2.737638	7.322776	0.020052	3.7
25	-0.774888	3.737638	7.026758	0.015083	3.6
26	-0.790503	3.674518	7.044733	0.014394	3.5
27	-0.783915	3.611398	7.062801	0.009312	3.6
28	-0.738616	3.548278	7.080961	0.015093	3.6
29	-0.797098	3.504097	7.093728	0.015325	3.7
30	-0.759160	4.504097	6.815587	0.020011	3.7
31	-0.781622	5.504097	6.558435	0.009018	3.6
32	-0.803106	5.440978	6.574091	0.010009	3.4
33	-0.773175	6.424540	6.338316	0.016131	3.6
34	-0.787950	6.361493	6.352921	0.015648	4.7
35	-0.790587	6.298373	6.367610	0.013723	5.2
36	-0.770926	7.298373	6.142593	0.013299	7.8
37	-0.782164	7.235253	6.156325	0.011592	8.2
38	-0.794274	8.235253	5.945746	0.014410	6.6
39	-0.787854	9.108375	5.773324	0.024397	7.1
40	-0.782174	9.045255	5.785453	0.014153	5.7
41	-0.749790	8.991627	5.795798	0.012419	6.2
42	-0.798200	9.991627	5.608786	0.013495	6.8
43	-0.787190	9.928507	5.620232	0.017051	6.1
44	-0.746557	10.908422	5.447634	0.015823	5.8
45	-0.755675	11.908422	5.282095	0.015512	5.5
46	-0.795909	12.908418	5.126320	0.014849	5.8
47	-0.766687	13.863570	4.985875	0.018534	5.2
48	-0.783617	13.800450	4.994918	0.010899	5.8
49	-0.772225	14.800450	4.855397	0.006804	5.6
50	-0.787289	14.737330	4.863973	0.012050	5.7
51	-0.787019	14.684229	4.871211	0.013894	5.2
52	-0.760965	15.684226	4.738423	0.012496	4.7
53	-0.769935	16.369204	4.651568	0.017301	5.0
54	-0.762924	16.306084	4.659438	0.009918	5.9
55	-0.760339	16.242964	4.667335	0.010956	4.7
56	-0.784060	16.179844	4.675259	0.015558	4.3
57	-0.763240	16.116724	4.683209	0.008990	5.1
58	-0.772220	17.114668	4.560591	0.013008	4.7
59	-0.784625	18.114668	4.443995	0.012614	5.6
60	-0.771309	19.114668	4.333213	0.017335	4.8
61	-0.773779	19.241917	4.319511	0.010853	4.5
62	-0.775974	20.241917	4.214775	0.012476	5.6
63	-0.734093	21.241917	4.114998	0.013040	5.2
64	-0.771722	22.241917	4.019836	0.015744	5.9
65	-0.770951	22.178797	4.025712	0.009322	5.4
66	-0.792381	22.309908	4.013525	0.015449	5.8
67	-0.753114	23.246626	3.928557	0.011476	3.6
68	-0.797347	24.029685	3.860240	0.011688	3.6
69	-0.801944	23.966565	3.865659	0.016954	3.8
70	-0.754841	24.966565	3.781562	0.009587	3.5
71	-0.777654	24.903445	3.786761	0.008962	3.6
72	-0.802870	25.893693	3.706797	0.015196	3.8
73	-0.788669	26.893693	3.629401	0.007231	4.1
74	-0.761816	26.830573	3.634190	0.015088	3.7
75	-0.799111	27.830545	3.559768	0.012180	3.8
76	-0.778254	27.872476	3.556714	0.011675	4.0
77	-0.793033	27.821128	3.560454	0.012537	3.8
78	-0.752326	28.821128	3.488990	0.011378	3.8
79	-0.791419	29.821128	3.420337	0.013753	3.6
80	-0.748398	30.806242	3.355298	0.012195	3.5
81	-0.770073	31.806242	3.291758	0.013655	4.2
82	-0.792234	31.743122	3.295698	0.009490	4.3
83	-0.813695	31.680010	3.299646	0.021664	4.4
84	-0.771939	32.680010	3.238177	0.018069	4.4
85	-0.778297	33.680010	3.178957	0.015725	4.2
86	-0.787448	34.680010	3.121864	0.015679	4.3
87	-0.758449	35.680010	3.066785	0.011066	3.9
88	-0.741600	36.572477	3.019245	0.017077	4.2
89	-0.762926	37.572477	2.967698	0.013445	4.0
90	-0.738067	38.572477	2.917881	0.013276	3.7
91	-0.769650	39.572477	2.869709	0.018956	3.9
92	-0.776694	40.572477	2.823102	0.013402	4.1
93	-0.774179	40.509357	2.825999	0.010384	3.9
94	-0.805380	40.446288	2.828900	0.014143	3.8
95	-0.783164	41.446266	2.783599	0.009437	3.9
96	-0.767156	42.446209	2.739729	0.015199	4.2
97	-0.766276	42.383090	2.742457	0.016632	4.0
98	-0.794840	42.319970	2.745191	0.016259	4.0
99	-0.783192	43.319970	2.702511	0.011499	3.9
100	-0.810285	43.256856	2.705165	0.017402	4.1
101	-0.795667	44.255314	2.663774	0.015934	4.0
102	-0.762858	45.255314	2.623569	0.018884	4.1
103	-0.800812	46.255314	2.584560	0.012674	3.9
104	-0.777250	47.255314	2.546694	0.016978	3.9
105	-0.804194	48.255314	2.509921	0.018759	3.9
106	-0.745726	49.255314	2.474196	0.006035	3.9
107	-0.801949	49.538949	2.464247	0.014933	3.5
108	-0.759442	49.476581	2.466428	0.013355	3.6
109	-0.819787	49.598655	2.462163	0.011544	3.8
110	-0.737509	49.535538	2.464366	0.017960	3.6
111	-0.768399	49.472418	2.466573	0.014830	3.6
112	-0.756705	50.472418	2.432063	0.010408	3.6
113	-0.757578	50.409298	2.434212	0.016345	3.7
114	-0.808108	51.409298	2.400595	0.016237	3.3
115	-0.754623	52.409298	2.367893	0.010800	3.5
116	-0.780004	53.409298	2.336071	0.011909	3.6
117	-0.784393	54.257506	2.309742	0.014428	3.5
118	-0.805765	55.257472	2.279454	0.017645	3.7
119	-0.796603	55.194352	2.281342	0.012970	3.5
120	-0.793890	55.131232	2.283234	0.012631	3.4
121	-0.764128	55.068112	2.285128	0.012016	3.7
122	-0.776663	55.419984	2.274607	0.012831	3.5
