1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.639059	0.000000	2407.727753	0.003866	971.2
1	-0.663702	0.000000	2407.727753	0.002961	2.5
2	-0.634847	0.000000	2407.727753	0.004081	2.7
3	-0.647015	1.000000	2298.285582	0.003757	2.4
4	-0.642171	2.000000	2198.360122	0.004242	2.5
5	-0.642230	3.000000	2106.761808	0.003110	2.6
6	-0.635396	3.999956	2022.494867	0.003563	2.8
7	-0.632014	3.158621	2092.929143	0.003387	2.8
8	-0.607131	2.428589	2158.144561	0.003544	2.6
9	-0.630901	1.587255	2238.531503	0.003425	2.4
10	-0.642569	2.587255	2143.627223	0.002754	2.4
11	-0.644983	1.760269	2221.515179	0.003592	2.5
12	-0.639752	2.760269	2128.018124	0.003031	2.5
13	-0.634544	1.951926	2202.964679	0.003060	2.5
14	-0.626714	2.951926	2110.990252	0.003835	2.4
15	-0.641552	3.951926	2026.387956	0.003382	2.4
16	-0.672858	4.951926	1948.305584	0.002973	2.4
17	-0.646483	4.110744	2013.571655	0.003897	2.5
18	-0.608608	5.110744	1936.455061	0.003685	2.5
19	-0.625931	6.110744	1865.027473	0.003328	2.5
20	-0.619615	7.110744	1798.681756	0.003653	2.6
21	-0.675445	6.269410	1854.175928	0.004080	2.5
22	-0.690387	5.516953	1906.790854	0.004164	2.5
23	-0.636570	6.516953	1837.495722	0.003660	2.4
24	-0.655291	7.516953	1773.060516	0.003726	2.5
25	-0.656507	6.675618	1826.961291	0.004360	2.4
26	-0.657883	5.834283	1884.241965	0.003738	2.5
27	-0.666790	6.834283	1816.546959	0.003475	2.5
28	-0.647687	7.834283	1753.547409	0.003254	2.5
29	-0.639544	6.992949	1806.250688	0.003748	2.4
30	-0.657771	6.151614	1862.220146	0.003992	2.5
31	-0.656187	5.310279	1921.769127	0.003634	2.5
32	-0.636155	6.310279	1851.401150	0.003937	2.5
33	-0.654614	7.310279	1786.004369	0.004561	2.5
34	-0.645679	8.310279	1725.069966	0.003068	2.6
35	-0.672450	7.468945	1776.050469	0.004222	2.5
36	-0.638714	6.627632	1830.134511	0.003310	2.5
37	-0.646223	7.627442	1766.217303	0.004106	2.5
38	-0.678565	8.627442	1706.603067	0.003388	2.5
39	-0.675009	7.786107	1756.482139	0.003016	2.5
40	-0.667302	8.786107	1697.512293	0.003109	2.7
41	-0.669292	8.700078	1702.429282	0.003596	2.9
42	-0.666058	7.858776	1752.059169	0.003874	2.7
43	-0.643188	8.858776	1693.380971	0.003912	2.8
44	-0.659024	9.858776	1638.505788	0.003319	2.5
45	-0.639675	9.017441	1684.430141	0.003792	2.7
46	-0.640656	10.017441	1630.124239	0.003646	2.5
47	-0.648751	9.176107	1675.573442	0.003257	2.4
48	-0.659089	10.176103	1621.828212	0.003290	2.6
49	-0.623322	10.946908	1582.697210	0.003272	3.0
50	-0.661249	10.596382	1600.255467	0.003639	2.5
51	-0.646000	11.596371	1551.162966	0.003384	2.8
52	-0.646253	12.596371	1504.992415	0.003323	2.8
53	-0.663060	13.596371	1461.490961	0.003746	2.5
54	-0.638441	12.755036	1497.918206	0.002663	2.5
55	-0.643516	13.755036	1454.818892	0.002994	2.5
56	-0.629142	12.913703	1490.910117	0.003455	2.5
57	-0.684971	13.913703	1448.207396	0.003713	2.5
58	-0.652861	14.913701	1407.882815	0.003944	2.5
59	-0.663358	15.913701	1369.742971	0.003218	2.5
60	-0.655315	16.913701	1333.615056	0.003833	2.5
61	-0.647357	17.913701	1299.343964	0.004059	2.5
62	-0.650397	17.072367	1328.057259	0.004196	2.5
63	-0.653144	18.072367	1294.067578	0.003211	2.5
64	-0.638961	19.072367	1261.774313	0.002999	2.5
65	-0.668590	18.231032	1288.833872	0.003356	2.5
66	-0.622593	19.221514	1257.095449	0.003424	2.5
67	-0.709952	20.221514	1226.599348	0.004225	2.4
68	-0.675419	21.221514	1197.547824	0.003267	2.4
69	-0.655511	20.380180	1221.896159	0.002941	2.5
70	-0.641744	21.380180	1193.064376	0.003265	2.5
71	-0.658391	20.538856	1217.228593	0.003333	2.7
72	-0.654003	19.928722	1235.374101	0.003432	2.7
73	-0.638263	20.928722	1205.910429	0.003567	2.6
74	-0.670467	21.928722	1177.819436	0.003362	2.5
75	-0.657114	22.928722	1151.007378	0.003479	2.5
76	-0.665079	23.928722	1125.388861	0.003407	2.5
77	-0.656175	24.928722	1100.885918	0.004204	2.5
78	-0.647979	24.087387	1121.428547	0.003670	2.5
79	-0.675789	25.087387	1097.095891	0.003250	2.5
80	-0.658298	24.246507	1117.484788	0.003600	2.5
81	-0.706431	23.405212	1138.656482	0.003978	2.5
82	-0.659912	24.405212	1113.578822	0.003437	2.5
83	-0.666375	25.405212	1089.581974	0.003738	2.5
84	-0.628276	26.405212	1066.597540	0.003387	2.5
85	-0.660046	27.405212	1044.562774	0.003271	2.5
86	-0.659212	26.563878	1063.039545	0.003157	2.6
87	-0.648405	27.563867	1041.150251	0.003656	2.6
88	-0.690810	28.563817	1020.145062	0.003645	2.5
89	-0.661517	28.445879	1022.578291	0.003095	2.5
90	-0.627519	29.445879	1002.307500	0.003989	2.5
91	-0.645702	30.445879	982.824745	0.002837	2.5
92	-0.640008	31.445878	964.084972	0.003511	2.5
93	-0.673886	30.604665	979.800613	0.003715	2.5
94	-0.667236	31.599922	961.261552	0.003305	2.5
95	-0.662611	30.758588	976.886836	0.003053	2.5
96	-0.658723	30.092844	989.615753	0.003616	2.6
97	-0.687691	31.092841	970.618655	0.004104	2.5
98	-0.681986	32.092320	952.346458	0.004119	2.5
99	-0.688099	33.092320	934.740512	0.003839	2.5
100	-0.681557	34.092320	917.773710	0.003421	2.5
101	-0.657214	35.092320	901.411867	0.003140	2.5
102	-0.662600	34.251820	915.124302	0.003037	2.7
103	-0.645661	33.410487	929.274595	0.002875	2.5
104	-0.650768	34.410486	912.503867	0.003242	2.5
105	-0.632013	33.569151	926.572643	0.002844	2.5
106	-0.628799	34.569151	909.898416	0.004166	2.5
107	-0.686333	33.729007	923.866252	0.004360	2.5
108	-0.643562	34.729007	907.288418	0.003722	2.5
109	-0.662152	35.729007	891.295040	0.003251	2.5
110	-0.645058	36.729007	875.855748	0.003518	2.5
111	-0.658292	35.887673	888.809130	0.003551	2.5
112	-0.653334	36.887652	873.455415	0.004242	2.5
113	-0.636219	37.887652	858.622842	0.003469	2.5
114	-0.668310	38.887652	844.285615	0.003605	2.5
115	-0.673075	39.887652	830.419329	0.003326	2.5
116	-0.680079	40.887640	817.001307	0.004181	2.5
117	-0.630528	41.887640	804.009862	0.003433	2.5
118	-0.658443	41.046341	814.911601	0.004387	2.4
119	-0.709830	41.705210	806.348989	0.004971	2.4
120	-0.651192	42.705210	793.691485	0.003342	2.5
121	-0.655373	41.863875	804.313804	0.003762	2.5
122	-0.646701	42.796299	792.558245	0.004076	2.5
123	-0.634402	41.954966	803.150024	0.003706	2.5
124	-0.656679	42.954966	790.591969	0.003742	2.5
125	-0.661856	43.954966	778.420585	0.003896	2.7
126	-0.639684	43.113632	788.635451	0.003071	2.4
127	-0.674300	42.292004	798.873149	0.003842	2.4
128	-0.648564	43.292004	786.447449	0.003417	2.6
129	-0.671996	42.450670	796.875479	0.004292	2.5
130	-0.686511	41.609335	807.583770	0.004689	2.5
131	-0.652001	40.768036	818.583303	0.003772	3.0
132	-0.650461	41.768036	805.541899	0.004073	2.6
133	-0.677173	42.768036	792.909522	0.003854	2.7
134	-0.644504	41.926701	803.510781	0.003025	2.5
135	-0.685697	42.039806	802.069142	0.004014	2.5
136	-0.669302	41.198673	812.915777	0.003984	2.5
137	-0.699511	42.198673	800.052916	0.004226	2.5
138	-0.684902	43.198673	787.590775	0.004008	2.5
139	-0.647312	42.357339	798.049348	0.003566	2.6
140	-0.631159	43.357339	785.649063	0.003450	2.5
141	-0.668602	44.091471	776.788140	0.003316	2.5
142	-0.662248	43.250137	786.959928	0.003690	2.7
143	-0.655334	42.408810	797.401537	0.003425	2.8
144	-0.663378	43.408810	785.021220	0.003568	2.9
145	-0.645430	42.623864	794.706252	0.003006	3.1
146	-0.667917	41.782530	805.355933	0.002425	3.0
147	-0.678318	42.782530	792.729342	0.003792	3.1
148	-0.679384	43.782231	780.496162	0.003576	3.0
149	-0.655668	44.782231	768.631314	0.003806	2.8
150	-0.650205	44.618457	770.549705	0.003360	2.9
151	-0.666713	45.618457	758.983095	0.003895	2.7
152	-0.655394	45.003563	766.053842	0.003588	2.7
153	-0.688425	46.003563	754.620811	0.003396	2.7
154	-0.647591	46.112326	753.397862	0.003993	2.7
155	-0.667439	47.112326	742.336753	0.003485	2.7
156	-0.682646	48.112326	731.595735	0.003310	2.6
157	-0.618702	47.275306	740.564719	0.002960	2.6
